,PSPTOB0021
SRX1828913,0.0345203128
SRX1828914,0.0772365462
SRX1828915,0.23239123590000002
SRX1828916,0.1595424387
SRX1828917,-0.2669115486
SRX1828918,-0.3885263872
SRX3983989,1.8759184286
SRX3983990,0.2615664525
SRX3983993,1.3131694661
SRX3983994,0.9020192093
SRX3983995,0.8999740661000001
SRX3983996,1.1783721184
SRX3983997,1.5581192405
SRX3983998,0.7587712978000001
SRX3983999,1.4838571416000002
SRX3984000,1.7281634244
SRX3984001,1.6707475177000002
SRX3984002,1.6645252116
SRX3984003,1.9179293633
SRX3984004,0.6306165047
SRX3984005,1.7387436475
SRX3984006,2.0524880308
SRX3984007,0.8214841295
SRX3984008,1.1844403007
SRX3984009,0.41910173300000003
SRX3984010,2.6445048001
SRX3984011,1.0300061754
SRX3984012,0.3004837107
SRX3984013,0.6513036339
SRX3984014,0.5386673059
SRX3984015,1.6771455516
SRX3984016,0.5308670734000001
SRX3984017,2.4765265269
SRX3984019,0.21642390090000002
SRX3984020,2.618816606
SRX3984021,1.9305814692
SRX3984022,2.1839082082
SRX3984023,-0.061906506400000005
SRX3984024,1.1351714969
SRX3984025,1.5416231949
SRX3984026,1.7924583572000001
SRX3984027,1.5747993282000001
SRX3984028,1.2487419307
SRX3984029,1.3632420045
SRX3984031,1.9820845599
SRX3984032,2.1142319979
SRX3984034,0.2213505204
SRX3984035,-0.2958009259
SRX3984036,2.2766400928
SRX3984037,1.6783328061
SRX3984038,2.5662915097
SRX3984039,2.1415724606
SRX3984040,1.6408273105
SRX3984041,2.4561282142
SRX3984042,0.7904134036
SRX3984043,0.0394301714
SRX3984045,0.7088482768000001
SRX3984046,0.0528804514
SRX3984047,2.2718632881
SRX3984048,1.9827443441
SRX3984049,1.6983055824000002
SRX3984050,1.5258094136
SRX3984051,2.3214822207
SRX3984052,0.8744480959
SRX3984056,1.7397250235000001
SRX3984057,1.5360871727
SRX3984058,2.0295484466
SRX3984059,0.7175951190000001
SRX3984061,0.2784046251
SRX3984062,0.8136856915
SRX3984063,0.9448697025
SRX3984064,0.9654535281000001
SRX3984065,0.7534322473
SRX3984066,0.5949156009000001
SRX3984067,0.6708043180000001
SRX3984068,0.5409432106000001
SRX3984069,1.4926150636
SRX3984070,1.8204124206
SRX3984071,1.7540736491
SRX3984073,1.5736022196000001
SRX3984074,1.6354816019
SRX3984077,0.1446904464
SRX3984078,0.2926867823
SRX3984079,1.6342970769
SRX3984080,-0.21232446530000001
SRX3984082,0.9873726805
SRX3984084,1.9748165479000002
SRX6997963,0.2555020572
SRX6997964,0.1375689577
SRX6997965,0.16422697960000002
SRX6997967,-0.0503536619
SRX6997968,0.1334371177
SRX6997969,0.0393769546
SRX6997971,-0.20514839540000002
SRX6997972,-0.08726781
SRX6997973,-0.3470000932
SRX3159100,-0.0725128359
SRX3159101,0.0935474236
SRX3159102,0.0255980214
SRX3159103,-0.046632609000000005
SRX3159000,0.0500324677
SRX3159001,-0.0719025339
SRX3159002,-0.0273523632
SRX3159003,-0.5258413482000001
SRX3159004,-0.0159132072
SRX3159005,-0.0176616388
SRX3159006,-0.1400073065
SRX3159007,-0.4412021627
SRX3159008,-0.0735727874
SRX3159009,-0.1464882515
SRX3159010,0.7103854754000001
SRX3159012,0.3202090812
SRX3159013,0.2631702848
SRX3159014,0.7569629052
SRX3159015,0.3709462338
SRX3159016,0.7830240928000001
SRX3159017,0.5388093089
SRX3159018,-0.22654016500000002
SRX3159019,-0.22914709430000002
SRX3159020,-0.1998030354
SRX3159021,-0.5771288532000001
SRX3159022,0.49467883090000003
SRX3159023,0.2154512488
SRX3159024,0.1741533956
SRX3159025,-0.307810109
SRX3159026,-0.0495198335
SRX3159027,-0.2847010703
SRX3159028,0.2653154666
SRX3159029,0.1999741721
SRX3159030,0.271738535
SRX3159034,-0.0507313742
SRX3159036,-0.1120200768
SRX3159037,-0.47519718250000004
SRX3159041,-0.2687572193
SRX3159042,-0.0143183779
SRX3159043,-0.3448950961
SRX3159045,-0.2901094174
SRX3159047,-0.4007420197
SRX3159048,-0.044385183
SRX3159049,0.25474187460000003
SRX3159050,0.2428290545
SRX3159051,0.1790525244
SRX3159052,0.2079596937
SRX3159053,0.3731770609
SRX3159054,0.10759625440000001
SRX3159055,-0.6177789308
SRX3159056,-0.5255500564
SRX3159057,-0.2568018466
SRX3159058,-0.5999661662
SRX3159060,-0.0098736433
SRX3159061,-0.5392807270000001
SRX3159062,-0.40112317900000005
SRX3159063,0.235278743
SRX3159066,0.6009383553000001
SRX3159069,0.890462497
SRX3159070,0.3591207044
SRX3159071,-0.0628398865
SRX3159073,0.1770261384
SRX3159074,-0.068251275
SRX3159075,0.3619238226
SRX3159076,0.6625103452000001
SRX3159080,0.9031002611000001
SRX3159082,0.08660763540000001
SRX3159083,-0.0663214922
SRX3159086,0.1084430535
SRX3159087,0.5487298366
SRX3159088,0.3690836483
SRX3159089,0.598357769
SRX3159090,0.7450015538
SRX3159091,0.4404830283
SRX3159092,-0.4452102364
SRX3159093,-1.0492584128
SRX3159094,-0.7892235809
SRX3159095,-0.8426496219
SRX3159096,-0.34801375090000003
SRX3159097,-0.8035457911
SRX3159098,-0.562237191
SRX3159099,-0.1136904576
SRX3158988,0.1585313521
SRX3158989,0.9654138483
SRX3158990,1.6024774071999999
SRX3158991,0.7264690328000001
SRX3158992,0.1509396554
SRX3158996,-0.3094710076
SRX3644656,-0.0121240121
SRX3644657,-0.0107438771
SRX3644658,0.0228678892
SRX3644659,-0.2021795028
SRX3644660,-0.0049695847
SRX3644661,0.30749435550000004
SRX3644662,-0.0597783195
SRX3644663,-0.2154435924
SRX3644664,0.7885599550000001
SRX3644665,0.4799342762
SRX3644666,0.12527527
SRX3644667,1.0230010564
SRX3644668,0.019957536
SRX3644669,0.2059968349
SRX3644670,0.4166955559
SRX3644671,0.37048339960000004
SRX3644672,0.3045842381
SRX3644673,0.5766311953000001
