,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
33,immunity_isolated__WT_npr1,-0.31341167165000006,0.41998021338682906,2.0,103.0,-0.016440814800000002,126.0,-0.6103825285000001,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,6.040698768792856,1.876420865448631,14.0,106.0,7.1163019965,113.0,6.6956656302,121.0,5.6639329588,127.0,4.4567904539,136.0,5.2618773743,142.0,6.5339747135,145.0,7.8150290567,150.0,8.7935256706,160.0,2.7186193759,161.0,4.0841793459,163.0,3.1084618059,167.0,6.7983020296,172.0,7.7426168582,176.0,7.7805054931
35,immunity_isolated__AvrRpt2_npr1,2.1198325293,2.2370421279960517,3.0,107.0,2.9280767742,128.0,-0.4090044947,146.0,3.8404253084,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,4.4104750205666665,2.289578383778728,3.0,108.0,4.0415754366,129.0,2.3277450671,147.0,6.862104558,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,3.86854725885,1.8771658955421886,2.0,109.0,5.195903993,148.0,2.5411905247,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,1.7540312129999998,2.458915588343505,4.0,111.0,5.0942427657,119.0,-0.7223028497,140.0,1.8101559096000002,165.0,0.8340290264,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.808232533625,3.2569219866071344,4.0,112.0,4.8492770691,120.0,-3.1222929631,141.0,0.6161453243,166.0,0.8898007042,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,5.697394434333333,1.3413395838658007,3.0,114.0,5.7222025546,122.0,4.3438228615,143.0,7.0261578869,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,4.2037500485749995,0.452726468360857,4.0,115.0,4.0281664465,123.0,3.9285364471,144.0,4.8800935352,168.0,3.9782037655,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,3.0855399651,1.351098873639596,3.0,116.0,4.5503838305,124.0,1.8882067464,169.0,2.8180293184,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.29797733549999994,1.2447082528654223,2.0,118.0,-0.5821643107000001,139.0,1.1781189817,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-0.5214724803,1.4927292350617423,3.0,130.0,0.9689722585,152.0,-2.0164757708,156.0,-0.5169139286000001,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.01465341295,0.6139030543895716,2.0,132.0,-0.4487484257,135.0,0.4194415998,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,6.6573441802,0.8360288388240489,2.0,133.0,6.066182519,137.0,7.2485058414,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,1.8330627758,2.4555024086834942,2.0,149.0,3.5693651802,151.0,0.0967603714,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,1.5234224632,1.2383218787515164,3.0,153.0,0.11426696780000001,155.0,2.0178772285,158.0,2.4381231933,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,3.35876467485,2.340587239982032,2.0,154.0,5.0138097842,157.0,1.7037195655000001,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-1.8607516827000001,2.722346812131834,2.0,171.0,0.0642382089,175.0,-3.7857415743000002,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,8.8953876275,1.3369714957529044,2.0,173.0,7.9500060166,177.0,9.8407692384,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,3.333335459506278e-11,0.9599661756096708,3.0,178.0,-0.6600547538,182.0,1.1012477409,183.0,-0.44119298700000004,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,7.781491792766666,1.0110485405100738,3.0,179.0,7.6023755925,180.0,8.8701280637,181.0,6.8719717221,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,1.3786453506746599,3.0,184.0,-1.5823518346,185.0,0.6402288849000001,186.0,0.9421229497,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-1.9507747450999997,0.9118839249435905,3.0,187.0,-2.6827884542,188.0,-0.9292915448,189.0,-2.2402442363,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-6.380493305966667,4.9929633514106015,3.0,190.0,-5.2236657256,191.0,-2.0674864957,192.0,-11.8503276966,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-4.812786367666667,1.5025390806784047,3.0,193.0,-5.8377062033,194.0,-3.0879823622,195.0,-5.5126705375,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-10.169311984233333,1.451485035962394,3.0,196.0,-11.5998165887,197.0,-8.6977189902,198.0,-10.2104003738,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-5.2881597568666665,1.4186275370225083,3.0,199.0,-3.816388362,200.0,-6.646878345,201.0,-5.4012125636,,,,,,,,,,,,,,,,,,,,,,
