,-0.05643202714285714,-0.04514562171428571,-0.03385921628571428,-0.022572810857142855,-0.011286405428571428,0.0,0.011286405428571428,0.022572810857142855,0.03385921628571428,0.04514562171428571,0.05643202714285714,0.06771843257142857,0.079004838,0.09029124342857142,0.10157764885714285,0.11286405428571428,0.1241504597142857,0.13543686514285713,0.14672327057142856,0.158009676
thresh,-0.039502419,0.039502419,1,,,,,,,,,,,,,,,,,
unreg,1,9,26,170,1483,3056,813,181,67,34,20,22,8,10,2,3,1,0,0,0
unreg_genes,['PSPTO_3422'],"['PSPTO_RS06455' 'PSPTO_RS06450' 'PSPTO_1222' 'efeO' 'PSPTO_3417'
 'PSPTO_RS02995' 'PSPTO_1221' 'PSPTO_3157' 'PSPTO_3419']",[],[],[],[],[],[],[],"['katB' 'PSPTO_1059' 'PSPTO_3532' 'PSPTO_1040' 'PSPTO_1279' 'PSPTO_1494'
 'PSPTO_3680' 'PSPTO_2441' 'PSPTO_2442' 'flgM' 'PSPTO_5352'
 'PSPTO_RS29700' 'PSPTO_3531' 'PSPTO_0558' 'PSPTO_1278' 'PSPTOB0055'
 'PSPTO_1989' 'PSPTO_2731' 'PSPTO_1008' 'PSPTO_3583' 'PSPTO_1946'
 'PSPTO_4837' 'PSPTO_4208' 'cheB-2' 'csrA' 'PSPTO_1310' 'hopAH2-1'
 'PSPTO_1322' 'PSPTO_1039' 'PSPTO_2996' 'PSPTO_0563' 'PSPTO_3379'
 'PSPTO_1493' 'PSPTO_RS06750']","['crp' 'PSPTO_3530' 'PSPTO_1912' 'PSPTO_1323' 'PSPTO_4624' 'PSPTO_5554'
 'PSPTO_4325' 'PSPTO_0505' 'PSPTO_5340' 'cheR-2' 'PSPTO_4543' 'PSPTO_0117'
 'aer-2' 'PSPTO_4541' 'PSPTO_3696' 'cheA-2' 'cyaA' 'PSPTO_1911' 'fliD'
 'PSPTO_2883']","['PSPTO_2501' 'PSPTO_0242' 'PSPTO_RS05295' 'PSPTO_5635' 'PSPTO_2448'
 'PSPTO_4209' 'PSPTO_4324' 'cheW-2' 'PSPTO_1987' 'PSPTO_1927' 'PSPTO_2907'
 'PSPTO_5159' 'PSPTO_4531' 'PSPTO_3577' 'PSPTO_3123' 'PSPTO_2511'
 'PSPTO_3237' 'PSPTO_2997' 'flgL' 'flgK' 'PSPTO_2253' 'motB']","['PSPTO_5553' 'PSPTO_3529' 'motA' 'PSPTO_5482' 'PSPTO_0243' 'PSPTO_1950'
 'PSPTO_2473' 'PSPTO_5363']","['PSPTO_2526' 'PSPTO_2480' 'PSPTO_3699' 'fliS' 'PSPTO_1334' 'PSPTO_3524'
 'PSPTO_2616' 'PSPTO_5385' 'PSPTO_2472' 'PSPTO_1953']",['PSPTO_1992' 'PSPTO_4336'],['PSPTO_1514' 'PSPTO_2041' 'PSPTO_4156'],['fliC'],[],[],[]
