,BSU08880
M9exp_1,7.6612
M9exp_2,7.5591
M9exp_3,7.3487
M9tran_1,7.615
M9tran_2,7.7302
M9tran_3,7.4797
M9stat_1,8.017000000000001
M9stat_2,7.944
M9stat_3,7.7889
MG-0.1_1,7.8312
MG-0.1_2,7.0532
MG-0.1_3,7.8496
MG-0.2_2,7.2896
MG-0.2_3,8.1323
MG+5_1,7.9365
MG+5_2,7.2571
MG+5_3,7.8921
MG+10_1,7.6419
MG+10_2,7.5256
MG+10_3,8.2154
MG+15_1,7.4765
MG+15_2,8.0479
MG+15_3,7.9172
MG+25_1,7.7135
MG+25_2,7.6554
MG+25_3,7.8819
MG+45_1,7.9058
MG+45_2,7.6603
MG+45_3,7.974
MG+60_2,7.7189999999999985
MG+60_3,8.0137
MG+90_2,7.2311
MG+90_3,7.8052
MG+120_1,7.7142
MG+120_2,7.5685
MG+120_3,7.3863
MG+150_1,7.5129
MG+150_3,7.4826
GM-0.1_1,7.7205
GM-0.1_2,7.2892
GM-0.1_3,7.8123
GM-0.2_1,8.2918
GM-0.2_2,7.7891
GM-0.2_3,7.3047
GM+5_1,7.4032
GM+5_2,7.2825
GM+5_3,7.692
GM+10_2,7.4144
GM+10_3,7.1682
GM+15_1,7.7519
GM+15_2,7.9014
GM+15_3,7.7951
GM+25_1,7.5363
GM+25_2,7.5753
GM+25_3,7.7619
GM+45_1,8.0186
GM+45_2,7.0113
GM+45_3,8.181000000000001
GM+60_1,7.6192
GM+60_2,7.7305
GM+60_3,7.9178
GM+90_1,7.9187
GM+90_2,7.9574
GM+90_3,7.8227
GM+120_1,8.3822
GM+120_3,8.312999999999999
GM+150_1,7.9529999999999985
GM+150_2,7.6611
GM+150_3,7.6293
BT_1,12.6778
BT_2,10.9618
B36_1,15.5635
B36_2,15.169
B60_1,15.4378
B60_2,15.4146
S0_1,7.097
S0_2,7.29
S0_3,7.7403
S1_1,9.3956
S1_2,8.4008
S1_3,9.3379
S2_1,12.1483
S2_2,11.7821
S2_3,12.2927
S3_1,12.08
S3_2,12.4012
S4_1,13.8703
S4_2,14.3011
S4_3,14.2309
S5_1,13.5632
S5_2,14.2957
S5_3,14.095
S6_1,13.1235
S6_2,12.3422
S6_3,13.6032
S6/t_1,12.76
S6/t_2,11.3178
S6_4,10.5968
S6_5,11.1779
S6_6,11.7458
S7_4,10.1286
S7_5,10.1914
S7_6,10.4242
S8_4,9.1316
S8_5,9.4759
G135_1,7.6401
G135_3,7.5525
G150_1,7.5565
G150_2,7.3066
G150_3,7.4823
G180_1,7.7385
G180_2,7.7817
G180_3,7.4213
T-5.40H_1,8.2339
T-4.40H_1,8.5626
T-3.40H_1,8.4256
T-2.40H_1,8.8023
T-1.40H_1,9.6627
T-1.10H_1,9.9762
T-0.40H_1,11.3018
T0.0H_1,11.8594
T0.30H_1,11.0742
T1.0H_1,10.0026
T1.30H_1,9.9315
T2.0H_1,9.4633
T2.30H_1,9.0039
T3.0H_1,8.1771
T3.30H_1,8.3051
T4.0H_1,7.6747
T5.0H_1,7.7902
LBexp_1,7.6392
LBexp_2,7.4578
LBexp_3,7.5947
LBtran_1,7.6995
LBtran_2,7.4239
LBtran_3,7.5805
LBstat_1,7.5987
LBstat_2,7.8062
LBstat_3,7.6903
LBGexp_1,7.2257
LBGexp_2,7.4145
LBGexp_3,7.5613
LBGtran_2,7.651
LBGtran_3,7.7573
LBGstat_1,7.2566
LBGstat_2,7.2049
LBGstat_3,7.8349
Mt0_1,7.9303
Mt0_3,7.3232
M0t45_1,7.6568
M0t45_2,7.5826
M0t45_3,7.5609
M0t90_1,7.5871
M0t90_2,7.3737
M0t90_3,7.5174
M40t45_1,7.7301
M40t45_2,7.9146
M40t45_3,7.511
M40t90_1,7.4829
M40t90_2,7.6005
M40t90_3,7.6468
dia0_1,7.6332
dia0_2,7.5839
dia0_3,7.3669
dia5_1,7.9647
dia5_2,8.3063
dia5_3,8.0151
dia15_1,11.7607
dia15_2,11.5656
dia15_3,9.9812
C30_1,8.8249
C30_2,8.6982
C90_1,8.4941
C90_2,8.2509
SMM_1,7.4624
SMM_2,7.3242
SMM_3,7.2246
Salt_1,7.9059
Salt_2,7.6581
Salt_3,7.637
M+G_1,8.8673
M+G_2,7.5169
M+G_3,7.4978
Glu_1,8.0201
Glu_2,7.5638
Glu_3,7.6079
Fru_1,7.5211
Fru_2,7.9605
Fru_3,7.6029
Mal_1,7.2673
Mal_2,7.6468
Mal_3,7.365
G+S_2,7.6604
G+S_3,7.9576
Pyr_1,7.945
Pyr_2,7.7627
Pyr_3,8.2477
Gly_1,7.9337
Gly_2,7.941
Gly_3,8.0259
Glucon_1,8.1401
Glucon_2,8.0314
Glucon_3,8.3794
BI_1,7.7514
BI_2,7.864
BC_2,8.3434
BC/t_1,8.2632
BC/t_2,9.1822
BC_1,8.0351
Sw_1,8.7283
Sw_2,8.6458
BMM_1,13.7366
BMM_2,13.5972
BMM_3,13.5548
Heat_1,15.1064
Heat_2,15.0176
Heat_3,14.0282
Cold_1,7.3102
Cold_2,13.028
Cold_3,12.3084
Etha_1,14.3396
Etha_2,13.794
Etha_3,14.2086
SMMPr_1,7.1663
SMMPr_2,7.3552
SMMPr_3,7.5981
HiTm_1,8.0017
HiTm_2,7.9048
HiTm_3,8.0563
LoTm_1,7.1934
LoTm_2,7.2446
LoTm_3,7.0206
HiOs_1,7.7124
HiOs_2,7.7416
HiOs_3,7.7235
Oxctl_1,8.0185
Oxctl_2,8.1715
Oxctl_3,7.8506
Diami_1,11.441
Diami_2,10.648
Diami_3,11.2931
Paraq_1,7.9609
Paraq_2,7.7878
Paraq_3,7.3072
H2O2_1,8.2332
H2O2_2,8.5417
H2O2_3,8.8044
HPh_1,8.296
HPh_2,7.9371
HPh_3,8.2805
LPh_1,7.9427
LPh_2,7.9149
LPh_3,8.0164
LPhT_1,7.9455
LPhT_2,7.5854
LPhT_3,7.6179
aero_1,7.937
aero_2,7.6704
aero_3,7.8347
nit_1,8.7542
nit_2,8.0748
nit_3,8.3271
ferm_1,7.5105
ferm_2,7.3234
ferm_3,7.8059
