k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.00699084272608161,,,
10,Copper,False,-0.006926298215985297,,,
14,UC-7,False,-0.006391109046526253,,,
3,Cadmium,False,-0.005478555029258132,,,
7,Zinc - Steady,False,-0.004909569043666125,,,
11,Chromium,False,-0.002721800752915442,,,
6,Iron,False,-0.0015238299197517335,,,
4,UC-4,False,-0.001240660637849942,,,
8,Zinc - Fast,False,0.001044632061966695,,,
9,UC-5,False,-0.0010022719822689351,,,
0,UC-1,False,-0.0007019589032279327,,,
1,UC-2,False,-0.0006412774982163682,,,
13,UC-6,False,0.0005457909253891557,,,
2,UC-3,False,-0.0004922413127496838,,,
12,Zinc - Intermediate,False,0.00011302643253591404,,,
