,Value,list
TF,PsrA,
reg_genes,14,"['psrA' 'etfB' 'algQ' 'etfA' 'PP_2253' 'PP_4203' 'rpoS' 'fadH' 'yeiW'
 'PP_3924']"
comp_genes,13,"['hbd' 'PP_5007' 'PP_1689' 'PP_3756' 'PP_4817' 'bktB' 'glpF' 'PP_0370'
 'PP_5008']"
both_genes,4,['pcaF-II' 'PP_0368' 'fadB' 'PP_3923']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
