,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,-4.659737101880186,0.2526737715872548,2.0,0.0,-4.481069764562857,1.0,-4.8384044391975145,,,,
1,ALE__GalactoseA6,-4.91426784602818,0.4235588030348661,2.0,2.0,-5.21376914788539,3.0,-4.614766544170968,,,,
2,ALE__GalactoseA8,-5.401030258940068,0.11024140989761938,2.0,4.0,-5.4789827074462405,5.0,-5.323077810433896,,,,
3,ALE__IL_Control,2.0643542431031392e-11,0.7926280892997165,4.0,6.0,-0.5528937312972924,7.0,-0.7569544152139858,8.0,0.9271880219325228,9.0,0.3826601246613295
4,ALE__IL_TEOH_OAc,-1.5562346271166991,1.647467465017487,2.0,10.0,-2.721170043414775,11.0,-0.3912992108186229,,,,
5,ALE__IL_TEA_HS,1.3787592474692705,1.2762640894425685,2.0,12.0,2.281214239698985,13.0,0.4763042552395558,,,,
6,ALE__IL_Mixed,-0.5397034907455871,0.3968045418812334,2.0,14.0,-0.2591203083757455,15.0,-0.8202866731154286,,,,
7,ALE__IL_PP5350,-1.3316878659709785,0.20692797063826993,2.0,16.0,-1.185367694715487,17.0,-1.47800803722647,,,,
8,ALE__IL_T8,0.02130049770280055,0.047112395454008735,2.0,18.0,-0.0120129966006713,19.0,0.0546139920062724,,,,
9,ALE__IL_T9,-2.6342698035065855,0.1882406820490657,2.0,20.0,-2.50116354073451,21.0,-2.7673760662786604,,,,
10,ALE__IL_Control2,-4.467528384459218,0.2661285911864175,2.0,22.0,-4.655709715954756,23.0,-4.279347052963679,,,,
11,ALE__IL_Glc+Ace,-1.3206954801485562,0.36697754579287223,2.0,24.0,-1.580187791321893,25.0,-1.0612031689752195,,,,
12,ALE__XyloseA1,-2.280403304349977,0.2670261063423338,2.0,26.0,-2.469219274898481,27.0,-2.0915873338014723,,,,
13,ALE__XyloseA2,-3.1064773594115866,0.9151464931966787,2.0,28.0,-3.753583650530047,29.0,-2.4593710682931267,,,,
14,ALE__XyloseA3,-3.013943184947485,0.295957348828263,2.0,30.0,-3.2232166332459427,31.0,-2.804669736649028,,,,
15,ALE__XyloseA4,-2.5636249326351424,0.5026183994532634,2.0,32.0,-2.208220054032611,33.0,-2.919029811237674,,,,
16,Aromatic__Coumarate,2.424064910985147,1.250741031546279,3.0,34.0,1.4600802094666838,35.0,1.974712401114215,36.0,3.837402122374543,,
17,Aromatic__Coumarate+ferulate,3.100195132361408,0.6203773240983153,3.0,37.0,3.387153750601795,38.0,3.525142676775212,39.0,2.388288969707215,,
18,Aromatic__Ferulate,3.209076335625859,0.26860657140874944,3.0,40.0,3.2875541986667884,41.0,3.429703540728388,42.0,2.9099712674824003,,
19,Aromatic__Glucose,-3.6166007226038727e-10,0.44042059390988675,3.0,43.0,-0.3817930708142234,44.0,-0.100043043150712,45.0,0.4818361128799552,,
20,Bioreactor1__24h,3.6605034975378814e-10,0.1055177053113695,2.0,46.0,0.0746122853269635,47.0,-0.0746122845948628,,,,
21,Bioreactor2__S_0min,1.3108345890226283e-10,0.7512576757523989,3.0,48.0,-0.4642786782601011,60.0,0.8667432133854446,72.0,-0.4024645347320931,,
22,Bioreactor2__S_15min,-2.070256381145895,0.35937776611761746,3.0,49.0,-1.6573621488163746,61.0,-2.2407710125447635,73.0,-2.3126359820765465,,
23,Bioreactor2__P1_15min,-2.3972755927690557,0.20174648667947956,3.0,50.0,-2.167493268334671,62.0,-2.478974776728516,74.0,-2.54535873324398,,
24,Bioreactor2__P3_15min,-1.2174846703277689,0.9824615250510924,3.0,51.0,-1.4392953937463704,63.0,-2.0700784785392865,75.0,-0.1430801386976498,,
25,Bioreactor2__P5_15min,-0.40334690050492794,0.29084603378524476,3.0,52.0,-0.2322919917612496,64.0,-0.7391673412240211,76.0,-0.2385813685295132,,
26,Bioreactor2__S_1h,-2.5993433473893433,0.7956717515491032,3.0,53.0,-1.7266582847697567,65.0,-3.2845013169735813,77.0,-2.786870440424692,,
27,Bioreactor2__S_3h,-2.004243985238796,0.0632746218952719,3.0,54.0,-2.0772846817290764,66.0,-1.9661519283213231,78.0,-1.9692953456659887,,
28,Bioreactor2__S_9h,-1.3778902458308664,0.29668133850312567,3.0,55.0,-1.071395045633604,67.0,-1.398603564296267,79.0,-1.6636721275627275,,
29,Bioreactor2__S_25h,-1.5426491098732302,0.5363811752051285,3.0,56.0,-1.125979452334951,68.0,-1.3541280926735415,80.0,-2.1478397846111985,,
30,Bioreactor2__P1_25h,-1.5204006073570209,0.6092007236244675,3.0,57.0,-1.5489648413564878,69.0,-2.1148167613147404,81.0,-0.8974202193998346,,
31,Bioreactor2__P3_25h,-0.4161230864235789,0.40322017849768255,3.0,58.0,0.049241102429628,70.0,-0.6615974108141325,82.0,-0.6360129508862321,,
32,Bioreactor2__P5_25h,-0.10509593192984805,0.5010465581663638,3.0,59.0,0.4201486026358875,71.0,-0.1576318178550056,83.0,-0.577804580570426,,
33,Carbon__Citrate,1.8867619643487614,0.6944050275796313,3.0,84.0,2.451668757275097,85.0,2.097115405101891,86.0,1.1115017306692965,,
34,Carbon__Ferulate,1.0925035540742005,0.3555842557717784,3.0,87.0,1.4734478544057226,88.0,0.7693617276954297,89.0,1.0347010801214491,,
35,Carbon__Glucose,-2.0281049062376155e-10,0.7171418928196999,2.0,90.0,-0.5070958956885765,91.0,0.5070958952829555,,,,
36,Carbon__Serine,-1.262821195406347,0.4695259475137921,3.0,92.0,-0.905132647217794,93.0,-1.7945093333551594,94.0,-1.0888216056460882,,
37,Carbon2__Glucose,2.1042501074930442e-10,0.5141200879079845,3.0,95.0,0.3586353307466252,96.0,0.2303834327671984,97.0,-0.5890187628825485,,
38,Carbon2__Coumarate,1.61654702575876,0.6994586065617824,3.0,98.0,2.363163026158457,99.0,0.9764699245488428,100.0,1.51000812656898,,
39,Crc__Control,-3.184844749037907e-11,0.1165115595666307,2.0,101.0,-0.0823861138880334,102.0,0.0823861138243365,,,,
40,Crc__Del_crc,-2.2215325121658127,0.20526833773507647,2.0,103.0,-2.07638587859045,104.0,-2.366679145741176,,,,
41,Crc__Del_crcZ_crcY,-3.6291977277867717,0.4525890134192692,2.0,105.0,-3.949226488266066,106.0,-3.309168967307477,,,,
42,FinR__Control,-8.793228737739393e-10,0.3171692979727722,3.0,107.0,-0.3630255608042262,108.0,0.1396117563336897,109.0,0.2234138018325679,,
43,FinR__Del_finR,0.37961142407228826,0.1984218413255587,3.0,110.0,0.3351995658276523,111.0,0.2071588901099796,112.0,0.596475816279233,,
44,FleQ__Del_fleQ,0.1030204805429359,0.12051891572965492,3.0,113.0,-0.032849324272136,114.0,0.1970198444505175,115.0,0.1448909214504262,,
45,FleQ__OE_wspR,-0.5165852913585857,0.42748754052603627,3.0,116.0,-1.001755336441339,117.0,-0.3527601432508241,119.0,-0.1952403943835939,,
46,FleQ__Control,-7.842530698927893e-10,0.3098751215845022,3.0,118.0,0.2190776908547118,120.0,-0.3545415297454043,121.0,0.1354638365379333,,
47,Fuel__Butanol,7.871921698027311,0.47318325385916404,2.0,122.0,7.5373306104795805,123.0,8.206512785575041,,,,
48,Fuel__Control,-1.4916999580005808e-10,0.21402129961567212,2.0,124.0,-0.1513359124257696,125.0,0.1513359121274296,,,,
49,Fuel__Isopentanol,10.573788807065739,2.01904191608717,2.0,126.0,12.001467037430857,127.0,9.14611057670062,,,,
50,Glycolaldehyde__Glycolaldehyde,-1.758558147707812,0.5591865647091182,2.0,128.0,-1.3631535358535845,130.0,-2.15396275956204,,,,
51,Glycolaldehyde__Control,-2.3559487694058134e-12,0.6799944276588494,2.0,129.0,-0.4808286709689936,131.0,0.4808286709642817,,,,
52,HNS_protein__Control_ex,-4.638123218825285e-11,0.6517244449376689,2.0,132.0,-0.4608387745268456,147.0,0.4608387744340831,,,,
53,HNS_protein__Del_turB_ex,1.6021808779379172,0.6975421013115798,2.0,133.0,1.1089441279373855,134.0,2.095417627938449,,,,
54,HNS_protein__WT_pCAR1_ex,-0.2548712843550337,0.07672535248502586,2.0,135.0,-0.3091243013861236,140.0,-0.2006182673239438,,,,
55,HNS_protein__WT_pCAR1_Del_turA_ex,1.3341110608438824,0.3857815849980546,2.0,136.0,1.0613222860348637,138.0,1.6068998356529014,,,,
56,HNS_protein__WT_pCAR1_Del_turA_st,3.3160679977277496,0.38518873585911806,2.0,137.0,3.0436984305650934,139.0,3.588437564890406,,,,
57,HNS_protein__WT_pCAR1_Del_turB_ex,0.49427856732784503,0.05543139964264992,2.0,141.0,0.5334744859058244,143.0,0.4550826487498657,,,,
58,HNS_protein__WT_pCAR1_Del_turB_st,3.089934508152822,0.6706998575227419,2.0,142.0,3.564190925548004,146.0,2.61567809075764,,,,
59,HNS_protein__WT_pCAR1_Del_pmr_ex,1.7045815398037947,0.05453499361283954,2.0,144.0,1.6660194760081908,145.0,1.7431436035993986,,,,
