,PP_3528
SRX8894563,-0.4564831587500002
SRX8894564,-0.6771870817500001
SRX8894565,-0.6086956677500002
SRX8894566,-0.27193202075
SRX8894567,-0.54985016975
SRX8894568,-0.6928142447500001
SRX8245718,-0.0627879507500002
SRX8245719,0.5333627912500001
SRX8245720,-0.3507694477499998
SRX8245721,-0.11980539275
SRX8245722,-0.4321959097499999
SRX8245723,0.6105898922500002
SRX8245724,0.0358968442499998
SRX8245725,-0.0809056427499999
SBRG_IL__IL3__1,1.21142415925
SBRG_IL__IL3__2,1.0885430242499998
SRX8245728,-0.5667903757500001
SRX8245729,-0.7080852747500002
SRX8245730,0.3159647292500001
SRX8245731,0.1888953632499999
SRX8245732,1.4088395292499998
SRX8245733,1.15723559025
SBRG_IL__wt__1,-0.1942244797499999
SBRG_IL__wt__2,0.0449819152499997
SRX8245726,0.0436950652500001
SRX8245727,0.3671937402499998
SRX8894553,-0.65579835075
SRX8894554,-0.7425055887499998
SRX8894555,-0.48882104075
SRX8894556,-0.0332277517500001
SRX8894557,-0.6293807847499999
SRX8894558,-0.2328119707500002
SRX8894559,-0.3318509807500001
SRX8894560,-0.32740473575
SBRG_UNeb__coum__1,-0.3001658753333327
SBRG_UNeb__coum__2,-0.724340390333333
SBRG_UNeb__coum__3,-0.0819699213333327
SBRG_UNeb__coumferul__1,0.6309825606666672
SBRG_UNeb__coumferul__2,0.2249057656666671
SBRG_UNeb__coumferul__3,-0.5232773303333329
SBRG_UNeb__ferulate__1,-1.236852788333333
SBRG_UNeb__ferulate__2,-0.7425099413333327
SBRG_UNeb__ferulate__3,-0.6552252213333327
SBRG_UNeb__glc__1,-0.0018093103333329
SBRG_UNeb__glc__2,-0.1626186643333329
SBRG_UNeb__glc__3,0.1644279746666672
SRX5659920,0.084426488
SRX5659925,-0.0844264879999998
SRX5704140,-0.0672840613333332
SRX5704141,0.6541172666666668
SRX5704142,0.1310178806666668
SRX5704143,0.2788206656666669
SRX5704144,-0.130416017333333
SRX5704145,0.0617986576666669
SRX5704146,0.1194448986666669
SRX5704147,-0.041698686333333
SRX5704148,0.2109835746666668
SRX5704149,-0.4076726413333331
SRX5704150,-0.1315595403333331
SRX5704151,0.0829770336666668
SRX5704152,-0.1129895633333331
SRX5704153,0.2976646366666668
SRX5704154,0.0419809126666668
SRX5704155,0.3280075076666668
SRX5704156,0.4140190646666668
SRX5704157,0.0196047926666669
SRX5704158,0.1820327896666669
SRX5704159,0.0241356316666667
SRX5704160,-0.1377911593333332
SRX5704161,-0.0759013033333331
SRX5704162,0.2927736146666668
SRX5704163,-0.2019844763333331
SRX5704164,0.1802736246666669
SRX5704165,-0.1328017333333331
SRX5704166,-0.080156043333333
SRX5704167,0.1647206936666667
SRX5704168,0.2530118826666669
SRX5704169,0.1888184776666668
SRX5704170,0.2816567006666668
SRX5704171,0.2680572946666668
SRX5704172,0.2274899486666668
SRX5704173,-0.277959226333333
SRX5704174,0.2660887876666669
SRX5704175,0.2042935356666668
SRX4552613,3.6868603800000006
SRX4552614,3.341208699
SRX4552615,2.942478953
SRX4552616,0.4060313310000001
SRX4552617,0.047831012
SRX4552618,-0.6183231600000001
SRX4552619,0.181528933
SRX4552621,-0.181528933
SRX4552622,0.085441531
SRX4552623,-0.028795233
SRX4552624,0.1749635469999999
SRX7195897,0.059145388333333
SRX7195898,0.5085384263333332
SRX7195899,-0.567683814666667
SRX7195900,0.192046915333333
SRX7195901,0.4161868783333329
SRX7195902,0.4451329743333332
SRX801088,-0.0252343274999997
SRX801089,0.0252343274999997
SRX801090,0.4760246055000001
SRX801091,0.8949247635000006
SRX801092,0.1101660165
SRX801093,0.1002101174999996
SRX3921725,0.5810014020000001
SRX3921834,-0.460230662
SRX3921973,-0.1207707400000001
SRX3922005,-0.240342894
SRX3922933,0.609538567
SRX3923031,0.3407312149999999
SRX5739419,0.5175089799999999
SRX5739420,1.0085949169999997
SRX5739421,0.5219533269999999
SRX5739422,-0.382938457
SRX5739423,0.6106861529999998
SRX5739424,-0.120770181
SRX5739425,0.3140547779999998
SRX5739426,0.5810010259999998
SRX5739427,-0.4602308450000001
SBRG_Stress3__butanol__1,-3.6130359315
SBRG_Stress3__butanol__2,-3.3168914675000005
SBRG_Stress3__glc__1,0.0763274764999994
SBRG_Stress3__glc__2,-0.0763274765000003
SBRG_Stress3__isopentanol__1,-3.2426430965000006
SBRG_Stress3__isopentanol__2,-2.6051593965000004
SRX3141766,2.3079615205
SRX3141767,-0.0937776745
SRX3141769,2.8590005935
SRX3141770,0.0937776745
SRX7584765,-0.3039926340000001
SRX7584767,-0.0408040060000001
SRX7584769,0.1398146119999994
SRX7584771,1.054644979
SRX7584773,1.964624151
SRX7584774,1.8594910879999995
SRX7584775,1.827946836
SRX7584776,2.0005838559999995
SRX7584777,0.5014888879999999
SRX7584778,1.1232881890000002
SRX7584779,1.838014851
SRX7584780,1.5734820249999997
SRX7584781,1.4583851289999998
SRX7584783,2.037696153
SRX7584785,2.233469664
SRX7584787,0.3039926340000001
SRX7584789,-0.0851914970000002
SRX7584791,-0.352481204
DRX086758,-0.0384768915000002
DRX086759,0.1031355434999996
DRX086760,-0.3773027835000002
DRX086761,0.3126441314999999
DRX086762,-0.1893603995000004
DRX086763,-0.8147686545000001
DRX086764,0.1927698074999999
DRX086765,-0.1535056295000001
DRX086766,0.2191314374999997
DRX086767,-0.0875154015000001
DRX086768,-0.0990966805000002
DRX086769,-0.3029681155000001
DRX086770,-0.1193711085000002
DRX086771,-0.1165981625000003
DRX086772,-0.3086015855000004
DRX086773,-0.1580024875000001
DRX086775,-1.1939525005000002
DRX086776,-2.1961802975
DRX086742,0.8833773464999997
DRX086745,-0.0501915625000002
DRX086746,0.1646417044999992
DRX086747,0.8649750374999998
DRX086748,-0.7927333125000002
DRX086749,-0.2368834295000006
CJ522_f_1,-1.407933703666667
CJ522_f_2,-1.860761279666667
CJ522_f_3,-1.3338766386666672
