,PA1038
SRX7442752,-0.31419339500000004
SRX7442753,0.31419339500000004
SRX7442754,0.32863758600000004
SRX7442755,0.422647482
SRX7442756,0.6689044550000001
SRX7442757,-0.020374413
SRX7442758,0.778838362
SRX7442759,0.732227849
SRX7442761,0.39160462300000004
SRX7874204,-0.033125958000000004
SRX7874205,0.033125958000000004
SRX7874206,-0.5514697150000001
SRX7874207,-0.46102804300000005
SRX8639787,-0.16659100500000001
SRX8639788,0.16659100500000001
SRX8639789,-0.38430443400000003
SRX8639790,0.30056455
SRX8639791,-0.038492953
SRX8639792,0.470190378
SRX8639793,-2.4513661730000003
SRX8639794,-2.455470161
SRX8639795,-2.187811683
SRX8639796,-2.402748138
SRX8639797,0.33856552300000003
SRX8639798,0.36507037600000003
SRX8639800,0.05998757800000001
SRX1156127,0.316368211
SRX1156135,-0.316368211
SRX1156136,-0.669197334
SRX1156137,-0.6415258660000001
SRX1156138,-0.22894935
SRX1156140,0.051807893
ERX2195929,-0.052439773
ERX2195930,0.052439773
ERX2195931,-0.735757642
ERX2195932,-0.5348910010000001
ERX2195933,-0.42871117900000005
ERX2195934,-0.646384331
SRX4579961,0.033578396
SRX4579962,0.137594807
SRX4579963,-0.17117320400000002
SRX4579964,-1.36928583
SRX4579965,-1.130249082
SRX4579966,-0.7423446770000001
SRX5630349,-0.19502916
SRX5630350,0.19502916
SRX5630351,0.08510360900000001
SRX5630352,-0.282894276
SRX1411278,-0.016793404
SRX1411287,0.072312582
SRX1411289,-0.313328078
SRX1411279,0.148943437
SRX1411280,-0.132150034
SRX1411281,-0.14414986600000002
SRX1411282,-0.12848731600000002
SRX1411283,-0.233843768
SRX1411284,-0.264562312
SRX1411285,-0.429633549
SRX1411286,0.348611698
SRX1411288,0.20005370500000003
SRX2711962,0.046126569000000006
SRX2711963,-0.046126569000000006
SRX2711964,-0.376426727
SRX2711965,-0.10675013400000001
SRX2711966,-0.867260715
SRX2711967,-0.9173631
ERX3558798,-0.088384972
ERX3558799,-0.088094137
ERX3558800,0.06846943100000001
ERX3558801,0.271597171
ERX3558802,0.0031024750000000004
ERX3558803,-0.069161256
ERX3558804,0.05350131
ERX3558805,0.012557471
