,-0.10534815591666667,-0.08619394575,-0.06703973558333333,-0.04788552541666666,-0.028731315249999986,-0.009577105083333315,0.009577105083333357,0.028731315250000014,0.0478855254166667,0.06703973558333338,0.08619394575000004,0.1053481559166667,0.12450236608333339,0.14365657625000006,0.1628107864166667,0.18196499658333337,0.20111920675000006,0.22027341691666674,0.23942762708333343,0.25858183725000006
thresh,-0.0574626305,0.0574626305,3,,,,,,,,,,,,,,,,,
unreg,1,1,5,24,155,2744,2424,156,29,11,7,4,1,1,0,0,1,0,0,0
MvaT,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
LaoR,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
unreg_genes,['PA2929'],['PA1127'],['PA4142' 'PA4143' 'PA0730' 'PA4144' 'PA0050'],[],[],[],[],[],[],"['PA0348' 'PA1764' 'PA1542' 'PA5383' 'PA2768' 'PA3518' 'PA3324' 'lipH'
 'PA0311' 'PA3323' 'PA0349']",['PA4681' 'PA0738' 'PA4437' 'PA4682' 'PA4680' 'alkB1' 'PA1761'],['PA0830' 'lipA' 'alkB2' 'PA0829'],['lipC'],['PA4589'],[],[],['pra'],[],[],[]
MvaT_genes,[],[],[],[],[],[],[],[],['cupA3' 'cupA4' 'cupA2'],['cupA5'],['cupA1'],[],[],[],[],[],[],[],[],[]
LaoR_genes,[],[],[],[],[],[],[],[],[],['PA0366'],['PA0364' 'PA0365'],[],[],[],[],[],[],[],[],[]
