,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,1.949829186997931e-15,0.05527303879713592,2.0,0.0,0.0390839405502439,1.0,-0.03908394055024,,,,,,,,
1,fur__wt_dpd,-2.53402039533158,0.1722042567627788,2.0,2.0,-2.41225359762543,3.0,-2.6557871930377304,,,,,,,,
2,fur__wt_fe,-0.9167347302644024,0.31888867072989907,2.0,4.0,-0.6912463887477267,5.0,-1.1422230717810782,,,,,,,,
3,fur__delfur_dpd,-2.178547656874879,0.2698016199664631,2.0,6.0,-2.3693262119282807,7.0,-1.987769101821477,,,,,,,,
4,fur__delfur_fe2,-0.7122954364611067,0.02189392541214388,2.0,8.0,-0.7277767795868262,9.0,-0.6968140933353874,,,,,,,,
5,acid__wt_ph5,-1.3237167328926465,0.09802377512653124,2.0,10.0,-1.393030009002122,11.0,-1.254403456783171,,,,,,,,
6,acid__delgadx_ph5,-1.644017508995358,,1.0,12.0,-1.644017508995358,,,,,,,,,,
7,acid__delgadw_ph5,-1.1900915865542372,0.027707238838398655,2.0,13.0,-1.2096835630248242,14.0,-1.1704996100836502,,,,,,,,
8,acid__delgade_ph5,-1.1107796887414807,0.07850124992968313,2.0,15.0,-1.0552709225845818,16.0,-1.1662884548983796,,,,,,,,
9,oxidative__wt_pq,-1.7910488531501199,0.39752980635612073,2.0,17.0,-2.072144874948308,18.0,-1.5099528313519317,,,,,,,,
10,oxidative__deloxyr_pq,0.035869795234527706,0.1945127439500297,2.0,19.0,-0.1016714850397409,20.0,0.1734110755087963,,,,,,,,
11,oxidative__delsoxr_pq,-2.871328762032099,0.18987412586369345,2.0,21.0,-2.7370674800620134,22.0,-3.0055900440021848,,,,,,,,
12,oxidative__delsoxs_pq,-2.3087688847001644,0.33462816846969234,2.0,23.0,-2.0721510375992107,24.0,-2.5453867318011185,,,,,,,,
13,nac_ntrc__wt_csn,-3.2068469665921198,0.02008258947076213,2.0,25.0,-3.221047501790681,26.0,-3.192646431393558,,,,,,,,
14,nac_ntrc__wt_cytd,-1.9573491317568719,0.02312212141494179,2.0,27.0,-1.973698940604796,28.0,-1.940999322908948,,,,,,,,
15,nac_ntrc__wt_gln,-1.968711433339616,0.04121391100957955,2.0,29.0,-1.9978540692937088,30.0,-1.9395687973855236,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-3.890177335354687,0.49531959427665617,2.0,31.0,-4.24042117932228,32.0,-3.539933491387094,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-2.368060261400514,0.3454498854661357,2.0,33.0,-2.1237903048272933,34.0,-2.6123302179737347,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-2.550416821783993,0.8484517058071851,2.0,35.0,-3.150362776469547,36.0,-1.9504708670984388,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.973413441811265,0.06551010302291721,2.0,37.0,-1.019736079894999,38.0,-0.9270908037275308,,,,,,,,
20,misc__wt_no_te,-1.2415942106935143,0.06395500599570834,2.0,39.0,-1.1963711922631226,40.0,-1.286817229123906,,,,,,,,
21,misc__bw_delcbl,-1.3302883545258768,0.1306113006731609,2.0,41.0,-1.422644490931464,42.0,-1.2379322181202896,,,,,,,,
22,misc__bw_delfabr,-0.5938748747717083,0.49311788429093567,2.0,43.0,-0.2451878748652244,44.0,-0.9425618746781922,,,,,,,,
23,misc__bw_delfadr,-0.8697508343725888,0.0501916009868462,2.0,45.0,-0.9052416557889972,46.0,-0.8342600129561805,,,,,,,,
24,misc__nitr_031,-1.8274279340962063,,1.0,47.0,-1.8274279340962063,,,,,,,,,,
25,omics__wt_glu,-0.0691864434783746,0.07558330844670222,2.0,48.0,-0.015740973531197,49.0,-0.1226319134255522,,,,,,,,
26,omics__wt_gly,0.3962813513160268,0.063409287732633,2.0,50.0,0.4411184886619806,51.0,0.3514442139700731,,,,,,,,
27,omics__wt_thr,-1.5371540418132477,0.6149590857204612,2.0,52.0,-1.971995781478465,53.0,-1.10231230214803,,,,,,,,
28,omics__bw_ac,-3.7912909025985853,0.11476090410369964,2.0,54.0,-3.87243911610541,55.0,-3.71014268909176,,,,,,,,
29,omics__bw_fum,-1.504958584822556,0.574544894974062,2.0,56.0,-1.911223176154828,57.0,-1.098693993490284,,,,,,,,
30,omics__bw_glc,-1.643610587721065,0.23685300486429123,2.0,58.0,-1.8110909536050157,59.0,-1.4761302218371144,,,,,,,,
31,omics__bw_pyr,-1.9608226588095437,0.18382335702182756,2.0,60.0,-2.0908054011001536,61.0,-1.8308399165189335,,,,,,,,
32,ompr__wt_nacl,-1.0648682040605506,0.20923534107046937,2.0,62.0,-0.9169164755257416,63.0,-1.2128199325953597,,,,,,,,
33,ompr__bw_delompr_nacl,-0.7841261271013458,0.14319938533638593,2.0,64.0,-0.8853833835344497,65.0,-0.6828688706682418,,,,,,,,
34,minspan__wt_ade,-2.6054715946675477,,1.0,66.0,-2.6054715946675477,,,,,,,,,,
35,minspan__wt_glc,-1.6962311847120848,0.2496649547865577,3.0,67.0,-1.82787103210161,68.0,-1.4082946191756522,69.0,-1.8525279028589927,,,,,,
36,minspan__wt_glc_anaero,-3.2609124485582512,0.251980435584103,2.0,70.0,-3.4390895232861105,71.0,-3.082735373830392,,,,,,,,
37,minspan__wt_trp,-2.379143911504825,,1.0,72.0,-2.379143911504825,,,,,,,,,,
38,minspan__bw_delcra_glc,-1.4340667264538225,,1.0,73.0,-1.4340667264538225,,,,,,,,,,
39,minspan__bw_delcra_trp,-1.6541314724609932,,1.0,74.0,-1.6541314724609932,,,,,,,,,,
40,minspan__bw_delmntr,-1.8499026918388024,,1.0,75.0,-1.8499026918388024,,,,,,,,,,
41,minspan__bw_delnac_ade,-2.138539579088046,,1.0,76.0,-2.138539579088046,,,,,,,,,,
42,minspan__bw_delnac_glc,-1.889943051236336,,1.0,77.0,-1.889943051236336,,,,,,,,,,
