,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.18497870573453415,2.0,0.0,-0.1307996972,1.0,0.1307996972,,,,,,,,
1,fur__wt_dpd,-2.17671501805,0.2432580831163333,2.0,2.0,-2.0047055779,3.0,-2.3487244582,,,,,,,,
2,fur__wt_fe,0.5337848538500001,0.2237904372582342,2.0,4.0,0.6920285896,5.0,0.3755411181,,,,,,,,
3,fur__delfur_dpd,-1.79308172125,0.030637394133948503,2.0,6.0,-1.7714178121000002,7.0,-1.8147456304,,,,,,,,
4,fur__delfur_fe2,-1.3314800821000001,0.29490134552250447,2.0,8.0,-1.5400068233000002,9.0,-1.1229533409,,,,,,,,
5,acid__wt_ph5,-0.70906860235,0.10196314654063408,2.0,10.0,-0.7811674347,11.0,-0.63696977,,,,,,,,
6,acid__delgadx_ph5,-0.6802136870000001,,1.0,12.0,-0.6802136870000001,,,,,,,,,,
7,acid__delgadw_ph5,-0.50744748615,0.10690187601249676,2.0,13.0,-0.4318564447,14.0,-0.5830385276,,,,,,,,
8,acid__delgade_ph5,-0.58147358525,0.18405374734437066,2.0,15.0,-0.4513279324,16.0,-0.7116192381,,,,,,,,
9,oxidative__wt_pq,-1.9964065342500001,0.1112984832615224,2.0,17.0,-1.917706622,18.0,-2.0751064465,,,,,,,,
10,oxidative__deloxyr_pq,-1.3798523168,0.12234822066736228,2.0,19.0,-1.4663655733,20.0,-1.2933390603000001,,,,,,,,
11,oxidative__delsoxr_pq,-2.05184670475,0.04525912196217082,2.0,21.0,-2.0838497368,22.0,-2.0198436727,,,,,,,,
12,oxidative__delsoxs_pq,-2.2208205228000004,0.1877522980011915,2.0,23.0,-2.3535814459,24.0,-2.0880595997,,,,,,,,
13,nac_ntrc__wt_csn,-1.8260591144,0.1080557771936323,2.0,25.0,-1.7496521416,26.0,-1.9024660872,,,,,,,,
14,nac_ntrc__wt_cytd,-0.3842655191,0.5249542293698795,2.0,27.0,-0.0130668237,28.0,-0.7554642145,,,,,,,,
15,nac_ntrc__wt_gln,-0.69895703035,0.09601916253167411,2.0,29.0,-0.6310612294,30.0,-0.7668528313,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-3.26362491145,0.21840156601363092,2.0,31.0,-3.1091916831,32.0,-3.4180581398,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-1.0889583,0.37608842295891043,2.0,33.0,-1.3548929742,34.0,-0.8230236258,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.70148041435,0.380732875306672,2.0,35.0,-0.4322616164,36.0,-0.9706992123,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.59923101915,0.37805654345644646,2.0,37.0,0.8665573647,38.0,0.33190467360000003,,,,,,,,
20,misc__wt_no_te,-0.3971795573,0.24369797544699087,2.0,39.0,-0.5695000483,40.0,-0.22485906630000002,,,,,,,,
21,misc__bw_delcbl,0.4651638709,0.23069296906794165,2.0,41.0,0.6282884337,42.0,0.3020393081,,,,,,,,
22,misc__bw_delfabr,1.2417189502500001,0.46149189094526555,2.0,43.0,0.9153949047000001,44.0,1.5680429958,,,,,,,,
