,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.00495945436605939,,1.0,0.0,0.00495945436605939
1,Cr__2,0.011292883086825991,,1.0,1.0,0.011292883086825991
2,Cr__3,0.02161621093180428,,1.0,2.0,0.02161621093180428
3,Cr__4,0.03300112693634485,,1.0,3.0,0.03300112693634485
4,Cr__5,0.041739268115107316,,1.0,4.0,0.041739268115107316
5,Cr__6,0.04638691395922411,,1.0,5.0,0.04638691395922411
6,Fe__1,-0.008630388342255267,,1.0,6.0,-0.008630388342255267
7,Fe__2,-0.03698121228639845,,1.0,7.0,-0.03698121228639845
8,Fe__3,-0.07766972891709044,,1.0,8.0,-0.07766972891709044
9,Fe__4,-0.12425329978915264,,1.0,9.0,-0.12425329978915264
10,Fe__5,-0.166514074013473,,1.0,10.0,-0.166514074013473
11,Fe__6,-0.2013608170939808,,1.0,11.0,-0.2013608170939808
12,Cd__1,0.00908804793911282,,1.0,12.0,0.00908804793911282
13,Cd__2,0.018619777109126896,,1.0,13.0,0.018619777109126896
14,Cd__3,0.027715861452034984,,1.0,14.0,0.027715861452034984
15,Cd__4,0.03595365830689426,,1.0,15.0,0.03595365830689426
16,Cd__5,0.0355842224227692,,1.0,16.0,0.0355842224227692
17,Cd__6,0.04342363277589534,,1.0,17.0,0.04342363277589534
18,Zn__1,0.009855918727079836,,1.0,18.0,0.009855918727079836
19,Zn__2,0.013036556529601616,,1.0,19.0,0.013036556529601616
20,Zn__3,0.018413631587761613,,1.0,20.0,0.018413631587761613
21,Zn__4,0.030025296674844614,,1.0,21.0,0.030025296674844614
22,Zn__5,0.03970546079865108,,1.0,22.0,0.03970546079865108
23,Zn__6,0.05859154145255385,,1.0,23.0,0.05859154145255385
24,Cu__1,-0.0007818586687798332,,1.0,24.0,-0.0007818586687798332
25,Cu__2,0.0038461293508373173,,1.0,25.0,0.0038461293508373173
26,Cu__3,0.008159400822433254,,1.0,26.0,0.008159400822433254
27,Cu__4,0.01299685892599148,,1.0,27.0,0.01299685892599148
28,Cu__5,0.01726510052348995,,1.0,28.0,0.01726510052348995
29,Cu__6,0.02323102794593948,,1.0,29.0,0.02323102794593948
30,Pb__1,0.0001467697153910913,,1.0,30.0,0.0001467697153910913
31,Pb__2,0.002467851368604512,,1.0,31.0,0.002467851368604512
32,Pb__3,0.002610552755389751,,1.0,32.0,0.002610552755389751
33,Pb__4,0.006899905011854227,,1.0,33.0,0.006899905011854227
34,Pb__5,0.019418897956906392,,1.0,34.0,0.019418897956906392
35,Pb__6,0.03142457661574695,,1.0,35.0,0.03142457661574695
