,-0.049626664621088515,-0.03970133169687081,-0.029775998772653106,-0.019850665848435402,-0.009925332924217697,6.938893903907228e-18,0.009925332924217711,0.01985066584843541,0.02977599877265312,0.03970133169687083,0.04962666462108853,0.059551997545306226,0.06947733046952394,0.07940266339374165,0.08932799631795933,0.09925332924217704,0.10917866216639475,0.11910399509061247,0.1290293280148302,0.13895466093904785
thresh,-0.05458933108319737,0.05458933108319737,2,,,,,,,,,,,,,,,,,
unreg,1,13,42,275,1382,2495,1029,200,53,19,10,2,1,0,0,0,0,0,0,0
RpoN,0,0,0,0,0,4,0,0,0,2,2,6,4,9,5,8,4,4,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['PA2183' 'PA3274'],['PA0188'],[],[],[],[],[],[],[]
RpoN_genes,[],[],[],[],[],['exaC' 'PA4023' 'eutB' 'PA4025'],[],[],[],['PA2181' 'PA2168'],['PA2136' 'PA2167'],['PA2178' 'PA2140' 'PA2151' 'PA2192' 'PA2175' 'PA2135'],['PA2142' 'PA2166' 'PA2143' 'PA2150'],"['PA2154' 'katE' 'PA2148' 'PA2141' 'PA2134' 'PA2161' 'PA2179' 'PA2165'
 'PA2155']",['PA2149' 'PA2180' 'PA2190' 'PA2187' 'PA2157'],['glgB' 'PA2172' 'PA2152' 'PA2169' 'PA2184' 'PA2164' 'PA2158' 'glgP'],['PA2163' 'PA2162' 'PA2173' 'PA2156'],['PA2159' 'PA2160' 'PA2146' 'PA2173a'],['PA2170' 'PA2171'],[]
