,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.07636576266333443,3.0,0.0,0.0063240462,6.0,-0.0793311411,12.0,0.0730070949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.12749553853333334,0.10926361766862593,3.0,1.0,0.253556335,7.0,0.0689422869,13.0,0.0599879937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.6148538295333333,0.2966751080988778,3.0,2.0,0.8439051988,8.0,0.7209357659000001,14.0,0.2797205239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,1.2389282617000001,0.6275366334249343,3.0,3.0,1.5144758044,9.0,1.6815486582,15.0,0.5207603225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,3.0280287152666667,0.34476268555668915,3.0,4.0,2.9289149928000002,10.0,3.4114922429,16.0,2.7436789101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,3.1306827438,0.6255370416123698,3.0,5.0,2.4366791011,11.0,3.6510794854,17.0,3.3042896449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.224784649,0.16620516763082044,2.0,18.0,0.10725984790000001,71.0,0.3423094501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-5.160333250733333,1.8079961610596447,3.0,19.0,-5.9650372076,70.0,-6.4262704483,205.0,-3.0896920963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.7972441771625001,0.9896476429967289,8.0,20.0,0.5481641821000001,32.0,0.25765597700000004,55.0,-0.0361241085,67.0,2.2812935751,126.0,-0.1627999433,147.0,0.0959815905,203.0,2.2323967286,210.0,1.1613854158,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.23549210613333335,0.0837369298704274,3.0,21.0,0.23236083870000002,34.0,0.1533647306,61.0,0.3207507491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-2.0997726769875,0.7613421798701276,8.0,22.0,-2.1043288731,104.0,-2.2512726497,111.0,-2.2130266479,133.0,-2.3272176576,165.0,-0.7867342028000001,238.0,-2.7138325334999998,265.0,-1.2395374517,270.0,-3.1622313996,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-8.919639441042857,0.9323121362991278,7.0,23.0,-10.291117797,56.0,-9.1945907738,82.0,-9.0504866457,118.0,-7.361517383,134.0,-8.7866851607,137.0,-8.2470842591,227.0,-9.505994068,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.624383905525,0.7121436421027525,4.0,24.0,1.3260897091000001,101.0,-0.3393906188,139.0,0.5739612114,149.0,0.9368753204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-3.0338089431499995,0.505195611223056,4.0,25.0,-3.3474993199,123.0,-2.7997726776,155.0,-2.4420213808,191.0,-3.5459423943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.12797302573333333,0.5532964463572659,3.0,26.0,0.6752839886,59.0,0.13975578630000002,159.0,-0.4311206977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-7.050394817820001,2.078439042270775,5.0,27.0,-8.5975153813,76.0,-7.9792164724,146.0,-5.4120823134,162.0,-4.2876021374,262.0,-8.9755577846,,,,,,,,,,,,,,,,,,,,,,,,,,
