,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-10.160461170510592,0.2241795481307322,2.0,0.0,-10.318980049197169,1.0,-10.001942291824015,,
1,Chrom__sac_sta,-4.546096108058625,1.3093247082878245,2.0,2.0,-5.4719284880640435,3.0,-3.6202637280532057,,
2,Chrom__sac_MW001,-7.216449660063518e-16,0.06592711026291898,2.0,4.0,-0.04661750673094396,5.0,0.04661750673094252,,
3,Chrom__sac_fadR,-0.11624714949855242,0.07466146130022219,2.0,6.0,-0.06345352391986832,7.0,-0.16904077507723653,,
4,FadR__wt_p,5.551115123125783e-16,1.5793184942162204,2.0,8.0,-1.116746816913616,9.0,1.1167468169136172,,
5,FadR__ko_p,0.24900902239223743,3.415274256852108,2.0,10.0,-2.165954564239735,11.0,2.66397260902421,,
6,GDGT__75_2.4_log,-2.1556830394805124e-15,0.4212670852376114,3.0,12.0,0.4858277580022474,27.0,-0.26399703034227273,50.0,-0.22183072765998116
7,GDGT__80_3.5_stat,2.558622420462633,0.373423552321657,3.0,13.0,2.833062390911373,20.0,2.70942531001316,42.0,2.133379560463365
8,GDGT__80_2.4_log,-0.8519000398968957,3.604116898458622,3.0,14.0,-4.994161793010044,37.0,0.8715106987944908,41.0,1.5669509745248669
9,GDGT__75_3.5_stat,-2.353696205868054,3.947446177701376,3.0,15.0,1.6075843341826266,24.0,-6.287161016939272,28.0,-2.3815119348475164
10,GDGT__80_1.6_stat,-7.934150401320927,7.121307205480677,3.0,16.0,-9.341312703472092,17.0,-0.21430692573206545,33.0,-14.246831574758625
11,GDGT__75_2.4_stat,-3.9719749311474906,0.9302212137334657,3.0,18.0,-4.161652347629872,26.0,-2.961533489873469,31.0,-4.7927389559391305
12,GDGT__80_2.4_stat,-3.1365500649531417,2.076785614647715,3.0,19.0,-4.977802524409262,29.0,-3.5464803070134003,30.0,-0.8853673634367628
13,GDGT__80_1.6_log,-5.647437753614839,0.5615854449628019,2.0,21.0,-5.250336877265977,39.0,-6.044538629963701,,
14,GDGT__65_3.5_stat,-2.6971531609248927,0.7529051746913139,3.0,22.0,-2.210166142019801,23.0,-3.5643444614913777,34.0,-2.3169488792635
15,GDGT__75_1.6_stat,-7.880361169700893,4.705111411827702,3.0,25.0,-11.058778242519024,32.0,-2.4752225918569817,38.0,-10.107082674726673
16,GDGT__75_1.6_log,-3.833990200693119,1.4363807774343929,2.0,35.0,-2.818315612603255,36.0,-4.849664788782984,,
17,GDGT__65_2.4_stat,-7.61497989125803,0.8340983550607961,3.0,40.0,-8.506449497844287,46.0,-7.48496889339432,49.0,-6.853521282535482
18,GDGT__65_2.4_log,-11.634713176383443,1.5364746463200771,3.0,43.0,-10.12857761218396,44.0,-13.199828423521119,47.0,-11.57573349344525
19,GDGT__80_3.5_log,-0.9685176279567912,2.303923714855512,3.0,45.0,1.6827408454060266,51.0,-2.484372689488612,52.0,-2.103921039787788
20,GDGT__65_1.6_log,-11.56407270805643,1.8927962050191132,3.0,48.0,-13.560089374427323,53.0,-9.794951170203873,54.0,-11.337177579538102
21,NutLim__t0,-4.6629367034256575e-15,2.1752256833137853,2.0,55.0,-1.5381168312823237,56.0,1.5381168312823144,,
22,NutLim__t05,-0.11329624505514102,6.423731634011289,3.0,57.0,-6.51337217899116,58.0,6.3338325946306435,59.0,-0.16034915080490653
23,NutLim__t1,-2.2712080703363005,4.5734657307575,3.0,60.0,-6.458822737691678,61.0,2.6090847448621193,62.0,-2.9638862181793435
24,NutLim__t15,-3.241645172442619,1.8897574321323085,3.0,63.0,-5.067059530167403,64.0,-1.2935250473319886,65.0,-3.3643509398284666
25,NutLim__t2,-3.499670245822126,1.3886560830010959,3.0,66.0,-3.93128003604871,67.0,-1.9464609770838,68.0,-4.621269724333868
26,NutLim__t4,-7.1663875417500655,0.2817122732687592,2.0,69.0,-6.967186882978248,70.0,-7.3655882005218825,,
27,UV_irr__wt0,9.62193288008469e-16,0.31436898546682834,3.0,71.0,0.10031172161824436,72.0,0.2519716419160217,73.0,-0.3522833635342632
28,UV_irr__wt1,0.1535139160073873,0.9636571539904596,3.0,74.0,0.41440138024906814,75.0,-0.913726703751404,76.0,0.9598670715244978
29,UV_irr__wt2,0.6182343622895244,0.23099674576304366,3.0,77.0,0.5862943504201061,78.0,0.4048697365515352,79.0,0.8635389998969322
30,UV_irr__mut0,-1.0736055290537416,0.48600729164673845,3.0,80.0,-1.3111508486497307,81.0,-0.514512243589259,82.0,-1.3951534949222348
31,UV_irr__mut1,-1.7622863835024132,0.39459157665689226,3.0,83.0,-1.3133185832520549,84.0,-1.9195136993972148,85.0,-2.05402686785797
32,UV_irr__mut2,-1.4537394197765885,0.9743709609754513,3.0,86.0,-1.0498380653113748,87.0,-0.7462691045705454,88.0,-2.565111089447845
33,YtrA__overexpr,-0.8310996578876355,0.45262976212531375,3.0,89.0,-1.2676681153561993,90.0,-0.861672191205859,91.0,-0.3639586671008483
34,YtrA__wt,1.6283271027835629e-15,0.7521847334872789,3.0,92.0,0.4371832239687589,93.0,-0.8685416060620301,94.0,0.4313583820932761
