,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.00196221097737745,,1.0,0.0,0.00196221097737745
1,Cr__2,0.004147331072447625,,1.0,1.0,0.004147331072447625
2,Cr__3,0.010529238188871843,,1.0,2.0,0.010529238188871843
3,Cr__4,0.02039486404190174,,1.0,3.0,0.02039486404190174
4,Cr__5,0.02841660288869095,,1.0,4.0,0.02841660288869095
5,Cr__6,0.03145875423166408,,1.0,5.0,0.03145875423166408
6,Fe__1,-0.011414599833301509,,1.0,6.0,-0.011414599833301509
7,Fe__2,-0.032844235968710465,,1.0,7.0,-0.032844235968710465
8,Fe__3,-0.06218556401008341,,1.0,8.0,-0.06218556401008341
9,Fe__4,-0.10352362238540626,,1.0,9.0,-0.10352362238540626
10,Fe__5,-0.1438742886350347,,1.0,10.0,-0.1438742886350347
11,Fe__6,-0.17671242540157103,,1.0,11.0,-0.17671242540157103
12,Cd__1,-0.002756109328287307,,1.0,12.0,-0.002756109328287307
13,Cd__2,0.004065289678913236,,1.0,13.0,0.004065289678913236
14,Cd__3,0.011354437505824416,,1.0,14.0,0.011354437505824416
15,Cd__4,0.013697074201049687,,1.0,15.0,0.013697074201049687
16,Cd__5,0.008067899834047088,,1.0,16.0,0.008067899834047088
17,Cd__6,0.012583162859205728,,1.0,17.0,0.012583162859205728
18,Zn__1,2.2228656111206013,,1.0,18.0,2.2228656111206013
19,Zn__2,3.1789999544818213,,1.0,19.0,3.1789999544818213
20,Zn__3,3.5899010534821096,,1.0,20.0,3.5899010534821096
21,Zn__4,3.778054607125141,,1.0,21.0,3.778054607125141
22,Zn__5,3.840772786335272,,1.0,22.0,3.840772786335272
23,Zn__6,3.8315961155670633,,1.0,23.0,3.8315961155670633
24,Cu__1,0.0060051155218093935,,1.0,24.0,0.0060051155218093935
25,Cu__2,0.006804233655596108,,1.0,25.0,0.006804233655596108
26,Cu__3,0.008218744039921127,,1.0,26.0,0.008218744039921127
27,Cu__4,0.013556243148584968,,1.0,27.0,0.013556243148584968
28,Cu__5,0.022895014206240325,,1.0,28.0,0.022895014206240325
29,Cu__6,0.03177355974368369,,1.0,29.0,0.03177355974368369
30,Pb__1,0.01117057315189834,,1.0,30.0,0.01117057315189834
31,Pb__2,0.016466746558942813,,1.0,31.0,0.016466746558942813
32,Pb__3,0.031700044253746715,,1.0,32.0,0.031700044253746715
33,Pb__4,0.040480299212251526,,1.0,33.0,0.040480299212251526
34,Pb__5,0.05415600707900834,,1.0,34.0,0.05415600707900834
35,Pb__6,0.0673633032459888,,1.0,35.0,0.0673633032459888
