,USA300HOU_RS08205
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,9.9958133444
USA300_LAC_U01-Set001_CAMHB_Control_1,10.190649905
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,10.3285270096
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,10.3903185261
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,10.4071274675
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,9.9688395963
USA300_LAC_U01-Set001_CAMHB_Control_2,10.1719593357
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,10.4224588869
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,10.4725025744
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,10.3950077426
USA300_TCH1516_U01-Set000_CAMHB_Control_1,10.908946736
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,10.802982584
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,10.8578314788
USA300_LAC_U01-Set001_R10LB_PreCulture_1,8.0489767145
USA300_LAC_U01-Set001_R10LB_PreCulture_2,8.0230555286
USA300_LAC_U01-Set001_R10LB_Control_1,8.1194159066
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,8.1298316012
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,8.3034857892
USA300_LAC_U01-Set001_R10LB_Control_2,8.0385126682
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,8.2656555115
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,8.2039541232
USA300_TCH1516_U01-Set000_R10LB_Control_1,8.0376594934
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,7.8734016682
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.852846987
USA300_TCH1516_U01-Set000_R10LB_Control_2,8.0581635704
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,7.9590179441
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,7.9394301387
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,9.2748014592
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,9.3387905462
USA300_TCH1516_U01-Set000_CAMHB_Control_2,10.9554660921
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,10.868087109
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,10.9014106138
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,10.8126037022
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,10.8095392247
USA300_LAC_U01-Set004_CAMHB_Control_1,10.2278975394
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,10.1688422775
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,9.8271076661
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,8.2455412623
USA300_LAC_U01-Set004_CAMHB_Control_2,10.2445979113
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,10.2599621704
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,9.707892619999999
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,8.238836046
USA300_LAC_U01-Set004_R10LB_Control_1,7.9821224472
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,8.1334586839
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,7.9801138738
USA300_LAC_U01-Set004_R10LB_Control_2,7.9709197566
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,8.0139154975
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,7.9434126935
USA300_TCH1516_U01-Set003_CAMHB_Control_2,10.9548334653
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,11.2385566664
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,11.0758396377
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,10.9735406784
USA300_TCH1516_U01-Set003_CAMHB_Control_3,11.0995391618
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,11.1150824272
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,10.9424795242
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,10.8393090785
USA300_LAC_ICA-Set001_R10LB_Control_1,8.1956540134
USA300_LAC_ICA-Set001_R10LB_Control_2,8.1913650784
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,8.1553848818
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,8.225871242
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,8.1071239239
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,7.9962286687
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,8.2267843157
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,8.0369016223
USA300_TCH1516_BK-Set001_THB_Control_1,6.3887818177
USA300_TCH1516_BK-Set001_THB_Control_2,6.9813521637000004
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,6.8109291795
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,6.5351165186
