,ABUW_0456
SRX3737100,0.5059524113
SRX3737101,-0.090473037
SRX3737103,0.1402978765
SRX3737104,0.1032860939
SRX3737105,-0.023936973
SRX3737106,0.0016247985
SRX3737107,-0.0809739194
SRX3737108,-1.1746776113
SRX3737109,-1.1935853442
SRX3737110,-0.3520799479
SRX3737111,-1.0745447165
Abaum_0017,0.09765564160000001
Abaum_0018,0.3784432996
Abaum_0019,0.4851126036
Abaum_0020,-1.7255617943
Abaum_0021,0.07902689410000001
Abaum_0022,-0.0805733643
Abaum_0023,-0.09765564160000001
Abaum_0024,-1.7774280450000002
Abaum_0025,0.09135811070000001
Abaum_0026,0.0578049796
SRX3141471,-0.4508260686
SRX3141472,-0.41294419320000003
SRX3141473,0.12768789460000002
SRX3141474,0.2852562986
SRX3141475,-0.8024305686000001
SRX3141476,-0.7761026609
SRX3141477,-0.6310079516
SRX3141478,-0.6152820404
SRX3141479,-0.2425813544
SRX8944518,0.1001676079
SRX8944519,-0.13365188050000001
SRX8944520,-0.1406873603
SRX8944521,-0.7591948871
SRX8944522,0.0405197523
SRX8944523,0.7382497152
SRX5930997,0.34923965630000003
SRX5930998,-0.7145527254
SRX5930999,0.3653130692
SRX5931001,-0.4045990253
SRX5931002,-0.3963415229
SRX4488546,0.8447235776
SRX4488547,-0.1319926838
SRX4488548,0.0359581387
SRX4488549,-0.7127308938
SRX4488550,0.8302114792
SRX4488551,0.6757147446
SRX4488552,1.0031923549
SRX4488553,0.0183207796
SRX4488554,-0.7189255011
SRX4488555,0.7601721672
SRX4488556,-0.2810339485
SRX4488557,0.0997937703
SRX2568047,0.3983752038
SRX2568048,0.1149826045
SRX2568049,0.0627055805
SRX2568050,-0.2812344869
SRX2568051,-0.4292324986
SRX2568052,-0.4217600313
SRX2568053,0.6001389633
SRX2568054,0.9317874621000001
SRX2568055,-0.24022290670000002
SRX2568056,-0.7555433753
SRX2568057,0.0874360413
SRX2568058,-0.7528456934000001
SRX2568059,0.0869643669
SRX2568060,0.0405213987
SRX2568061,-0.0391722493
SRX2568062,-0.4369654569
SRX2568063,-0.0905152584
SRX2568064,0.5274807152000001
Abaum_0001,0.24712671100000003
Abaum_0002,0.5170550627
Abaum_0003,0.4325390053
Abaum_0004,0.2849087075
Abaum_0005,0.452766333
Abaum_0006,0.2216094047
Abaum_0007,0.0331033405
Abaum_0008,0.5448170752
Abaum_0009,0.7467080211
Abaum_0010,0.281645564
Abaum_0011,-0.149164349
Abaum_0012,0.149164349
Abaum_0013,0.1891634037
Abaum_0014,0.6665824571
Abaum_0015,0.6580790273
Abaum_0016,0.6260878891
ERX1221046,-0.030532367100000003
ERX1221048,-0.1310425785
ERX1221049,0.16157494560000002
ERX1221050,0.2049930144
ERX1221052,0.2562450195
ERX1221053,0.3610810465
ABNM035,0.10103671
ABNM036,-0.10103671
ABNM037,0.524117818
ABNM038,0.828384493
ABNM041,0.319167311
ABNM042,0.20308504400000002
ABNM019,-0.1130186667
ABNM020,0.1130186667
ABNM021,-0.2974654285
ABNM022,0.0433386139
ABNM023,-1.194464519
ABNM024,-1.3243191151
ABNM025,-0.8565557308
ABNM026,-1.2091967129
ABNM027,0.307719964
ABNM028,-0.307719964
ABNM029,0.14524085850000001
ABNM030,-0.8386974959
ABNM031,-0.5521647696
ABNM032,-0.8390868994
ABNM033,-0.5410927838
ABNM034,-0.042403519300000005
ABNM001,-0.17436631100000002
ABNM002,0.17436631100000002
ABNM003,-0.6808108237
ABNM004,-0.2097647591
ABNM005,-1.8165261982
ABNM006,-0.8135179311
ABNM007,-1.2098122231
ABNM008,-1.3207317095
ABNM009,-1.3169683507
ABNM010,-0.9065897039
ABNM043,0.1152259585
ABNM044,-0.1152259585
ABNM045,-0.3129547435
ABNM046,-0.3158960195
ABNM047,0.3331861565
ABNM048,0.4806837525
ABNM011,0.0124985861
ABNM012,-0.0124985861
ABNM013,0.0748594969
ABNM014,-0.2202381495
ABNM015,0.457188413
ABNM016,-0.0366282434
ABNM017,0.2430057261
ABNM018,0.5406056991
