,BSU12940
M9exp_1,10.5872
M9exp_2,10.2227
M9exp_3,9.2806
M9tran_1,11.0659
M9tran_2,10.8337
M9tran_3,11.8493
M9stat_1,13.3469
M9stat_2,12.8387
M9stat_3,13.0193
MG-0.1_1,9.5409
MG-0.1_2,8.5015
MG-0.1_3,9.3497
MG-0.2_2,9.0485
MG-0.2_3,8.6996
MG+5_1,9.7199
MG+5_2,9.338
MG+5_3,8.8698
MG+10_1,9.701
MG+10_2,9.3919
MG+10_3,8.5931
MG+15_1,8.7745
MG+15_2,9.5974
MG+15_3,8.8553
MG+25_1,9.6091
MG+25_2,9.2276
MG+25_3,9.264
MG+45_1,9.3214
MG+45_2,9.0448
MG+45_3,9.5167
MG+60_2,9.1671
MG+60_3,9.0518
MG+90_2,9.0606
MG+90_3,9.5897
MG+120_1,11.0099
MG+120_2,12.0518
MG+120_3,11.6235
MG+150_1,10.2859
MG+150_3,10.5303
GM-0.1_1,11.9073
GM-0.1_2,11.658
GM-0.1_3,11.8243
GM-0.2_1,11.8417
GM-0.2_2,11.508
GM-0.2_3,11.7326
GM+5_1,11.6395
GM+5_2,11.4197
GM+5_3,12.0556
GM+10_2,10.145
GM+10_3,9.9643
GM+15_1,10.8813
GM+15_2,9.3444
GM+15_3,10.1426
GM+25_1,10.2652
GM+25_2,8.9554
GM+25_3,9.2853
GM+45_1,10.7285
GM+45_2,8.7856
GM+45_3,9.3347
GM+60_1,10.4293
GM+60_2,8.8988
GM+60_3,9.2418
GM+90_1,10.2327
GM+90_2,9.151
GM+90_3,9.3977
GM+120_1,9.1034
GM+120_3,9.2403
GM+150_1,9.7462
GM+150_2,9.7569
GM+150_3,9.7779
BT_1,13.2849
BT_2,12.6779
B36_1,11.7803
B36_2,11.4882
B60_1,11.7963
B60_2,11.6563
S0_1,7.6533
S0_2,7.763
S0_3,8.1101
S1_1,14.0037
S1_2,13.8099
S1_3,14.2951
S2_1,14.2614
S2_2,14.7323
S2_3,14.1494
S3_1,14.5099
S3_2,14.8558
S4_1,14.3755
S4_2,13.9902
S4_3,13.7225
S5_1,13.4317
S5_2,13.5257
S5_3,14.0846
S6_1,12.4168
S6_2,8.3066
S6_3,12.9656
S6/t_1,12.5659
S6/t_2,8.0661
S6_4,12.0827
S6_5,13.0419
S6_6,13.0419
S7_4,12.3825
S7_5,12.185
S7_6,12.4074
S8_4,11.8575
S8_5,9.2928
G135_1,7.3418
G135_3,7.3931
G150_1,7.2373
G150_2,7.0845
G150_3,7.3519
G180_1,7.2902
G180_2,7.042999999999998
G180_3,7.0277
T-5.40H_1,13.7572
T-4.40H_1,13.0353
T-3.40H_1,12.5646
T-2.40H_1,12.3018
T-1.40H_1,11.9287
T-1.10H_1,11.8522
T-0.40H_1,12.1899
T0.0H_1,12.0952
T0.30H_1,12.0533
T1.0H_1,13.2774
T1.30H_1,13.8637
T2.0H_1,13.898
T2.30H_1,14.5512
T3.0H_1,14.1937
T3.30H_1,14.5412
T4.0H_1,14.2569
T5.0H_1,13.6449
LBexp_1,7.0735
LBexp_2,7.0176
LBexp_3,7.2375
LBtran_1,7.479
LBtran_2,7.2521
LBtran_3,7.354
LBstat_1,10.3296
LBstat_2,10.3273
LBstat_3,10.0136
LBGexp_1,7.0934
LBGexp_2,7.1069
LBGexp_3,7.0672
LBGtran_2,7.4722
LBGtran_3,7.4888
LBGstat_1,7.2726
LBGstat_2,7.3063
LBGstat_3,7.5515
Mt0_1,7.0751
Mt0_3,6.5683
M0t45_1,7.1636
M0t45_2,6.966
M0t45_3,6.9556
M0t90_1,10.0135
M0t90_2,10.5724
M0t90_3,10.7738
