,-0.047475078,-0.023737539,0.0,0.023737538999999995,0.047475078,0.071212617,0.09495015599999998,0.11868769499999998,0.14242523399999998,0.16616277299999999,0.189900312,0.213637851,0.23737538999999996,0.261112929,0.28485046799999997,0.308588007,0.33232554599999997,0.35606308499999995,0.379800624,0.40353816299999995
thresh,-0.0593438475,0.0593438475,2,,,,,,,,,,,,,,,,,
unreg,7,363,4872,305,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HutC,0,0,0,0,0,0,0,1,2,2,2,1,1,2,2,0,0,0,0,0
unreg_genes,[],[],[],[],[],['PA5089' 'hpd' 'PA5090'],['PA5181' 'PA5180'],[],[],[],[],[],[],[],[],[],[],[],[],[]
HutC_genes,[],[],[],[],[],[],[],['PA5104'],['hutC' 'hutG'],['hutI' 'PA5093'],['PA5095' 'PA5094'],['PA5096'],['PA5106'],['PA5097' 'PA5099'],['hutU' 'hutH'],[],[],[],[],[]
