,PSPTO_RS16700
SRX1828913,0.5345456616
SRX1828914,0.609200468
SRX1828915,-0.1837606077
SRX1828916,0.2114720448
SRX1828917,-0.35078505400000004
SRX1828918,-0.11762137930000001
SRX3983989,-0.0825999791
SRX3983990,0.9407646121000001
SRX3983993,0.2818269286
SRX3983994,0.6241573342
SRX3983995,0.3436540038
SRX3983996,0.11573801800000001
SRX3983997,0.5861596722
SRX3983998,0.0745542184
SRX3983999,0.13073105100000001
SRX3984000,0.9092256624
SRX3984001,0.7084637798
SRX3984002,1.2295435681
SRX3984003,-0.9936189046
SRX3984004,0.4008721538
SRX3984005,-0.0244355947
SRX3984006,-0.177339359
SRX3984007,0.2079028669
SRX3984008,0.14607713220000001
SRX3984009,-0.0443185361
SRX3984010,0.3923203545
SRX3984011,0.6370067092
SRX3984012,0.333906013
SRX3984013,0.8677877776
SRX3984014,0.3287111481
SRX3984015,-0.9223532393
SRX3984016,0.1977781758
SRX3984017,0.7628405749
SRX3984019,0.6943638536000001
SRX3984020,0.7498316265
SRX3984021,1.1604962566
SRX3984022,1.3808422245
SRX3984023,0.036068738600000004
SRX3984024,0.5235214413
SRX3984025,1.0071612629
SRX3984026,1.1280264937
SRX3984027,0.5288330324
SRX3984028,0.5513927324
SRX3984029,0.5686209161
SRX3984031,0.7424486050000001
SRX3984032,0.6036229432
SRX3984034,-0.2101511563
SRX3984035,0.24302319120000002
SRX3984036,0.6175262162
SRX3984037,-1.2843887244
SRX3984038,0.164386089
SRX3984039,0.9044804742
SRX3984040,0.3509170404
SRX3984041,0.4322835859
SRX3984042,0.4175649954
SRX3984043,0.41963884090000003
SRX3984045,-1.4169848195
SRX3984046,0.3790843848
SRX3984047,0.6574282182
SRX3984048,0.4819118886
SRX3984049,-0.8513364628000001
SRX3984050,-0.8222167406
SRX3984051,0.21185133
SRX3984052,0.9131718209
SRX3984056,0.8001906926
SRX3984057,0.4354019202
SRX3984058,0.3800887432
SRX3984059,-0.3067648347
SRX3984061,-0.6190855244
SRX3984062,-0.3047417172
SRX3984063,0.0120061681
SRX3984064,0.6817526178000001
SRX3984065,0.20343899410000002
SRX3984066,-0.1496757883
SRX3984067,0.6445016758000001
SRX3984068,0.4114418844
SRX3984069,-0.3068749103
SRX3984070,0.654168553
SRX3984071,0.1063047667
SRX3984073,0.12199361110000001
SRX3984074,-0.1140024401
SRX3984077,0.7222055314
SRX3984078,1.2760835191
SRX3984079,0.4335255075
SRX3984080,-0.20500196710000002
SRX3984082,0.5544727991
SRX3984084,0.9107244542
SRX6997963,1.7343760020999999
SRX6997964,1.121800935
SRX6997965,-0.4350105965
SRX6997967,0.6720932787
SRX6997968,0.7962317912
SRX6997969,1.3921662434
SRX6997971,-2.4064692808
SRX6997972,0.49746944860000003
SRX6997973,0.9936449039
SRX3159100,1.0919390942
SRX3159101,0.8351563862
SRX3159102,-2.4079712282
SRX3159103,0.48087574780000003
SRX3159000,-0.7700872202
SRX3159001,0.3503092004
SRX3159002,-0.7700872202
SRX3159003,-0.7700872202
SRX3159004,0.6099916246
SRX3159005,-0.7700872202
SRX3159006,-0.7700872202
SRX3159007,-0.7700872202
SRX3159008,1.8453493197
SRX3159009,-0.7700872202
SRX3159010,-0.7700872202
SRX3159012,-0.7700872202
SRX3159013,-0.7700872202
SRX3159014,-0.7700872202
SRX3159015,-0.7700872202
SRX3159016,-0.7700872202
SRX3159017,-0.7700872202
SRX3159018,-0.7700872202
SRX3159019,-0.7700872202
SRX3159020,0.1830619792
SRX3159021,-0.7700872202
SRX3159022,-0.7700872202
SRX3159023,-0.7700872202
SRX3159024,-0.7700872202
SRX3159025,-0.7700872202
SRX3159026,-0.7700872202
SRX3159027,1.4400728485
SRX3159028,-0.7700872202
SRX3159029,-0.7700872202
SRX3159030,-0.7700872202
SRX3159034,-0.7700872202
SRX3159036,-0.7700872202
SRX3159037,0.3202572544
SRX3159041,-0.7700872202
SRX3159042,0.32222546950000003
SRX3159043,-0.7700872202
SRX3159045,-0.7700872202
SRX3159047,2.5065514591999998
SRX3159048,-0.7700872202
SRX3159049,0.7120732789
SRX3159050,0.6520456910000001
SRX3159051,-0.7700872202
SRX3159052,-0.7700872202
SRX3159053,-0.7700872202
SRX3159054,-0.7700872202
SRX3159055,-0.7700872202
SRX3159056,1.2166741067
SRX3159057,-0.7700872202
SRX3159058,-0.7700872202
SRX3159060,-0.7700872202
SRX3159061,-0.7700872202
SRX3159062,-0.7700872202
SRX3159063,2.0883644685
SRX3159066,3.0864496914
SRX3159069,-0.7700872202
SRX3159070,-0.7700872202
SRX3159071,-0.7700872202
SRX3159073,-0.7700872202
SRX3159074,-0.7700872202
SRX3159075,-0.7700872202
SRX3159076,2.9908288848
SRX3159080,-0.7700872202
SRX3159082,-0.7700872202
SRX3159083,-0.7700872202
SRX3159086,1.5634813202
SRX3159087,1.2230846343
SRX3159088,-0.7700872202
SRX3159089,-0.7700872202
SRX3159090,-0.7700872202
SRX3159091,-0.7700872202
SRX3159092,1.9581987092
SRX3159093,-0.7700872202
SRX3159094,-0.7700872202
SRX3159095,-0.7700872202
SRX3159096,2.3167922623
SRX3159097,1.0843569968
SRX3159098,-0.7700872202
SRX3159099,-0.7700872202
SRX3158988,0.049260031
SRX3158989,-3.5336391932
SRX3158990,-3.5336391932
SRX3158991,-1.4869818443
SRX3158992,0.44260029110000004
SRX3158996,-0.491860322
SRX3644656,-0.06927949
SRX3644657,0.321038353
SRX3644658,-0.2517588629
SRX3644659,0.7159436922
SRX3644660,0.6706043096000001
SRX3644661,0.2117129366
SRX3644662,0.1682583041
SRX3644663,-0.6216527774
SRX3644664,1.0129471879
SRX3644665,0.3686208703
SRX3644666,-0.3341158098
SRX3644667,0.9393554005
SRX3644668,-0.2516390026
SRX3644669,-0.35587616990000004
SRX3644670,0.3125267937
SRX3644671,0.06862176610000001
SRX3644672,1.0589800083
SRX3644673,-0.0920861156
