,SACI_RS06400
SRX5495523,0.10022492601985712
SRX5495524,0.017307601230360348
SRX5495525,-0.1331333495733631
SRX5495526,-0.023192155343933152
SRX6762909,-0.015041694751246837
SRX6762910,0.015041694751246837
SRX6762911,0.085711996061141
SRX6762912,0.18654846560749586
SRX3467357,0.11348161256498025
SRX3467358,-0.11348161256498203
SRX3467359,0.22218660903872767
SRX3467360,-0.0007033112289072108
SRX3565164,-0.08458709688857269
SRX3565165,-0.4479913440311609
SRX3565166,0.2425691001809849
SRX3565167,0.2351102793348652
SRX3565168,0.3086114566458917
SRX3565169,0.24573670130821945
SRX3565170,-0.19769982641824413
SRX3565171,0.17315100722968602
SRX3565172,-0.2989841571470251
SRX3565173,0.868224479273378
SRX3565174,0.29395473559140584
SRX3565176,-0.253567029502733
SRX3565177,-0.14534552029535064
SRX3565178,0.189185445205192
SRX3565179,0.13584468252065918
SRX3565180,0.038911676194191
SRX3565181,-0.02308724966493969
SRX3565182,0.26604862419464936
SRX3565183,-0.2471293218962529
SRX3565184,-0.09137285202066893
SRX3565185,0.25186226421172186
SRX3565186,0.11182329054317107
SRX3565187,-0.10864918505816412
SRX3565188,0.3057458492688063
SRX3565191,0.11434336510503228
SRX3565192,0.3617180077065552
SRX3565193,0.1339981093179432
SRX3565194,0.8033175570186106
SRX3565195,0.5597659696759507
SRX3565197,0.3638027560078818
SRX3565198,-0.2821465663443519
SRX3565199,0.3049730356399873
SRX3565200,0.10977443718730127
SRX3565201,-0.049780238005867616
SRX3565202,0.5379774934954273
SRX3565203,0.2126234855022453
SRX3565204,0.3946080224877751
SRX3565205,0.5638358148581748
SRX3565206,0.04567542069437991
SRX3565208,0.3159524931376918
SRX3565209,0.05730082102140699
SRX3565210,0.431680469700396
SRX3565211,0.6551598577771642
SRX4001511,0.013297630863105423
SRX4001513,-0.013297630863105423
SRX4001514,-0.6041523731927327
SRX4001515,0.02752517171759905
SRX4001516,-0.4439110577141037
SRX4001517,-1.4576091031320857
SRX4001518,-0.4962910864846677
SRX4001519,-0.4878407290761597
SRX4001520,-0.9820872865381124
SRX4001521,-0.7901798574735306
SRX4001522,-0.6860379205877383
SRX4001523,-0.8726988539109914
SRX4001524,-0.9878279608176096
SRX4001525,-2.1446771891387897
SRX4001526,-1.4040137255669762
SRX4001528,-2.4729799782479467
SRX3823521,-0.07496290665918083
SRX3823522,0.2836350371431617
SRX3823523,-0.20867213048397734
SRX3823524,-0.02676605016117684
SRX3823525,-0.14965877978534792
SRX3823526,0.6082625019841856
SRX3823527,-0.201470870776026
SRX3823528,-0.14334645803405802
SRX3823529,0.05953096958719861
SRX3823530,-0.24530174496587165
SRX3823531,0.19951601498015487
SRX3823532,-0.4059800905178772
SRX3823533,0.1363668945978027
SRX3823534,-0.5023954375545703
SRX3823536,0.11809512572434674
SRX3823537,0.1282119814112921
SRX3823538,-0.006144053751894418
SRX3823539,0.006898263729466336
SRX5653264,0.07027822996024469
SRX5653265,0.2504302743798377
SRX5653266,0.2923491988413698
SRX5653267,0.15810797316152758
SRX5653268,-0.24996434083680266
SRX5653269,0.09185636767527684
