,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,-0.9988368076,1.4819646506297757,3.0,0.0,0.1008305115,1.0,-2.6841298747,2.0,-0.41321105960000004,,,,,,,,,,
1,LB__LBtran,1.8645063529,0.4581873828050883,3.0,3.0,2.266679605,4.0,1.3657148659,5.0,1.9611245878,,,,,,,,,,
2,LB__LBstat,1.8526431318,1.6228969351021247,3.0,6.0,0.2334755141,7.0,1.8452100306,8.0,3.4792438507,,,,,,,,,,
3,LB__LBGexp,0.7745875742666666,0.8384584629193239,3.0,9.0,1.6355368568,10.0,-0.0394067454,11.0,0.7276326114,,,,,,,,,,
4,LB__LBGtran,4.3263434583,1.6200723224259106,2.0,12.0,5.4719075835,13.0,3.1807793331,,,,,,,,,,,,
5,LB__LBGstat,6.016376901766667,0.9630829752788962,3.0,14.0,5.1268243787,15.0,5.8831816685,16.0,7.0391246581,,,,,,,,,,
6,Life Cycle__S0,0.6373376940000001,1.2121215851387734,3.0,17.0,-0.6271684980000001,18.0,0.7499689997,19.0,1.7892125803,,,,,,,,,,
7,Life Cycle__S1,15.494195212133334,5.427561027385263,3.0,20.0,16.9346031239,21.0,9.4917249347,22.0,20.0562575778,,,,,,,,,,
8,Life Cycle__S2,1.9666661159666665,1.0613978347066464,3.0,23.0,3.0818162737,24.0,1.8494266566,25.0,0.9687554176000001,,,,,,,,,,
9,Life Cycle__S3,2.72789565765,4.077050675164486,2.0,26.0,-0.15501452200000002,27.0,5.6108058373,,,,,,,,,,,,
10,Life Cycle__S4,1.6510133799333335,1.1291673659202306,3.0,28.0,2.7431265263,29.0,0.4881216611,30.0,1.7217919524,,,,,,,,,,
11,Life Cycle__S5,2.7797597915,0.3370805319460036,3.0,31.0,2.5028040362,32.0,2.6813940135000003,33.0,3.1550813248,,,,,,,,,,
12,Life Cycle__S6,6.95428211285,3.331781939039425,8.0,34.0,4.2528151034,35.0,11.6337615112,36.0,5.3547424095,37.0,6.7511756209,38.0,12.7572174578,39.0,5.3512585001,40.0,4.9844658853,41.0,4.5488204146
13,Life Cycle__S7,6.5733195703666665,0.6323319554852469,3.0,42.0,6.0065331845,43.0,6.4580793521,44.0,7.2553461745,,,,,,,,,,
14,Life Cycle__S8,9.24532020385,3.126795508508501,2.0,45.0,7.0343418964,46.0,11.4562985113,,,,,,,,,,,,
15,Life Cycle__G135,5.4597647904999995,4.832323415660388,2.0,47.0,2.0427961344,48.0,8.8767334466,,,,,,,,,,,,
16,Life Cycle__G150,2.117894328433333,0.9893104056962088,3.0,49.0,3.2526206291,50.0,1.4363723162,51.0,1.66469004,,,,,,,,,,
17,Life Cycle__G180,3.190457289333333,2.0151395700380856,3.0,52.0,3.1374721043,53.0,1.2023328179,54.0,5.2315669458,,,,,,,,,,
18,Stress Time Course__C30,6.31873488445,0.30074943361898826,2.0,55.0,6.5313968484,56.0,6.1060729205,,,,,,,,,,,,
19,Stress Time Course__C90,1.4891016853499999,2.924008987271377,2.0,57.0,3.5566882685,58.0,-0.5784848978,,,,,,,,,,,,
20,Biofilm__BI,3.4468931513,0.20067510943946734,2.0,59.0,3.3049944206,60.0,3.5887918819999998,,,,,,,,,,,,
21,Biofilm__BC,1.2812436704999999,2.070123513741095,4.0,61.0,-1.246265074,62.0,1.853391279,63.0,3.713032584,64.0,0.804815893,,,,,,,,
22,Biofilm__Sw,0.8989763955500001,0.14243515283645558,2.0,65.0,0.9996932580000001,66.0,0.7982595331,,,,,,,,,,,,
23,Life Cycle__BT,24.0125191478,0.16092372683664022,2.0,67.0,24.1263094063,68.0,23.8987288893,,,,,,,,,,,,
24,Life Cycle__B36,36.07446814415,0.7346434258179692,2.0,69.0,36.5939394923,70.0,35.554996796,,,,,,,,,,,,
25,Life Cycle__B60,30.544463472300002,0.4320038141727421,2.0,71.0,30.8499362988,72.0,30.2389906458,,,,,,,,,,,,
26,M9__M9exp,-3.33333360913457e-11,0.8117207440382455,3.0,73.0,-0.9110417040000001,74.0,0.2647518122,75.0,0.6462898917000001,,,,,,,,,,
27,M9__M9tran,0.9599458769666666,0.7278604682015064,3.0,76.0,1.6237520249,77.0,1.0744752275,78.0,0.1816103785,,,,,,,,,,
28,M9__M9stat,7.5484096233,0.9282694216900638,3.0,79.0,6.5106911687,80.0,8.2997326671,81.0,7.8348050341,,,,,,,,,,
29,Supplement__M+G,2.5736312622999997,1.8388756708628542,3.0,82.0,4.5905180226999995,83.0,2.140157081,84.0,0.9902186832000001,,,,,,,,,,
