,BSU_14180
SRX8138083,-0.10249248858016637
SRX8138084,0.03182776042488201
SRX8138085,0.07066472815528613
SRX8138086,-0.13382029709171306
SRX8138087,0.18179939568309852
SRX8138088,0.3341415730584281
ERX4111143,-0.032488108971906016
ERX4111144,-0.02565255405797551
ERX4111145,-0.10175176601123503
ERX4111146,0.013349139960219249
ERX4111148,0.06704886270175514
ERX4111149,-0.06326424688425725
ERX4111150,-0.0343890898266217
ERX4111151,0.032488108971907785
ERX4111152,-0.013001452633162104
ERX4111153,-0.06014957411919398
ERX4111154,0.003662960415375949
ERX4111156,0.04901796240783618
ERX4111157,0.06188365481148673
ERX4111158,0.04049378754681854
SRX5577041,0.033636537703618075
SRX5577042,-0.03101017616392987
SRX5577043,-0.06587734691225222
SRX5577044,0.06325098537256757
SRX5577045,-0.18443942243422384
SRX5577046,-0.015375964402879916
SRX5577047,0.2084969716488612
SRX5577048,0.14618820649893038
SRX5577049,0.27210754955157235
SRX5577050,0.1294477254690367
SRX5577051,0.19419968993160985
SRX5577052,0.16808573842801874
SRX5577053,0.14276096356784507
SRX5577054,0.15388545753572913
SRX5577055,0.06808432038045886
SRX5577056,0.08218641681300909
SRX5577057,0.0065916241423291675
SRX5577058,0.1734059127752854
SRX5577059,-0.13433568822668995
SRX5577060,-0.3402490512161096
SRX5577061,-0.5725854160875343
SRX5577062,-0.7160505874464436
SRX5577063,-0.9141073926228414
SRX5577064,-0.5185817621453106
SRX5577065,-1.3817304477243395
SRX5577066,-0.984058098567016
SRX5577067,-1.2080835002105088
SRX5577068,-1.331718123420398
SRX533166,0.08683398080898819
SRX533171,-0.08683398080898819
SRX533786,0.21961712287883906
SRX533787,-0.00466097945178845
SRX533789,0.0578868613510064
SRX533791,0.05752442740998909
SRX533792,0.10725976034233042
SRX533793,0.00999069157216681
SRX533794,0.1412481058314743
SRX533795,0.042430713050581666
SRX4703435,-0.1768879619407393
SRX4703436,0.2255135720436936
SRX4703437,-0.0486256101029543
SRX4703438,-0.1904504626198662
SRX4703439,-0.4687560924579959
SRX4703440,-0.4544469219120355
SRX6902408,0.06573572576420972
SRX6902409,-0.08030060397316419
SRX6902410,0.11265093447049425
