,new_2078627_2079084
LBexp_1,7.3185
LBexp_2,7.6515
LBexp_3,7.575
LBtran_1,11.8842
LBtran_2,10.5838
LBtran_3,10.2437
LBstat_1,13.707699999999999
LBstat_2,13.8173
LBstat_3,13.7126
LBGexp_1,6.9901
LBGexp_2,7.0066
LBGexp_3,7.1461
LBGtran_2,7.6579
LBGtran_3,7.5606
LBGstat_1,7.4503
LBGstat_2,7.728
LBGstat_3,7.8668
S0_1,10.4871
S0_2,10.1608
S0_3,10.3922
S1_1,12.4883
S1_2,12.4569
S1_3,12.816
S2_1,13.4765
S2_2,13.3133
S2_3,13.1903
S3_1,13.1491
S3_2,12.7758
S4_1,13.5897
S4_2,13.4169
S4_3,13.3846
S5_1,13.2672
S5_2,13.3094
S5_3,13.5189
S6_1,13.3566
S6_2,11.7433
S6_3,13.6206
S6/t_1,12.9407
S6/t_2,10.9124
S6_4,11.8195
S6_5,12.8921
S6_6,12.7953
S7_4,12.4526
S7_5,12.4943
S7_6,12.1544
S8_4,11.7139
S8_5,11.714
G135_1,7.96
G135_3,7.6181
G150_1,7.529
G150_2,6.9946
G150_3,7.7858
G180_1,7.3292
G180_2,6.8917
G180_3,7.0558
C30_1,10.0324
C30_2,9.914
C90_1,9.4863
C90_2,7.6706
BI_1,11.7375
BI_2,11.6491
BC_2,14.0347
BC/t_1,13.6363
BC/t_2,13.941
BC_1,13.9081
Sw_1,12.4605
Sw_2,12.8038
BT_1,12.0849
BT_2,11.5985
B36_1,10.9522
B36_2,10.3865
B60_1,12.9296
B60_2,12.5781
M9exp_1,8.5283
M9exp_2,8.4661
M9exp_3,8.0288
M9tran_1,9.6319
M9tran_2,9.5144
M9tran_3,9.8732
M9stat_1,13.6731
M9stat_2,13.2536
M9stat_3,12.9855
M+G_1,10.5
M+G_2,8.4465
M+G_3,8.2619
Glu_1,9.3445
Glu_2,8.5248
Glu_3,8.8488
Fru_1,8.9098
Fru_2,10.5703
Fru_3,8.961
Mal_1,9.6738
Mal_2,9.952
Mal_3,9.9767
G+S_2,12.3766
G+S_3,12.222
Pyr_1,11.4157
Pyr_2,11.5942
Pyr_3,11.2504
Gly_1,9.4005
Gly_2,10.2732
Gly_3,9.3461
Glucon_1,10.2661
Glucon_2,9.987400000000001
Glucon_3,8.767900000000001
aero_1,8.0852
aero_2,7.7516
aero_3,7.8447
nit_1,9.5646
nit_2,9.5231
nit_3,9.4756
ferm_1,9.6435
ferm_2,8.6716
ferm_3,9.4412
T-5.40H_1,9.3431
T-4.40H_1,9.461
T-3.40H_1,9.8009
T-2.40H_1,9.7184
T-1.40H_1,9.7286
T-1.10H_1,9.6499
T-0.40H_1,9.4039
T0.0H_1,10.7256
T0.30H_1,13.2347
T1.0H_1,12.5178
T1.30H_1,13.1056
T2.0H_1,12.4291
T2.30H_1,13.0374
T3.0H_1,12.7004
T3.30H_1,12.922
T4.0H_1,12.8849
T5.0H_1,11.734
HPh_1,8.1298
HPh_2,7.754
HPh_3,8.3238
LPh_1,7.835
LPh_2,7.6763
LPh_3,8.0563
LPhT_1,8.7241
LPhT_2,8.684
LPhT_3,9.0843
SMMPr_1,10.217600000000001
SMMPr_2,10.6234
SMMPr_3,10.575
HiTm_1,10.2824
HiTm_2,9.0738
HiTm_3,9.4542
LoTm_1,10.4689
LoTm_2,10.2729
LoTm_3,10.1833
HiOs_1,10.520199999999999
HiOs_2,10.4991
HiOs_3,10.7299
BMM_1,7.663
BMM_2,7.6895
BMM_3,7.916
Heat_1,8.285
Heat_2,7.8471
Heat_3,8.2616
Cold_1,7.9306
Cold_2,7.9678
Cold_3,7.8563
Etha_1,7.9665
Etha_2,8.1134
Etha_3,7.8039000000000005
SMM_1,8.9856
SMM_2,9.1496
SMM_3,8.9527
Salt_1,8.7827
Salt_2,8.7007
Salt_3,8.815
Mt0_1,7.9219
Mt0_3,7.4207
M0t45_1,8.196
M0t45_2,7.5133
M0t45_3,8.4166
M0t90_1,11.5295
M0t90_2,13.3458
M0t90_3,12.9609
M40t45_1,8.3637
M40t45_2,12.0962
M40t45_3,8.0293
M40t90_1,11.8637
M40t90_2,12.8776
M40t90_3,12.6682
dia0_1,7.5482
dia0_2,8.1697
dia0_3,7.4485
dia5_1,8.6521
dia5_2,8.6672
dia5_3,8.6803
dia15_1,9.7547
dia15_2,8.1779
dia15_3,7.5064
Diami_1,8.1835
Diami_2,8.2657
Diami_3,8.1356
Paraq_1,7.3058
Paraq_2,7.4206
Paraq_3,7.2684
H2O2_1,7.8871
H2O2_2,8.1726
H2O2_3,8.1897
Oxctl_1,7.7418
Oxctl_2,7.7044
Oxctl_3,7.4982
GM-0.1_1,8.4976
GM-0.2_1,8.1321
GM+5_1,8.2207
GM+15_1,7.9172
GM+25_1,8.2519
GM+45_1,8.1993
GM+60_1,8.0559
GM+90_1,7.9716000000000005
GM+120_1,7.3857
GM+150_1,8.7011
GM-0.1_2,8.594899999999999
GM-0.2_2,8.6662
GM+5_2,8.3345
GM+10_2,7.7657
GM+15_2,8.0823
GM+25_2,7.6251
GM+45_2,7.0868
GM+60_2,6.9348
GM+90_2,8.1878
GM+150_2,9.071
GM-0.1_3,8.7646
GM-0.2_3,8.604
GM+5_3,8.6603
GM+10_3,7.5264
GM+15_3,8.1767
GM+25_3,7.864
GM+45_3,8.0498
GM+60_3,7.8461
GM+90_3,8.4166
GM+120_3,8.5321
GM+150_3,8.5983
MG-0.1_1,8.6595
MG+5_1,8.1796
MG+10_1,7.9135
MG+15_1,7.6645
MG+25_1,7.7731
MG+45_1,8.1111
MG+120_1,8.4294
MG+150_1,8.6577
MG-0.1_2,7.9829
MG-0.2_2,8.5815
MG+5_2,7.5387
MG+10_2,7.7921
MG+15_2,8.1827
MG+25_2,7.73
MG+45_2,6.9346
MG+60_2,7.6907
MG+90_2,7.3911999999999995
MG+120_2,8.8601
MG-0.1_3,9.0886
MG-0.2_3,8.8439
MG+5_3,8.2106
MG+10_3,7.3669
MG+15_3,8.0516
MG+25_3,7.8143
MG+45_3,7.8813
MG+60_3,7.7792
MG+90_3,8.0062
MG+120_3,8.7737
MG+150_3,8.9534
