,new_3125642_3125776_c
LBexp_1,14.0106
LBexp_2,13.5395
LBexp_3,13.4549
LBtran_1,11.3403
LBtran_2,12.062
LBtran_3,12.2743
LBstat_1,12.7022
LBstat_2,12.6501
LBstat_3,12.3147
LBGexp_1,13.2992
LBGexp_2,13.103
LBGexp_3,13.4258
LBGtran_2,11.0132
LBGtran_3,11.544
LBGstat_1,10.3093
LBGstat_2,11.0058
LBGstat_3,9.2509
S0_1,13.0701
S0_2,13.7769
S0_3,13.4642
S1_1,13.1118
S1_2,12.8482
S1_3,13.2213
S2_1,12.1374
S2_2,12.2206
S2_3,11.674
S3_1,11.8664
S3_2,12.1753
S4_1,11.2751
S4_2,10.6906
S4_3,10.5032
S5_1,10.655
S5_2,10.4872
S5_3,11.0159
S6_1,9.4769
S6_2,8.3531
S6_3,10.0992
S6/t_1,9.4152
S6/t_2,8.5855
S6_4,9.7941
S6_5,10.1627
S6_6,10.1042
S7_4,10.2044
S7_5,9.9814
S7_6,10.1134
S8_4,9.8141
S8_5,9.8457
G135_1,13.2886
G135_3,11.3259
G150_1,13.3118
G150_2,13.7276
G150_3,13.6785
G180_1,13.1729
G180_2,13.6107
G180_3,12.2481
C30_1,12.5907
C30_2,12.6499
C90_1,11.5678
C90_2,11.6874
BI_1,12.5331
BI_2,12.8266
BC_2,11.3789
BC/t_1,10.741
BC/t_2,11.4436
BC_1,11.0822
Sw_1,11.0422
Sw_2,11.4197
BT_1,12.3411
BT_2,11.6855
B36_1,12.2561
B36_2,12.0795
B60_1,12.5513
B60_2,12.262
M9exp_1,13.3091
M9exp_2,12.9478
M9exp_3,12.7872
M9tran_1,12.2651
M9tran_2,12.336
M9tran_3,12.7217
M9stat_1,11.0176
M9stat_2,10.4757
M9stat_3,10.3305
M+G_1,12.7774
M+G_2,12.9206
M+G_3,12.9887
Glu_1,13.2969
Glu_2,13.3373
Glu_3,13.4478
Fru_1,13.1532
Fru_2,13.5285
Fru_3,12.9259
Mal_1,12.9963
Mal_2,12.8961
Mal_3,13.1768
G+S_2,12.7325
G+S_3,12.9312
Pyr_1,11.8684
Pyr_2,12.8954
Pyr_3,12.5019
Gly_1,12.42
Gly_2,13.1637
Gly_3,11.3447
Glucon_1,12.1944
Glucon_2,12.4948
Glucon_3,11.1309
aero_1,13.8405
aero_2,12.5966
aero_3,13.7554
nit_1,12.8621
nit_2,12.7106
nit_3,12.2607
ferm_1,12.3798
ferm_2,12.2805
