,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,-4.440892098500626e-16,0.1487939159958965,2.0,0.0,-0.10521318700000036,1.0,0.10521318699999947,,,,,,,,
1,fur__wt_dpd,1.1484197519999997,0.049794294068168855,2.0,2.0,1.1836296349999988,3.0,1.1132098690000003,,,,,,,,
2,fur__wt_fe,-0.26910325299999993,0.08242801589626128,2.0,4.0,-0.21081784400000106,5.0,-0.32738866199999883,,,,,,,,
3,fur__delfur_dpd,1.2897914179999992,0.09861896371999757,2.0,6.0,1.220057279999999,7.0,1.3595255559999997,,,,,,,,
4,fur__delfur_fe2,0.40338764049999876,0.07358809996516191,2.0,8.0,0.35135299599999925,9.0,0.4554222849999983,,,,,,,,
5,acid__wt_ph5,0.2845474334999993,0.051073448114016,2.0,10.0,0.2484330519999993,11.0,0.3206618149999993,,,,,,,,
6,acid__delgadx_ph5,0.2997666539999999,,1.0,12.0,0.2997666539999999,,,,,,,,,,
7,acid__delgadw_ph5,0.2078541024999989,0.16524105779884282,2.0,13.0,0.3246971749999989,14.0,0.09101102999999887,,,,,,,,
8,acid__delgade_ph5,0.35243089849999976,0.07553977266399343,2.0,15.0,0.2990162129999998,16.0,0.4058455839999997,,,,,,,,
9,oxidative__wt_pq,-0.19280809500000015,0.14149187033974234,2.0,17.0,-0.0927582340000006,18.0,-0.2928579559999997,,,,,,,,
10,oxidative__deloxyr_pq,0.24284604049999992,0.10901721713182573,2.0,19.0,0.31993285400000016,20.0,0.16575922699999968,,,,,,,,
11,oxidative__delsoxr_pq,0.3927649204999999,0.032604767926723344,2.0,21.0,0.4158199729999996,22.0,0.36970986800000016,,,,,,,,
12,oxidative__delsoxs_pq,-0.4151337815000007,0.00964256415213363,2.0,23.0,-0.4219521040000007,24.0,-0.4083154590000007,,,,,,,,
13,nac_ntrc__wt_csn,0.19623942249999973,0.07159674726219875,2.0,25.0,0.1456128769999996,26.0,0.24686596799999985,,,,,,,,
14,nac_ntrc__wt_cytd,0.03249906449999962,0.1330349743530217,2.0,27.0,0.12656899699999968,28.0,-0.06157086800000045,,,,,,,,
15,nac_ntrc__wt_gln,0.10285103249999983,0.0771968986189076,2.0,29.0,0.15743748299999982,30.0,0.04826458199999984,,,,,,,,
16,nac_ntrc__bw_delnac_csn,1.5363378694999996,0.06904948417842742,2.0,31.0,1.4875125110000005,32.0,1.585163227999999,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.5653273499999996,0.11002519572708654,2.0,33.0,0.4875277879999995,34.0,0.6431269119999996,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.5034261394999997,0.07091247578740384,2.0,35.0,0.5535688319999998,36.0,0.4532834469999996,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.4559559255000001,0.03660230984713414,2.0,37.0,0.4300741840000004,38.0,0.4818376669999998,,,,,,,,
20,misc__wt_no_te,0.6716485375000003,0.04677577189190287,2.0,39.0,0.7047240029999999,40.0,0.6385730720000007,,,,,,,,
21,misc__bw_delcbl,0.6466203044999994,0.09400268144573784,2.0,41.0,0.7130902379999995,42.0,0.5801503709999993,,,,,,,,
22,misc__bw_delfabr,0.489803781,0.04048939815279046,2.0,43.0,0.4611734529999998,44.0,0.5184341090000002,,,,,,,,
23,misc__bw_delfadr,0.6335083110000008,0.02480262312089583,2.0,45.0,0.6159702080000011,46.0,0.6510464140000005,,,,,,,,
24,misc__nitr_031,0.5740201709999981,,1.0,47.0,0.5740201709999981,,,,,,,,,,
