,Value,list
TF,HutC,
reg_genes,0,[]
comp_genes,17,['PA5089' 'PA5090' 'PA5181' 'PA5180']
both_genes,0,"['PA5096' 'PA5106' 'PA5099' 'PA5094' 'PA5097' 'hutH' 'hutU' 'hutI' 'hutC'
 'PA5093' 'hutG' 'PA5104' 'PA5095']"
reg_genes2,13,
comp_genes2,0,
both_genes2,0,
