,Value,list
TF,Fur,
reg_genes,61,"['sufLB' 'nasF' 'gltB' 'nasD' 'nasC' 'ywjA' 'ywjB' 'gltA' 'catE' 'yfmB'
 'nasB' 'fecF' 'ydhUc' 'ydhUn' 'nasE' 'catD' 'ykoP' 'clsC' 'fecD' 'dctP'
 'exlX' 'fecE' 'pfeT']"
comp_genes,40,['fbpC' 'fbpA']
both_genes,38,"['sxzA' 'feuC' 'fecC' 'frxB' 'ffoR' 'sxzY' 'dhbB' 'yhfQ' 'efeB' 'feuB'
 'fhuD' 'yfhC' 'ykuO' 'yusU' 'feuA' 'sxzZ' 'efeU' 'mbtH' 'efeM' 'fbpB'
 'dhbF' 'pbtP' 'dhbE' 'besA' 'feuV' 'fldP' 'dhbC' 'dhbA' 'fhuG' 'fhuB'
 'eesA' 'pbtN' 'fldN' 'hmoA' 'pbtQ' 'fhuC' 'btr' 'pbtO']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
