,A,Fur
R2,,0.19916808744089498
xmin,,-2.402848720431708
xmid,,0.7407540923945545
xmax,,1.9976019935868408
ystart,,2.051150582143329
yend,,-26.795391266272535
SRX8138083,-0.8325789676769019,0.023115210478401597
SRX8138084,0.07438870485935366,-0.1507597886461829
SRX8138085,0.7581902628175712,0.12764457816777774
SRX8138086,3.0180409866994413,-0.18775679286346847
SRX8138087,2.550322485228001,-0.3588119391080937
SRX8138088,2.1211094224965983,-0.030773363028116837
ERX4111143,-0.15084729958902354,-0.016922095018164995
ERX4111144,-2.43341345387901,0.19592308272707012
ERX4111145,12.081053182631164,-0.0365926235720524
ERX4111146,10.872510902316685,-0.0789746305798662
ERX4111148,-1.2008354001213115,0.0004390916125274202
ERX4111149,6.764141980466793,-0.038271486130045496
ERX4111150,7.612323250448568,0.04959668174664245
ERX4111151,0.15084729958911378,0.01692209501816411
ERX4111152,-0.010710149589223323,-0.21290505913002988
ERX4111153,7.669606081351937,-0.06587123593228839
ERX4111154,6.123491528544397,0.0012222957994350026
ERX4111156,0.3359407677100817,-0.07172074702216769
ERX4111157,7.598852504864162,-0.04461483566704594
ERX4111158,7.851857185279171,0.027374530954654475
SRX5577041,-0.4743368016561636,0.04808290184652897
SRX5577042,0.17368367118643596,-0.006499258092240723
SRX5577043,0.1087554446795988,-0.004825721504918334
SRX5577044,0.19189768579012215,-0.03675792224936458
SRX5577045,16.945524536928428,-0.4819709103750807
SRX5577046,22.456107979756716,-0.30435186469423137
SRX5577047,22.30285890669708,-0.393752933769882
SRX5577048,22.87924001442757,-0.5450564373279265
SRX5577049,28.42423998959549,-1.1132802731920828
SRX5577050,29.162537661652518,-1.0807995633959466
SRX5577051,27.46204848054512,-1.453833945979282
SRX5577052,27.315801906613764,-1.5329582458995228
SRX5577053,26.496104833334478,0.14411192465909115
SRX5577054,30.304576897051486,0.16206684664380155
SRX5577055,25.20569218764577,0.1810695372068718
SRX5577056,29.280593193467816,0.3017904979112487
SRX5577057,28.002258876620388,0.5418222697425428
SRX5577058,30.682792919466788,0.13369227457591035
SRX5577059,29.169900362682935,0.6816809255763481
SRX5577060,28.577002110941912,0.4689222361532313
SRX5577061,18.598329380076613,-0.12974324786322633
SRX5577062,25.47760558532103,-0.1035879345750832
SRX5577063,25.181538505867906,-0.261216731266094
SRX5577064,23.550029625538844,0.2653580447056889
SRX5577065,14.50857146655036,0.06085477907741321
SRX5577066,14.360413860931224,-0.3008423299882779
SRX5577067,10.070058217901156,-0.14376224791647552
SRX5577068,11.364473546577905,-0.15392173599034994
SRX533166,3.0325160210487616,0.340691721712993
SRX533171,-3.032516021048795,-0.340691721712993
SRX533786,-4.070090569643252,0.548465025894318
SRX533787,-5.496401583535653,-0.4319985293010653
SRX533789,-3.2340166616317583,0.4018073095017218
SRX533791,-4.495684781213578,-0.3159300482058747
SRX533792,-2.3717094012301656,0.43593670534272455
SRX533793,-5.154705177436743,-0.19438474534367067
SRX533794,-5.113743191247772,-0.1828211713747052
SRX533795,-4.0953986129053455,-0.14753541719302987
SRX4703435,-0.07874146727767345,-0.013557179820391065
SRX4703436,0.016979750778526904,-0.08148145804210127
SRX4703437,0.061761716499171185,0.09503863786249322
SRX4703438,-9.880810883164509,-0.14125083958557738
SRX4703439,-10.681885874417057,0.18313207191129435
SRX4703440,-10.30204500031392,-0.10045307371323807
SRX6902408,-0.7044510973390343,0.12162799846815366
SRX6902409,-0.9458922444639573,0.2765330233191783
SRX6902410,-0.8119179466770153,-0.10129181302888934
SRX6902411,-2.0915995408236294,0.6079140652881351
SRX6902412,-1.8136977269332264,0.2463039582978084
SRX6902413,-1.2869211642874878,0.8283624661615345
SRX6902414,-0.2634506430654435,-0.07813885316872149
SRX6902415,0.26345064306545285,0.07813885316872149
SRX5278698,-2.946234197503649,0.029178900648872737
SRX5278699,-3.875063960430028,0.048095055924978425
SRX5278700,6.821298157933648,-0.07727395657384584
SRX5278701,5.4549737915999605,0.4609501698363178
SRX5278702,4.32011288887718,0.6260169656769996
SRX5278703,12.864287139705949,0.6321358117279647
SRX5278704,-15.542352309942398,0.11301141959920713
SRX5278705,-15.897164479673133,-0.1690808075573944
SRX5278707,-11.212604855811119,0.6384724108741278
SRX5278708,-12.338251118579276,0.7211123991159649
SRX5278709,-17.994375006121835,0.9133202987164905
SRX5278710,-4.079577148509782,0.9897735575470924
SRX5278711,-5.9843883347822215,1.0838349236103202
SRX5278713,1.8181549257938447,0.4892834251439933
SRX5278714,-2.3591157559612985,0.7104940898658771
SRX5278715,2.9000416495739456,1.1028881049467394
SRX5278716,2.406092356378636,0.5917639262999419
SRX5278717,-1.1737016549922716,0.6072739921145125
SRX5278718,-0.3789191758191304,0.2680067868968941
SRX5278719,0.3441228373715334,0.5788565472880673
SRX5278720,-3.3982428530170097,1.1316353750582149
SRX5278721,3.0776626707927086,0.9858186620833518
SRX1254783,-0.4883609649508173,1.8936035758024143
SRX1254784,4.616998771360048,0.9536464122647406
SRX1254785,5.065953403214191,1.3339658688146765
SRX1254786,5.102089202148608,0.8452812433405601
SRX1473807,0.07211767967905272,0.05812133391560793
SRX1473808,-0.4235318826822395,-0.038267729606920035
SRX1473809,0.3514142030031411,-0.01985360430869321
SRX7520944,0.7894647773461582,-0.09048886722645122
SRX7520945,-0.10747898172687448,-0.01916404207095823
SRX7520946,-0.1468320878664022,-0.032120974776455924
SRX7520947,-0.5351537077529251,0.14177388407386535
SRX7520948,1.064604952852447,-0.13406315176594585
SRX7520949,0.917775466550762,-0.08334305654455232
SRX7520950,-5.459736607891549,0.2265553510743503
SRX7520951,-5.425483416033459,0.2974288141316901
SRX959206,3.652270664435001,-0.4315045162809712
SRX959207,4.528772820732419,-0.12162080224436699
SRX959208,4.0926256556297815,-0.4311753343078593
SRX959209,4.18493756013576,-0.3139372980892148
SRX959210,3.6465918592746474,-0.5668792183587934
SRX959211,3.82435981481465,-0.5059288860348046
SRX959212,0.18810308613346546,0.07559893474221724
SRX959213,0.9017394326161728,0.23227163704592435
SRX959214,-0.660774413089669,-0.048063249026251136
SRX959215,-0.15713765884079064,0.09572532623160156
SRX959216,-0.3979266633836645,-0.15261858800951966
SRX959217,0.1259962165645434,-0.2029140609839644
SRX3269802,-1.327630715577962,-0.21121408968741395
SRX3269803,1.3276307155779756,0.21121408968741304
SRX3269804,-2.6833205208143442,-1.1608017570467115
