,new_2158288_2158723_c
LBexp_1,8.5028
LBexp_2,8.8716
LBexp_3,8.6239
LBtran_1,9.2894
LBtran_2,8.5919
LBtran_3,8.6365
LBstat_1,9.5601
LBstat_2,8.9204
LBstat_3,8.6901
LBGexp_1,8.0968
LBGexp_2,8.5163
LBGexp_3,8.5587
LBGtran_2,9.5226
LBGtran_3,9.7381
LBGstat_1,10.6343
LBGstat_2,9.3722
LBGstat_3,9.704
S0_1,9.2957
S0_2,9.2883
S0_3,9.0447
S1_1,10.3926
S1_2,9.9759
S1_3,10.2567
S2_1,9.3476
S2_2,9.1703
S2_3,9.1997
S3_1,10.2013
S3_2,9.8206
S4_1,10.0374
S4_2,9.787700000000001
S4_3,9.7111
S5_1,9.892
S5_2,10.1295
S5_3,9.9207
S6_1,9.1303
S6_2,8.3994
S6_3,9.4455
S6/t_1,9.5554
S6/t_2,7.8864
S6_4,9.4966
S6_5,9.7929
S6_6,9.898
S7_4,10.3939
S7_5,10.7417
S7_6,10.8671
S8_4,10.1919
S8_5,10.9698
G135_1,8.943200000000001
G135_3,7.7613
G150_1,8.1524
G150_2,8.1722
G150_3,8.4324
G180_1,8.2173
G180_2,8.2585
G180_3,8.1919
C30_1,10.5639
C30_2,10.4738
C90_1,10.9222
C90_2,10.5753
BI_1,8.7937
BI_2,9.0876
BC_2,9.0559
BC/t_1,8.9054
BC/t_2,10.0833
BC_1,8.7985
Sw_1,8.196
Sw_2,8.6807
BT_1,9.0282
BT_2,8.424
B36_1,8.5476
B36_2,8.3606
B60_1,9.309
B60_2,9.8985
M9exp_1,9.2795
M9exp_2,9.0895
M9exp_3,8.7882
M9tran_1,8.9971
M9tran_2,8.9722
M9tran_3,9.1644
M9stat_1,8.6647
M9stat_2,8.5799
M9stat_3,8.2742
M+G_1,10.3312
M+G_2,9.5145
M+G_3,9.2526
Glu_1,9.7426
Glu_2,9.4974
Glu_3,9.9405
Fru_1,9.0889
Fru_2,10.1784
Fru_3,9.0193
Mal_1,9.0049
Mal_2,9.6846
Mal_3,9.3582
G+S_2,9.8234
G+S_3,9.9995
Pyr_1,9.3674
Pyr_2,9.6264
Pyr_3,9.5355
Gly_1,8.8078
Gly_2,9.7535
Gly_3,8.5561
Glucon_1,9.512
Glucon_2,9.2378
Glucon_3,8.7463
aero_1,9.1591
aero_2,8.4943
aero_3,8.9857
nit_1,9.3299
nit_2,9.5574
nit_3,9.1893
ferm_1,9.3429
ferm_2,8.9228
ferm_3,9.0597
T-5.40H_1,9.2167
T-4.40H_1,8.9847
T-3.40H_1,9.1379
T-2.40H_1,8.895
T-1.40H_1,8.856
T-1.10H_1,9.1022
T-0.40H_1,9.1813
T0.0H_1,9.0041
T0.30H_1,9.4399
T1.0H_1,8.9889
T1.30H_1,9.1222
T2.0H_1,8.8957
T2.30H_1,9.2555
T3.0H_1,8.9389
T3.30H_1,9.3963
T4.0H_1,9.1789
T5.0H_1,8.895
HPh_1,9.9158
HPh_2,9.4774
HPh_3,10.3013
LPh_1,10.1071
LPh_2,10.2738
LPh_3,10.0274
LPhT_1,10.203
LPhT_2,10.1081
LPhT_3,10.2079
SMMPr_1,8.8673
SMMPr_2,9.1322
SMMPr_3,9.3224
HiTm_1,9.3731
HiTm_2,9.884
HiTm_3,9.8363
LoTm_1,9.6455
LoTm_2,9.6089
LoTm_3,9.4927
HiOs_1,9.2549
HiOs_2,9.3107
HiOs_3,9.36
BMM_1,10.4423
BMM_2,10.2485
BMM_3,10.5077
Heat_1,11.0468
Heat_2,10.4529
Heat_3,10.7969
Cold_1,10.5284
Cold_2,10.3319
Cold_3,9.6706
Etha_1,10.7023
Etha_2,10.7749
Etha_3,10.9043
SMM_1,9.0415
SMM_2,9.1298
SMM_3,9.1723
Salt_1,8.763300000000001
Salt_2,8.9285
Salt_3,8.9417
Mt0_1,8.6676
Mt0_3,8.6149
