,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,-1.1496400897333334,0.07023884212250771,3.0,0.0,-1.0781886618,1.0,-1.2186000485,2.0,-1.1521315589,,
1,AB0057_PGcoculture__AB ,2.5000002068509275e-11,0.03087413262260262,4.0,3.0,0.007889102,4.0,-0.0382283488,5.0,-0.0057559191000000004,6.0,0.036095166000000005
2,AB0057_PGcoculture__ABPG,-1.1212974749,0.40489824810738895,4.0,7.0,-1.4674826730000001,8.0,-1.3332286591,9.0,-0.5495604430000001,10.0,-1.1349181245
3,AB5075_AZI__AZI_000,0.0,0.16186708817575898,2.0,11.0,-0.1144573157,17.0,0.1144573157,,,,
4,AB5075_AZI__preculture,-0.9390618980000001,0.23044591557524732,2.0,12.0,-0.7761120284,13.0,-1.1020117676,,,,
5,AB5075_AZI__AZI_040,1.9978864986,0.4576868022067796,2.0,14.0,2.3215199401,18.0,1.6742530571,,,,
6,AB5075_AZI__AZI_028,0.96680143695,0.06255294663668469,2.0,15.0,1.0110330497,19.0,0.9225698242,,,,
7,AB5075_AZI__AZI_003,0.019690420049999997,0.09847970010010249,2.0,16.0,-0.0499452437,20.0,0.0893260838,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.3638496436666667,0.2677877306169131,3.0,21.0,0.0546351881,28.0,0.5187467342000001,29.0,0.5181670087,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,4.625929269271485e-18,0.43628949053581706,3.0,22.0,0.4723803978,23.0,-0.3878183275,24.0,-0.0845620703,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.08185794126666666,0.10980993167532084,3.0,25.0,0.0387081582,26.0,-0.1761422092,27.0,-0.1081397728,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.16041544334868788,3.0,30.0,-0.1835665877,32.0,0.070321808,34.0,0.1132447797,,
12,AB5075_VIR-O_LSO__LSO,0.08205170083333334,0.14517407993797196,3.0,31.0,0.0875048984,33.0,-0.0657721428,35.0,0.2244223469,,
13,AB5075_Zinc__Control,3.333333146541643e-11,0.38860505573010773,3.0,36.0,0.3489293062,37.0,-0.4188007818,38.0,0.0698714757,,
14,AB5075_Zinc__Zinc,0.8015575211000001,0.03396677028000892,2.0,39.0,0.7775393875000001,40.0,0.8255756547,,,,
15,AB5075_biofilm+abx__planktonic,-3.700743415417188e-17,1.1090819918669448,3.0,41.0,1.2804994947,42.0,-0.6228242563,44.0,-0.6576752384,,
16,AB5075_biofilm+abx__biofilm,1.143681823,0.1497518976391449,3.0,43.0,1.1217651957,45.0,1.0060959448,46.0,1.3031843285,,
17,AB5075_biofilm+abx__cip_biofilm,0.8191355569000001,0.5436727212735,3.0,47.0,0.3234040219,48.0,0.7334331728,50.0,1.400569476,,
18,AB5075_biofilm+abx__tet_biofilm,0.6442938455333335,0.13428065626867824,3.0,49.0,0.5668600581000001,51.0,0.5666737242000001,52.0,0.7993477543,,
19,AB5075_gigAB__kan_gigB,0.9831132221666667,0.14535635948824158,3.0,53.0,0.9545585951000001,54.0,0.8541531586000001,55.0,1.1406279128,,
20,AB5075_gigAB__gigB,-1.500646111,0.08791293081632545,3.0,56.0,-1.5218073476,57.0,-1.4040838961,58.0,-1.5760470893,,
21,AB5075_gigAB__kan_gigA,1.0050900865,0.49773275326091065,3.0,59.0,1.5375251427999999,60.0,0.9262827416,61.0,0.5514623751000001,,
22,AB5075_gigAB__gigA,-0.7032264474666667,0.5410940359507218,3.0,62.0,-1.09181577,63.0,-0.0852201985,64.0,-0.9326433739000001,,
23,AB5075_gigAB__kan_WT,0.17399707456666666,0.09204125287825939,3.0,65.0,0.1847465282,66.0,0.0770530889,67.0,0.2601916066,,
24,AB5075_gigAB__WT,0.0,0.5259899241376913,3.0,68.0,0.6053480957,69.0,-0.25988780510000004,70.0,-0.3454602906,,
25,AB5075_med__CA-MHB,-0.35727444275000003,0.04344302624060935,2.0,71.0,-0.32655558430000003,72.0,-0.38799330120000003,,,,
26,AB5075_med__CA-MHB_pH6,-0.2041416634,0.26706423332995843,2.0,73.0,-0.3929845938,74.0,-0.015298733,,,,
27,AB5075_med__RPMI+_pH7,-0.08333441245,0.33243363167236456,2.0,75.0,-0.3184004877,76.0,0.1517316628,,,,
28,AB5075_med__RPMI+_pH6,-0.3173708056,0.4394560302173379,2.0,77.0,-0.006628466600000001,78.0,-0.6281131446,,,,
29,AB5075_med__RPMI+_-HCO3,-0.3080162862,0.035988724725985057,2.0,79.0,-0.3334641575,80.0,-0.2825684149,,,,
30,AB5075_med__LB,0.0,0.11108810124573928,2.0,81.0,-0.0785511497,82.0,0.0785511497,,,,
31,AB5075_med__M9+AA,-0.10938093310000001,0.18363512718985414,2.0,83.0,0.020468710600000002,84.0,-0.2392305768,,,,
32,AB5075_med__M9-AA,-0.1542211086,0.1018987283350505,2.0,85.0,-0.0821678268,86.0,-0.2262743904,,,,
33,AYE_adeB__WT,0.0,0.0,3.0,87.0,0.0,88.0,0.0,89.0,0.0,,
34,AYE_adeB__adeB,0.0,0.0,3.0,90.0,0.0,91.0,0.0,92.0,0.0,,
35,COL__0ug/ml,0.0,0.721532322379751,2.0,93.0,0.510200398,94.0,-0.510200398,,,,
36,COL__0.25ug/ml,-0.09120428100000001,0.05827991626787699,2.0,95.0,-0.132414405,96.0,-0.049994157000000004,,,,
37,COL__1ug/ml,-0.1764151585,0.585411666969706,2.0,97.0,0.237533401,98.0,-0.590363718,,,,
38,H2O2__0ug/ml,0.0,0.16990130627570002,2.0,99.0,-0.12013836580000001,100.0,0.12013836580000001,,,,
39,H2O2__1.25ug/ml,0.81030658005,0.46725788882349045,2.0,101.0,1.1407078018,102.0,0.47990535830000003,,,,
40,H2O2__2.5ug/ml,0.32382422845000003,0.11429393989742936,2.0,103.0,0.4046422484,104.0,0.24300620850000001,,,,
41,H2O2__5ug/ml,0.8356135428,0.19930296915483903,2.0,105.0,0.9765420238,106.0,0.6946850618,,,,
42,MRP__0ug/ml,0.0,0.0094543920067941,2.0,107.0,-0.0066852647000000005,108.0,0.0066852647000000005,,,,
43,MRP__25ug/ml,-0.09041097840000001,0.0822490815353341,2.0,109.0,-0.1485698617,110.0,-0.0322520951,,,,
44,MRP__100ug/ml,-0.0169151811,0.029302571480407963,2.0,111.0,0.0038048659,112.0,-0.0376352281,,,,
45,MRP__200ug/ml,-0.0347116445,0.19809947426178767,2.0,113.0,0.1053658371,114.0,-0.1747891261,,,,
46,growth__2h,0.0,0.13064320051490053,2.0,115.0,-0.09237869300000001,116.0,0.09237869300000001,,,,
47,growth__4h,0.22453870895,0.2204556755747963,2.0,117.0,0.0686530058,118.0,0.3804244121,,,,
48,growth__6h,-0.6124354098,0.5223157992916536,2.0,119.0,-0.9817684534000001,120.0,-0.2431023662,,,,
49,growth__8h,0.31272294525000005,0.28452091268648627,2.0,121.0,0.5139096120000001,122.0,0.1115362785,,,,
50,growth__10h,0.8232522842500001,0.11527088258611465,2.0,123.0,0.7417434615,124.0,0.904761107,,,,
51,mutants__WT,0.0,0.3654017743493188,2.0,125.0,-0.2583780725,126.0,0.2583780725,,,,
52,mutants__R7,0.13276581050000003,0.6396410783121547,2.0,127.0,-0.3195287335,128.0,0.5850603545,,,,
53,mutants__gacA,1.119365932,0.11046818186204391,2.0,129.0,1.0412531315,130.0,1.1974787325,,,,
54,vacJ_LL-37__WT,0.0,0.4279613968518354,2.0,131.0,0.3026144058,132.0,-0.3026144058,,,,
55,vacJ_LL-37__WT+LL-37,0.03273396135,0.16215281355044847,2.0,133.0,-0.0819253927,134.0,0.1473933154,,,,
56,vacJ_LL-37__vacJ,0.1290482175,0.12160771327310238,2.0,135.0,0.21503785620000002,136.0,0.043058578800000004,,,,
57,vacJ_LL-37__vacJ+LL-37,-0.070537238,0.1006436809735886,2.0,137.0,-0.1417030673,138.0,0.0006285913000000001,,,,
