,PP_5535
SRX8894563,0.9580880277499996
SRX8894564,1.0948468777500002
SRX8894565,-0.2001227572499999
SRX8894566,-0.3274534692499999
SRX8894567,0.1620220097500002
SRX8894568,0.2637605367500004
SRX8245718,-0.1721040032500003
SRX8245719,0.2533904017499999
SRX8245720,0.0789903237500002
SRX8245721,-0.1602767222499999
SRX8245722,-0.2421715402500002
SRX8245723,0.0572960587500004
SRX8245724,-0.4253451732500002
SRX8245725,-0.7281178052500001
SBRG_IL__IL3__1,-0.4035729052499999
SBRG_IL__IL3__2,0.0294034667499998
SRX8245728,-1.86159154725
SRX8245729,-1.4341117572500002
SRX8245730,-0.6709636942500001
SRX8245731,-0.4478476202500001
SRX8245732,-0.6583600402499998
SRX8245733,-0.1890539552500003
SBRG_IL__wt__1,-1.63047300625
SBRG_IL__wt__2,-1.7819771212499995
SRX8245726,0.27297525075
SRX8245727,0.2762358527500002
SRX8894553,1.1325627967500005
SRX8894554,0.64134477175
SRX8894555,1.32776594275
SRX8894556,1.3854763067500002
SRX8894557,-0.3659936892499997
SRX8894558,-0.3756214492499996
SRX8894559,0.6593341797500001
SRX8894560,0.8728976047500003
SBRG_UNeb__coum__1,2.111543907333333
SBRG_UNeb__coum__2,1.7320991753333326
SBRG_UNeb__coum__3,1.323687863333333
SBRG_UNeb__coumferul__1,1.454539151333333
SBRG_UNeb__coumferul__2,1.5125824383333333
SBRG_UNeb__coumferul__3,1.7829597603333331
SBRG_UNeb__ferulate__1,2.027858318333333
SBRG_UNeb__ferulate__2,2.1989804893333327
SBRG_UNeb__ferulate__3,2.455052089333333
SBRG_UNeb__glc__1,-0.1631412046666671
SBRG_UNeb__glc__2,-0.0932525946666666
SBRG_UNeb__glc__3,0.2563937993333329
SRX5659920,0.0734098725
SRX5659925,-0.0734098725
SRX5704140,0.0305596556666669
SRX5704141,-0.5680830203333331
SRX5704142,-0.8309787403333331
SRX5704143,-0.4374191083333332
SRX5704144,-0.5406510683333332
SRX5704145,-0.0956611753333329
SRX5704146,-0.002062350333333
SRX5704147,0.2141024376666669
SRX5704148,-0.2517566653333332
SRX5704149,-0.2143095953333329
SRX5704150,-0.293850646333333
SRX5704151,-0.6551368913333331
SRX5704152,0.1216003186666667
SRX5704153,-0.603863551333333
SRX5704154,-0.380377793333333
SRX5704155,-0.2133636563333332
SRX5704156,-0.0441707643333333
SRX5704157,-0.5831647783333331
SRX5704158,-0.5050960213333333
SRX5704159,0.1103096976666666
SRX5704160,-0.0477868093333331
SRX5704161,-0.4709172203333329
SRX5704162,-0.3962847233333333
SRX5704163,-0.247979517333333
SRX5704164,-0.1521599743333332
SRX5704165,-0.4215958163333333
SRX5704166,-0.476333528333333
SRX5704167,-1.2502173133333332
SRX5704168,-0.5758348413333332
SRX5704169,-0.3031502833333332
SRX5704170,-0.0800439923333331
SRX5704171,0.1740855016666667
SRX5704172,-0.1816307093333331
SRX5704173,-0.7333215353333331
SRX5704174,-0.6659947763333331
SRX5704175,-0.6761089953333332
SRX4552613,1.7325401525000002
SRX4552614,1.9154020965
SRX4552615,1.3431007995
SRX4552616,1.8058371155
SRX4552617,0.1141391185
SRX4552618,0.8407367084999999
SRX4552619,-0.2632494625
SRX4552621,0.2632494624999999
SRX4552622,2.1814704315
SRX4552623,1.4389622755
SRX4552624,1.6056738515
SRX7195897,0.0819757696666667
SRX7195898,-0.0978377073333334
SRX7195899,0.0158619376666666
SRX7195900,1.7217261006666669
SRX7195901,1.278169049666667
SRX7195902,1.3723101936666668
SRX801088,0.1237555109999997
SRX801089,-0.1237555110000001
SRX801090,-0.742816156
SRX801091,-0.5996464969999997
SRX801092,-0.1560568129999997
SRX801093,0.2798082410000004
SRX3921725,0.1573671913333334
SRX3921834,-0.1046677246666667
SRX3921973,-0.0526994666666666
SRX3922005,0.7840077143333333
SRX3922933,1.1869478353333336
SRX3923031,1.0312615113333332
SRX5739419,0.1731625006666663
SRX5739420,-0.0868406073333334
SRX5739421,-0.4644982023333335
SRX5739422,-0.2039552433333336
SRX5739423,0.6694945746666665
SRX5739424,-0.0526984943333332
SRX5739425,-0.1458709323333336
SRX5739426,0.1573668266666663
SRX5739427,-0.1046683323333335
SBRG_Stress3__butanol__1,-1.4587315655000004
SBRG_Stress3__butanol__2,-1.4993844535000005
SBRG_Stress3__glc__1,0.1528505764999996
SBRG_Stress3__glc__2,-0.1528505765000005
SBRG_Stress3__isopentanol__1,-0.9536131375
SBRG_Stress3__isopentanol__2,-1.8103001995000003
SRX3141766,-0.3620982440000002
SRX3141767,0.1810987669999999
SRX3141769,-0.1306390680000007
SRX3141770,-0.1810987670000008
SRX7584765,0.0012606920000006
SRX7584767,-2.350496023999999
SRX7584769,-0.4271467239999991
SRX7584771,-0.1870673289999995
SRX7584773,1.1619087860000006
SRX7584774,2.4217722530000003
SRX7584775,0.8099368600000005
SRX7584776,2.111189952
SRX7584777,0.2306259760000006
SRX7584778,0.0228295190000009
SRX7584779,1.0172509180000002
SRX7584780,0.2978206820000002
SRX7584781,0.9268553830000004
SRX7584783,0.5007862170000008
SRX7584785,1.75865471
SRX7584787,-0.0012606919999997
SRX7584789,-1.0300290769999991
SRX7584791,-0.6944201579999998
DRX086758,-0.0543299167499995
DRX086759,-0.0868253377499996
DRX086760,0.0988863612499999
DRX086761,0.0422688932500001
DRX086762,-0.4129337047500003
DRX086763,-0.3650290797500002
DRX086764,-0.5410691187500003
DRX086765,-0.3062361037499999
DRX086766,-0.6509415817499997
DRX086767,0.2312326652500003
DRX086768,0.5223498802500002
DRX086769,-0.93083332575
DRX086770,-1.39021923675
DRX086771,-1.2534331627500004
DRX086772,-0.9219024667499998
DRX086773,-1.13303388875
DRX086775,2.1812799682499997
DRX086776,1.9711148762500008
DRX086742,-0.1810638410000002
DRX086745,0.185167572000001
DRX086746,-0.005495827999999
DRX086747,-0.2226531979999997
DRX086748,-0.1072803079999999
DRX086749,0.3354293340000005
CJ522_f_1,3.6489554639999984
CJ522_f_2,3.1912538779999995
CJ522_f_3,3.4668507779999995
CJ522_fg_1,1.587977862999999
CJ522_fg_2,1.988422878999999
CJ522_fg_3,1.4076458009999993
CJ522_gfg_1,3.180320609999999
CJ522_gfg_2,2.633149163999999
CJ522_gfg_3,2.697841487999999
CJ522_gg_1,3.1816368289999986
CJ522_gg_2,1.5104850069999989
CJ522_gg_3,1.783556464999999
CJ522_glc_1,3.479652610999999
CJ522_glc_2,3.9355499269999994
CJ522_glc_3,3.815679948
CJ522_glu_1,4.153762339999998
CJ522_glu_2,4.242537018999999
CJ522_glu_3,4.256522774999999
GB032_f_1,2.7777662429999994
GB032_f_2,2.9884743589999987
GB032_f_3,2.978846846999999
GB032_fg_1,2.750412576
GB032_fg_2,2.881382969999999
GB032_fg_3,3.3390925919999983
GB032_gfg_1,3.1908224039999986
GB032_gfg_2,3.024636737999999
GB032_gfg_3,2.3468812209999994
GB032_gg_1,1.3201915909999995
GB032_gg_2,4.062885006999998
GB032_gg_3,1.8092933999999987
GB032_glc_1,2.389532858999999
GB032_glc_2,3.7478332389999984
GB032_glc_3,3.589859701
GB032_glu_1,4.331631054999999
GB032_glu_2,4.304370492999999
GB032_glu_3,4.035621707999999
GB045_f_1,4.186629651999999
GB045_f_2,3.916565950999999
GB045_f_3,4.394510146999998
GB045_fg_1,2.1709079499999997
GB045_fg_2,2.4542203959999997
GB045_gfg_1,3.4800259629999992
GB045_gfg_2,2.6948922449999992
GB045_gfg_3,3.453497773999999
GB045_gg_1,3.531289018999999
GB045_gg_2,4.386187454
GB045_gg_3,3.630067617
GB045_glc_1,2.987179199999999
GB045_glc_2,3.107451638999999
GB045_glc_3,3.5930935449999986
GB045_glu_1,3.860240908
GB045_glu_2,4.159512096999999
GB045_glu_3,0.747934547999999
GB062_f_1,1.5970963209999995
GB062_f_2,0.7797934809999996
GB062_f_3,2.3892904669999995
GB062_fg_1,3.1807850409999983
GB062_fg_2,1.530289140999999
