,STM0016
SRX3136375,0.29420876220000003
SRX3136376,-0.3293273733
SRX3136377,-0.12754813580000002
SRX3136378,0.1626667469
SRX3136379,0.1584456199
SRX3136380,-0.40841019310000004
SRX3136381,0.1970009026
SRX3136382,0.2426780212
SRX8914620,-0.1342742838
SRX8914621,-0.09869812500000001
SRX8914622,0.2329724088
SRX8914623,-0.088090999
SRX8914625,0.0007888817
ERX3503512,0.0296515141
ERX3503513,0.210048648
ERX3503514,-0.2397001621
ERX3503515,-0.4406821419
ERX3503516,-0.2778960444
ERX3503517,-0.2763673546
ERX3503518,0.6129298492
ERX3503519,0.9854284230000001
ERX3503520,0.3342076666
SRX2195704,-0.8486870644000001
SRX2195705,0.8486870644000001
SRX2195706,0.4496708125
SRX2195707,0.0690446698
SRX2195708,-0.3528541442
SRX2195709,0.9664808772000001
SRX2195710,0.4553014352
SRX2195711,-0.3303609491
ERX3467881,-0.2468797389
ERX3467883,0.2468797389
SRX3798491,0.38845585530000004
SRX3798492,-0.09846176970000001
SRX3798499,0.0516801464
SRX3798500,0.3262649533
SRX3798501,0.07569177390000001
SRX3798502,0.2187582693
SRX3798503,0.5505771597
SRX3798504,-0.2411247352
SRX3798506,-0.5228179615
SRX3798507,-0.32716188430000004
SRX3798508,-0.34588717680000003
SRX3798509,-0.1070166662
SRX3798510,0.1890726003
SRX3798517,-0.2889925052
SRX3798518,-0.0820559341
SRX4341761,-0.0198858666
SRX4341762,0.7502123021
SRX4341763,0.33418582960000004
SRX4341764,1.0929918214
SRX4341765,0.799769872
SRX4341766,0.37172828490000004
SRX4341767,-0.0525575285
SRX4341768,0.5431505494000001
SRX4341769,-0.4905930209
SRX1258665,3.6010479391
SRX1258666,3.4169459062
SRX1258667,2.6797994806
SRX1258669,-0.6848118436
SRX1258670,0.6848118436
ERX2079594,-0.1211338312
ERX2079595,-0.1908566662
ERX2079596,0.139602153
ERX2079597,0.09405488840000001
ERX2079598,0.38416235930000003
ERX2079599,-0.4782172477
SRX2804001,0.5458444825000001
SRX2804004,3.1931757694
SRX2804005,3.0822475613
SRX2804006,0.0989947801
SRX2804007,2.9663035091000003
SRX2804008,3.3693557904
SRX2804009,0.474449008
SRX2804010,0.1123069562
SRX2804011,0.6153836016
SRX2804012,0.2692068815
SRX2804013,2.68008606
SRX2804014,3.0648574718
SRX2804015,3.292098352
SRX2804016,1.9627482973
SRX2804017,3.2347752678
SRX2804019,2.8488309852
SRX2804020,1.3397398606
SRX2804021,0.663914286
SRX2804022,0.3854468009
SRX2804023,2.2410133574
SRX2804024,1.111292299
SRX2804027,-0.0870158867
SRX2804028,-0.0313812564
SRX2804029,0.11839714300000001
SRX2804030,1.7774101478
SRX2804031,1.6028730552
SRX2804032,1.7624022562000001
SRX2804033,0.3417348541
SRX2804034,2.4921511206
SRX2804035,1.8070819952
SRX2804036,0.6345889783
SRX2804037,2.4403131134000002
SRX2804038,2.5292093286
SRX2804039,1.1679754991
SRX2804040,1.0303836201
SRX2804041,2.9128786878
SRX2804042,3.009124498
SRX2804043,2.8714748788
SRX2804044,2.1524322453
SRX2804045,0.0841652429
SRX2804046,0.9389216698
SRX2804047,2.4638969547
SRX2804048,0.9946090707
SRX2804049,2.4659165485
SRX2804050,1.5281552627
SRX2804051,1.6729409533
SRX2804052,0.32796498360000004
SRX2804053,0.3920853657
SRX2804054,0.6526548193
SRX2804055,1.6695612052
SRX2804056,1.7515718526000001
SRX2804057,2.2561091973
SRX2804058,0.0165964169
SRX2804059,0.14266736330000002
