,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,7.48216362705,0.01097606663731352,2.0,0.0,7.4744023759000005,1.0,7.4899248782,,,,,,,,
1,Fur__wt_dpd,6.33244968335,0.09892587457953654,2.0,2.0,6.4024008401,3.0,6.2624985266,,,,,,,,
2,Fur__wt_fe,7.5504851611,0.005793798347012968,2.0,4.0,7.546388327,5.0,7.5545819952,,,,,,,,
3,Fur__delfur_dpd,6.64293628265,0.284447429018415,2.0,6.0,6.4418015767,7.0,6.8440709886,,,,,,,,
4,Fur__delfur_fe2,7.3593257019500005,0.06545727714890807,2.0,8.0,7.4056109865,9.0,7.3130404174,,,,,,,,
5,Acid__wt_ph5,7.6619396186,0.06261297639616321,2.0,10.0,7.6176655584,11.0,7.7062136788,,,,,,,,
6,Acid__delgadx_ph5,7.6801565795,0.23778787231803034,2.0,12.0,7.5120151625,13.0,7.8482979965,,,,,,,,
7,Acid__delgadw_ph5,7.69899966995,0.043276436691287445,2.0,14.0,7.6683986081,15.0,7.7296007318,,,,,,,,
8,Acid__delgade_ph5,7.65228850885,0.13245484521140605,2.0,16.0,7.5586287896,17.0,7.7459482281,,,,,,,,
9,Oxidative__wt_pq,6.58984800865,0.04372263012118326,2.0,18.0,6.6207645769,19.0,6.5589314404,,,,,,,,
10,Oxidative__deloxyr_pq,7.369206424750001,0.16521683988656224,2.0,20.0,7.2523804769,21.0,7.4860323726,,,,,,,,
11,Oxidative__delsoxr_pq,6.9986942371000005,0.05301617082089604,2.0,22.0,6.9612061432,23.0,7.036182331,,,,,,,,
12,Oxidative__delsoxs_pq,6.54848117335,0.11033940251439407,2.0,24.0,6.4704594336,25.0,6.6265029131,,,,,,,,
13,Nac/NtrC__wt_csn,6.2960402054,0.09897583414850104,2.0,26.0,6.3660266889,27.0,6.2260537219,,,,,,,,
14,Nac/NtrC__wt_cytd,6.66297078575,0.029968922253072777,2.0,28.0,6.6417795576,29.0,6.6841620139,,,,,,,,
15,Nac/NtrC__wt_gln,6.4201970223,0.06140862717669863,2.0,30.0,6.3767745656,31.0,6.463619479,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,5.97770707205,0.12560407948706823,2.0,32.0,5.8888915757,33.0,6.0665225684,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,6.87446328885,0.03600227847805644,2.0,34.0,6.8999207441,35.0,6.8490058336,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,6.729125145399999,0.05552942928098011,2.0,36.0,6.6898599094,37.0,6.7683903814,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,7.7081073382500005,0.05308073087209954,2.0,38.0,7.6705735935,39.0,7.745641083,,,,,,,,
20,Misc__wt_no_te,7.0687147258500005,0.267256108947064,2.0,40.0,6.8797361189,41.0,7.2576933328,,,,,,,,
21,Misc__bw_delcbl,7.8963458721999995,0.02899939181122048,2.0,42.0,7.9168515388,43.0,7.8758402056,,,,,,,,
22,Misc__bw_delfabr,7.9446705725,0.04430089928912164,2.0,44.0,7.9759960388,45.0,7.9133451061999995,,,,,,,,
23,Misc__bw_delfadr,7.89132023875,0.027199785607664183,2.0,46.0,7.9105533916,47.0,7.8720870859000005,,,,,,,,
24,Misc__nitr_031,7.5047863302,,1.0,48.0,7.5047863302,,,,,,,,,,
25,Omics__wt_glu,7.3956251355500005,0.163264092951109,2.0,49.0,7.2801799883000005,50.0,7.5110702828,,,,,,,,
26,Omics__wt_gly,7.4364973201,0.034047630627443065,2.0,51.0,7.4124220096,52.0,7.4605726306,,,,,,,,
27,Omics__wt_thr,6.1675655093,0.0931348087052581,2.0,53.0,6.1017092545,54.0,6.2334217641,,,,,,,,
28,Omics__bw_ac,6.87163010175,0.21940129422839025,2.0,55.0,7.0267702447,56.0,6.7164899588,,,,,,,,
29,Omics__bw_fum,7.9290121163,0.04265773812744971,2.0,57.0,7.9591756922,58.0,7.8988485404,,,,,,,,
30,Omics__bw_glc,7.9553950774,0.0070344225686165066,2.0,59.0,7.9603691653,60.0,7.9504209894999995,,,,,,,,
31,Omics__bw_pyr,7.5949185491,0.05235519031210288,2.0,61.0,7.557897839,62.0,7.6319392592,,,,,,,,
32,OmpR__wt_nacl,6.19366995255,0.09773682418096868,2.0,63.0,6.1245595814,64.0,6.2627803237,,,,,,,,
33,OmpR__bw_delompr_nacl,6.498067015149999,0.05414998932091776,2.0,65.0,6.5363568398,66.0,6.4597771905,,,,,,,,
34,MinSpan__wt_ade,6.4185004814,,1.0,67.0,6.4185004814,,,,,,,,,,
35,MinSpan__wt_glc,7.0327558830250005,0.13605829284630797,4.0,68.0,7.1679248395,69.0,6.8478354106,70.0,7.0273682756,71.0,7.0878950064,,,,
36,MinSpan__wt_glc_anaero,5.3751704094,0.4071281938732406,2.0,72.0,5.6630535161,73.0,5.0872873027,,,,,,,,
37,MinSpan__wt_trp,5.7099253389,,1.0,74.0,5.7099253389,,,,,,,,,,
38,MinSpan__bw_delcra_glc,5.99408548465,0.097049613404705,2.0,75.0,6.0627099244,76.0,5.9254610449000005,,,,,,,,
39,MinSpan__bw_delcra_trp,5.776996031,,1.0,77.0,5.776996031,,,,,,,,,,
40,MinSpan__bw_delmntr,6.7625041546,,1.0,78.0,6.7625041546,,,,,,,,,,
41,MinSpan__bw_delnac_ade,5.9912661296,,1.0,79.0,5.9912661296,,,,,,,,,,
42,MinSpan__bw_delnac_glc,7.1341081288,,1.0,80.0,7.1341081288,,,,,,,,,,
43,Cra/Crp__wt_ac,6.71982732535,0.10674335935987508,2.0,81.0,6.6443483721,82.0,6.7953062786,,,,,,,,
44,Cra/Crp__wt_fru,6.96470380895,0.201448631437209,2.0,83.0,6.8222581156,84.0,7.1071495023,,,,,,,,
45,Cra/Crp__delcra_ac,6.540760054350001,0.022227495009488972,2.0,85.0,6.5564772668,86.0,6.5250428419,,,,,,,,
46,Cra/Crp__delcra_fru,7.2789379024,0.03462483977160536,2.0,87.0,7.2544544434,88.0,7.3034213614,,,,,,,,
47,Cra/Crp__delcra_glc,7.4804065734,0.09866567137558564,2.0,89.0,7.5501737387,90.0,7.4106394081,,,,,,,,
48,RpoB Knock-in__wt_031,6.8738482757,,1.0,91.0,6.8738482757,,,,,,,,,,
49,RpoB Knock-in__wt_044,7.4510578142,,1.0,92.0,7.4510578142,,,,,,,,,,
50,RpoB Knock-in__wt_lb,6.0560597554,0.056534230986894696,2.0,93.0,6.0960354935,94.0,6.0160840173,,,,,,,,
51,RpoB Knock-in__rpoBE546V_031,6.986308816,,1.0,95.0,6.986308816,,,,,,,,,,
52,RpoB Knock-in__rpoBE546V_044,7.3931264456,,1.0,96.0,7.3931264456,,,,,,,,,,
53,RpoB Knock-in__rpoBE546V_lb,7.21274518575,0.03634277075787304,2.0,97.0,7.1870469661,98.0,7.2384434054,,,,,,,,
54,RpoB Knock-in__rpoBE546V_glc,7.4986055311,,1.0,99.0,7.4986055311,,,,,,,,,,
55,RpoB Knock-in__rpoBE672K_glc,8.388552836750002,0.03520711003255447,2.0,100.0,8.3636576505,101.0,8.413448023,,,,,,,,
56,RpoB Knock-in__rpoBE672K_lb,8.068069898600001,0.0402197185158911,2.0,102.0,8.0965095343,103.0,8.0396302629,,,,,,,,
57,Crp ARs__wt_fru,7.5365874565,,1.0,104.0,7.5365874565,,,,,,,,,,
58,Crp ARs__wt_glyc,7.2848933858,0.011075782764885795,2.0,105.0,7.2770616247,106.0,7.2927251469,,,,,,,,
59,Crp ARs__delar1_glyc,5.9759173825000005,0.1704709585696913,2.0,107.0,5.8553762117,108.0,6.0964585533,,,,,,,,
60,Crp ARs__delar1ar2_glyc,7.793116874666666,0.10649210848840623,3.0,109.0,7.6908048832,110.0,7.9033470735,111.0,7.7851986672999995,,,,,,
61,Crp ARs__delar2_glyc,6.215996955933334,0.05275415962098025,3.0,112.0,6.1903847981,113.0,6.1809384928,114.0,6.2766675768999995,,,,,,
62,Crp ARs__delcrp_fru,7.243217487833333,0.060274333454349314,3.0,115.0,7.2223404775,116.0,7.1961572269,117.0,7.3111547591,,,,,,
63,Crp ARs__delcrp_glc,7.457628529266667,0.05223187135666589,3.0,118.0,7.5165101065,119.0,7.4394965108,120.0,7.4168789705,,,,,,
64,Crp ARs__delcrp_glyc,7.089472908166666,0.06397879889806689,3.0,121.0,7.1088357268,122.0,7.1415336858,123.0,7.0180493119,,,,,,
65,Glucose Evolution__glu_ale3,4.9805296176,,1.0,124.0,4.9805296176,,,,,,,,,,
66,Glucose Evolution__glu_ale4,5.9761439971,,1.0,125.0,5.9761439971,,,,,,,,,,
67,Glucose Evolution__glu_ale5,5.9143261789,,1.0,126.0,5.9143261789,,,,,,,,,,
68,Glucose Evolution__glu_ale6,6.4411056746,,1.0,127.0,6.4411056746,,,,,,,,,,
69,Glucose Evolution__glu_ale8,4.7213690507,,1.0,128.0,4.7213690507,,,,,,,,,,
70,Glucose Evolution__glu_ale9,4.3398276314,,1.0,129.0,4.3398276314,,,,,,,,,,
71,Glucose Evolution__glu_ale10,5.1260161991,,1.0,130.0,5.1260161991,,,,,,,,,,
72,42C Evolution__wt_42c,7.5202855219,,1.0,131.0,7.5202855219,,,,,,,,,,
73,42C Evolution__42c_ale1,4.314249431,,1.0,132.0,4.314249431,,,,,,,,,,
74,42C Evolution__42c_ale2,4.9450036978,,1.0,133.0,4.9450036978,,,,,,,,,,
75,42C Evolution__42c_ale3,6.7429022666,,1.0,134.0,6.7429022666,,,,,,,,,,
76,42C Evolution__42c_ale4,3.9137508947,,1.0,135.0,3.9137508947,,,,,,,,,,
77,42C Evolution__42c_ale5,6.3517687345,,1.0,136.0,6.3517687345,,,,,,,,,,
78,42C Evolution__42c_ale6,6.3733848641,,1.0,137.0,6.3733848641,,,,,,,,,,
79,42C Evolution__42c_ale8,5.3442078291,,1.0,138.0,5.3442078291,,,,,,,,,,
80,42C Evolution__42c_ale9,6.5423018865,,1.0,139.0,6.5423018865,,,,,,,,,,
81,42C Evolution__42c_ale10,4.155771755,,1.0,140.0,4.155771755,,,,,,,,,,
82,Substrate-switching Evolution__wt_ac,6.3345449143,,1.0,141.0,6.3345449143,,,,,,,,,,
83,Substrate-switching Evolution__wt_glc,6.7666209858,,1.0,142.0,6.7666209858,,,,,,,,,,
84,Substrate-switching Evolution__wt_glyc,6.8875802919,,1.0,143.0,6.8875802919,,,,,,,,,,
85,Substrate-switching Evolution__wt_xyl,5.7915295445,,1.0,144.0,5.7915295445,,,,,,,,,,
86,Substrate-switching Evolution__glc_ale1,5.9673829635,,1.0,145.0,5.9673829635,,,,,,,,,,
87,Substrate-switching Evolution__glc_ale2,5.5985736542,,1.0,146.0,5.5985736542,,,,,,,,,,
88,Substrate-switching Evolution__glc_ale3,6.5752196576,,1.0,147.0,6.5752196576,,,,,,,,,,
89,Substrate-switching Evolution__glyc_ale1,6.9493036356,,1.0,148.0,6.9493036356,,,,,,,,,,
90,Substrate-switching Evolution__glyc_ale2,6.5884664997,,1.0,149.0,6.5884664997,,,,,,,,,,
91,Substrate-switching Evolution__xyl_ale1,5.6965353775,,1.0,150.0,5.6965353775,,,,,,,,,,
92,Substrate-switching Evolution__xyl_ale2,5.855732265,,1.0,151.0,5.855732265,,,,,,,,,,
93,Substrate-switching Evolution__xyl_ale3,5.761452949,,1.0,152.0,5.761452949,,,,,,,,,,
94,Substrate-switching Evolution__glc_ac_ac2,6.3429251064,,1.0,153.0,6.3429251064,,,,,,,,,,
95,Substrate-switching Evolution__glc_ac_glc1,6.4559834876,,1.0,154.0,6.4559834876,,,,,,,,,,
96,Substrate-switching Evolution__glc_ac_glc2,5.2975229121,,1.0,155.0,5.2975229121,,,,,,,,,,
97,Substrate-switching Evolution__glc_glyc_glc,5.1162528797,,1.0,156.0,5.1162528797,,,,,,,,,,
98,Substrate-switching Evolution__glc_glyc_glyc,5.3935214873,,1.0,157.0,5.3935214873,,,,,,,,,,
99,Substrate-switching Evolution__glc_xyl_glc,6.9901096918,,1.0,158.0,6.9901096918,,,,,,,,,,
100,Substrate-switching Evolution__glc_xyl_xyl,7.2730891307,,1.0,159.0,7.2730891307,,,,,,,,,,
101,PGI KO Evolution__glu4_delpgi,5.815927119,,1.0,160.0,5.815927119,,,,,,,,,,
102,PGI KO Evolution__pgi_ale1,7.5250981391,,1.0,161.0,7.5250981391,,,,,,,,,,
103,PGI KO Evolution__pgi_ale2,7.4397333661000005,,1.0,162.0,7.4397333661000005,,,,,,,,,,
104,PGI KO Evolution__pgi_ale3,7.3229300608,,1.0,163.0,7.3229300608,,,,,,,,,,
105,PGI KO Evolution__pgi_ale5,7.3342943057,,1.0,164.0,7.3342943057,,,,,,,,,,
106,PGI KO Evolution__pgi_ale6,7.2779304798,,1.0,165.0,7.2779304798,,,,,,,,,,
107,PGI KO Evolution__pgi_ale7,7.2992783938,,1.0,166.0,7.2992783938,,,,,,,,,,
108,PGI KO Evolution__pgi_ale8,7.2068527928,,1.0,167.0,7.2068527928,,,,,,,,,,
109,ICA__wt_glc,6.29006625105,0.2956786189933334,6.0,168.0,6.4192958314,169.0,6.3488927207,170.0,6.76297746,171.0,6.2349943739,192.0,5.929084688,193.0,6.0451524323
110,ICA__arg_sbt,4.87945701435,0.3419545248091876,2.0,172.0,4.637658651,173.0,5.1212553777,,,,,,,,
111,ICA__cytd_rib,4.0531500639499995,0.16150841540278077,2.0,174.0,3.9389463682,175.0,4.1673537597,,,,,,,,
112,ICA__gth,7.022056220750001,0.07763606842785638,2.0,176.0,6.9671592303,177.0,7.0769532112,,,,,,,,
113,ICA__leu_glcr,5.22110923365,0.22676960823502057,2.0,178.0,5.0607589059,179.0,5.3814595614,,,,,,,,
114,ICA__met_glc,6.50499289165,0.17102275479111248,2.0,180.0,6.384061542,181.0,6.6259242413,,,,,,,,
115,ICA__no3_anaero,5.593296082449999,0.16163405003444242,2.0,182.0,5.4790035496,183.0,5.7075886153,,,,,,,,
116,ICA__phe_acgam,6.325070301749999,0.15315838220115818,2.0,184.0,6.2167709711,185.0,6.4333696324,,,,,,,,
117,ICA__thm_gal,6.15511125385,0.026764144897950225,2.0,186.0,6.1740363622,187.0,6.1361861455,,,,,,,,
118,ICA__tyr_glcn,6.1698601811,0.026770774094734752,2.0,188.0,6.188789977,189.0,6.1509303852,,,,,,,,
119,ICA__ura_pyr,5.977047133399999,0.3468000811539458,2.0,190.0,6.2222718225,191.0,5.7318224443,,,,,,,,
120,ICA__bw_delpurR_cytd,7.25316680555,0.013561251150652286,2.0,194.0,7.2627560582,195.0,7.2435775529,,,,,,,,
121,ICA__ade_glc,7.01882067525,0.1378830308859364,2.0,196.0,7.1163187014,197.0,6.9213226491,,,,,,,,
122,yTF__wt_glc,6.6015748548,0.07257628814404025,2.0,198.0,6.6528940403,199.0,6.5502556693,,,,,,,,
123,yTF__delyafC,6.4377585297,0.02820163535490003,2.0,200.0,6.4178169621,201.0,6.4577000973,,,,,,,,
124,yTF__delyeiE,7.4299493056,0.1538137148359579,2.0,202.0,7.5387120264,203.0,7.3211865848,,,,,,,,
125,yTF__delyiaJ,6.0759946484,0.08235120910916265,2.0,204.0,6.1342257468,205.0,6.01776355,,,,,,,,
126,yTF__delyieP,6.5364415169,0.21996277965119163,2.0,206.0,6.69197869,207.0,6.3809043438,,,,,,,,
127,yTF__wt_ph5,7.25917007315,0.05384966905013223,2.0,208.0,7.2972475393,209.0,7.221092607,,,,,,,,
