,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.12362816525858983,2.0,0.0,-0.08741831400000001,1.0,0.08741831400000001,,,,,,,,
1,fur__wt_dpd,-0.197741087,0.03464104100217617,2.0,2.0,-0.22223600200000002,3.0,-0.173246172,,,,,,,,
2,fur__wt_fe,-0.4675477735,0.12373928072529225,2.0,4.0,-0.380050889,5.0,-0.555044658,,,,,,,,
3,fur__delfur_dpd,-0.434509601,0.18970341335845756,2.0,6.0,-0.300369031,7.0,-0.568650171,,,,,,,,
4,fur__delfur_fe2,-0.46527276000000006,0.029303459606525122,2.0,8.0,-0.48599343500000003,9.0,-0.44455208500000004,,,,,,,,
5,acid__wt_ph5,-0.38517852,0.09988446706943234,2.0,10.0,-0.45580750400000003,11.0,-0.314549536,,,,,,,,
6,acid__delgadx_ph5,-0.229968801,,1.0,12.0,-0.229968801,,,,,,,,,,
7,acid__delgadw_ph5,-0.44362511849999997,0.08533761534395534,2.0,13.0,-0.383282312,14.0,-0.503967925,,,,,,,,
8,acid__delgade_ph5,-0.29301364900000004,0.08412070649384353,2.0,15.0,-0.352495971,16.0,-0.233531327,,,,,,,,
9,oxidative__wt_pq,-0.381834,0.052523880392828265,2.0,17.0,-0.344694008,18.0,-0.418973992,,,,,,,,
10,oxidative__deloxyr_pq,0.155054028,0.09991836718273599,2.0,19.0,0.08440107300000001,20.0,0.22570698300000003,,,,,,,,
11,oxidative__delsoxr_pq,-0.6317625015,0.06245015134192311,2.0,21.0,-0.587603576,22.0,-0.675921427,,,,,,,,
12,oxidative__delsoxs_pq,-0.5224992610000001,0.060537139706353556,2.0,23.0,-0.565305483,24.0,-0.47969303900000004,,,,,,,,
13,nac_ntrc__wt_csn,-0.44070214950000003,0.02762415807584627,2.0,25.0,-0.46023537900000006,26.0,-0.42116892,,,,,,,,
14,nac_ntrc__wt_cytd,-0.04689786800000001,0.15050271448595273,2.0,27.0,0.059523622000000005,28.0,-0.15331935800000002,,,,,,,,
15,nac_ntrc__wt_gln,-0.145913215,0.008200041569775733,2.0,29.0,-0.15171152000000002,30.0,-0.14011491,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-0.11888314600000001,0.14298075437820937,2.0,31.0,-0.219985807,32.0,-0.017780485000000002,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.00842714,0.009700201132974925,2.0,33.0,0.001568062,34.0,0.015286218,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.16769414700000002,0.022395535471215013,2.0,35.0,-0.15185811200000002,36.0,-0.18353018200000001,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.337991873,0.008303655340636545,2.0,37.0,-0.343863444,38.0,-0.33212030200000003,,,,,,,,
20,misc__wt_no_te,-0.19599498,0.18120998328567256,2.0,39.0,-0.32412978800000003,40.0,-0.06786017200000001,,,,,,,,
