,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,-3.333332221355789e-11,0.4281678803592797,3.0,0.0,0.35587749750000003,2.0,-0.4751611215,4.0,0.11928362390000001,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.10132232906666666,0.06350571528510124,3.0,1.0,-0.0961703966,3.0,-0.16724708430000002,5.0,-0.0405495063,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.004753858875000003,0.1194385107407074,4.0,6.0,0.0392629373,20.0,0.0076675232,40.0,0.1068703044,63.0,-0.1728162004,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.04007855315,0.03564118355058222,4.0,7.0,0.0661099124,33.0,-0.0026376109,81.0,0.0726014043,82.0,0.024240506800000002,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,1.0010574118,0.303748428850207,4.0,8.0,0.9128603376000001,51.0,1.3954362326,65.0,1.0304525858,76.0,0.6654804912000001,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.2217645949333333,0.8987379899532031,3.0,9.0,0.6921983662,22.0,0.7136313609,49.0,2.2594640577,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.18335589775,0.07699227570501448,2.0,10.0,0.1289141375,26.0,0.23779765800000002,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.8658075413666667,0.019842023844011798,3.0,11.0,0.8459762193,54.0,0.8657861551,83.0,0.8856602497,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.9108690555250001,0.08445766324660711,4.0,12.0,0.9929220481000001,48.0,0.863883174,64.0,0.9702902687,78.0,0.8163807313,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.19882538225,0.13173672854705928,4.0,13.0,0.1491290243,38.0,0.28017454610000003,67.0,0.328730466,72.0,0.0372674926,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.1820249764,0.15663339171179605,3.0,14.0,-0.3280251301,41.0,-0.0165749902,85.0,-0.2014748089,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.14104317372500003,0.1771983617525038,4.0,15.0,-0.1283222864,52.0,-0.2462830701,71.0,-0.2931276103,80.0,0.1035602719,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.8872363747,0.053245082007498036,3.0,16.0,0.9483224100000001,53.0,0.8506592062,77.0,0.8627275079000001,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.9075421112000001,0.18382342839314145,3.0,17.0,1.0745984701,50.0,0.7106111869,66.0,0.9374166766,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,1.0964219449666668,0.19401756380641969,3.0,18.0,1.1528932616,25.0,1.2559389374,62.0,0.8804336359,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.15412388657500004,0.24134092539515284,4.0,19.0,0.29999317410000004,28.0,0.2559022879,56.0,0.2674022837,73.0,-0.2068021994,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,1.1042740817749999,0.15977834283163914,4.0,21.0,1.1099528909,34.0,1.0541703095,45.0,1.3176120862,58.0,0.9353610405,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.118000065875,0.12117446964422596,4.0,23.0,0.0464458155,42.0,-0.225937782,70.0,-0.1028941932,79.0,-0.18961410380000002,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.29985633182500004,0.1385729426897686,4.0,24.0,0.3592086943,29.0,0.1344686656,68.0,0.25013680580000003,74.0,0.45561116160000004,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.0371791422,0.2012908290932722,4.0,27.0,0.1565876236,31.0,-0.2592369959,69.0,0.1690835812,75.0,0.0822823599,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,1.212933810975,0.13085919749033512,4.0,30.0,1.3714955459,32.0,1.2408123058,59.0,1.1832486267,86.0,1.0561787655,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,0.9629174433000001,,1.0,35.0,0.9629174433000001,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,1.0062165996,0.17267207895682282,4.0,36.0,1.1973232095,44.0,0.8831657482,60.0,1.1053575963,61.0,0.8390198444,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-3.469446951953614e-18,0.09609077087276428,4.0,37.0,0.141758192,46.0,-0.048072939700000004,57.0,-0.025565256,84.0,-0.0681199963,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,0.23783892480000002,0.07016017441771892,2.0,39.0,0.2874496599,43.0,0.18822818970000002,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,0.6116774193500001,0.24198049587769285,2.0,47.0,0.4405713698,55.0,0.7827834689000001,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,0.5801473428291752,3.0,87.0,0.29090045740000003,90.0,0.3771429518,93.0,-0.6680434092,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.08307395583333332,0.2859740354804651,3.0,88.0,0.053320708800000005,91.0,0.10916780370000001,94.0,-0.41171038,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.052699932733333336,0.14429028456894213,3.0,89.0,-0.1761871914,92.0,0.1059088551,95.0,-0.08782146190000001,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,6.938893903907228e-18,0.27818133625443087,4.0,96.0,-0.2508061251,97.0,0.2803407305,98.0,0.1976282993,99.0,-0.2271629047,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,0.29035341585,0.026398956206693993,2.0,100.0,0.30902029680000004,104.0,0.2716865349,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.13244164915,0.2436394477237373,2.0,101.0,-0.0398374565,105.0,0.3047207548,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,1.6666654167885042e-11,0.3943428102520558,12.0,102.0,-0.3282295534,110.0,-0.3755213667,117.0,-0.2138178219,125.0,0.0389010564,131.0,0.2047503062,134.0,0.2686497089,138.0,-0.5238149754,159.0,0.2652602435,162.0,0.6310156645,164.0,0.6002730474,170.0,-0.41832233820000003,174.0,-0.1491439711,,,,
33,immunity_isolated__WT_npr1,0.13180735400000002,0.22794928939802747,2.0,103.0,0.2929918423,126.0,-0.0293771343,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-0.022974564478571442,0.39149655031316377,14.0,106.0,0.1114244087,113.0,-0.1473870682,121.0,0.3607823236,127.0,-0.2661187427,136.0,0.36114196200000004,142.0,0.127280332,145.0,-0.16867066860000002,150.0,0.1171322785,160.0,0.3502288059,161.0,0.027946353700000003,163.0,0.2687685086,167.0,-0.0198859976,172.0,-0.3117019716,176.0,-1.132584427
35,immunity_isolated__AvrRpt2_npr1,0.1601284097,0.2798871628270823,3.0,107.0,0.2007948004,128.0,0.4174577927,146.0,-0.13786736400000002,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,0.20716689490000004,0.1541867084518013,3.0,108.0,0.3055026085,129.0,0.28653349510000004,147.0,0.0294645811,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.1843766832,0.0683775163616262,2.0,109.0,0.2327268887,148.0,0.1360264777,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.0163155444,0.4138459498135929,4.0,111.0,-0.5239621654000001,119.0,-0.0242901828,140.0,0.4672935486,165.0,0.14622097720000002,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-0.15855080452500006,0.5561751777874598,4.0,112.0,-0.8445420611000001,120.0,-0.3566500242,141.0,0.4004499703,166.0,0.1665388969,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.21455978193333336,0.3594798090911582,3.0,114.0,-0.2365099049,122.0,-0.5625615682,143.0,0.15539212730000002,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.16903212320000002,0.2440195534188674,4.0,115.0,-0.2182382525,123.0,-0.2546199847,144.0,-0.38430577730000004,168.0,0.1810355217,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,0.3281021907666667,0.1365458522433663,3.0,116.0,0.3044698733,124.0,0.47492170110000004,169.0,0.2049149979,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.3228592719,0.29186080248543694,2.0,118.0,0.1164825193,139.0,0.5292360245000001,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-0.12175819859999999,0.2885190438390941,3.0,130.0,-0.424654211,152.0,-0.0904507056,156.0,0.1498303208,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.21574548805,0.07009255825100678,2.0,132.0,0.16618256480000002,135.0,0.2653084113,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,0.2161715784,0.08376642633890055,2.0,133.0,0.2754033865,137.0,0.1569397703,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,0.18738140650000001,0.07462631105227464,2.0,149.0,0.2401501771,151.0,0.1346126359,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-0.37225915029999995,0.1700463730097301,3.0,153.0,-0.4459486736,155.0,-0.1777972589,158.0,-0.49303151840000004,,,,,,,,,,,,,,,,,,,,,,
