,-0.09475475714181816,-0.07580380571345453,-0.056852854285090904,-0.037901902856727274,-0.018950951428363644,-1.3877787807814457e-17,0.018950951428363616,0.03790190285672726,0.056852854285090876,0.07580380571345449,0.09475475714181814,0.11370570857018178,0.1326566599985454,0.151607611426909,0.17055856285527268,0.1895095142836363,0.20846046571199991,0.22741141714036353,0.24636236856872715,0.26531331999709085
thresh,-0.10423023285599999,0.10423023285599999,3,,,,,,,,,,,,,,,,,
unreg,0,0,9,56,719,2424,610,53,15,2,0,1,0,1,0,0,0,0,0,0
CysB,0,0,2,0,6,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0
Cbl and CysB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['iraD'],[],['sbp'],[],[],[],[],[],[]
CysB_genes,[],[],['cysP' 'cysU'],[],['ygeH' 'yfbR' 'yoaC' 'cysJ' 'cysW' 'cysA'],['cysM' 'tcyP' 'hslJ' 'ariR' 'cysD' 'cysI'],['cysH' 'cysK' 'yciW' 'ybdN' 'cysC' 'cysB'],['cysN' 'dgcZ' 'tcyJ' 'cbl'],[],[],[],[],[],[],[],[],[],[],[],[]
Cbl and CysB_genes,[],[],[],[],[],[],[],[],[],[],['ssuB'],[],[],[],['ssuC' 'ssuD' 'ssuA' 'tauD'],['tauB'],['tauC'],['tauA' 'ssuE'],[],[]
