,-0.1304259679,-0.10434077432,-0.07825558074,-0.05217038716,-0.02608519358,0.0,0.02608519358,0.05217038716,0.07825558074,0.10434077432,0.1304259679,0.15651116148,0.18259635506,0.20868154864,0.23476674222,0.2608519358,0.28693712938,0.31302232296,0.33910751654,0.36519271012
thresh,-0.06521298395,0.06521298395,1,,,,,,,,,,,,,,,,,
unreg,1,2,8,21,289,3623,226,15,10,6,6,1,0,0,1,0,2,0,0,0
unreg_genes,['yohO'],['yicR' 'yeeW'],['ymiA' 'mokB' 'ybgU' 'hokB' 'smf' 'mgrB' 'yshB' 'yhaL'],[],[],[],[],[],"['insB-4' 'insC-6' 'yqgD' 'insD-7' 'insD-6' 'ecnA' 'insI-2' 'yahM' 'ykgO'
 'ydfK']",['insF-1' 'insF-3' 'insA-4' 'insF-5' 'insD-1' 'insD-5'],['insB-6' 'insA-6' 'insE-3' 'insC-5' 'insC-1' 'insE-1'],['insE-5'],[],[],['insH-9'],[],['insH21' 'insH-4'],[],[],[]
