,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,3.3333326839487164e-11,0.2477519368181122,3.0,0.0,0.1290548281,1.0,-0.2856374787,2.0,0.1565826507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.1631508668000001,0.6731532216698933,3.0,3.0,-1.5314994736,4.0,-1.5717452685,5.0,-0.38620785830000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.8471904766,0.15903960778757237,3.0,6.0,-1.9020359667000002,7.0,-1.9715490743,8.0,-1.6679863888000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761909120988759e-12,0.15639925501949378,21.0,9.0,0.1188171913,10.0,-0.2477834521,11.0,-0.2891986191,12.0,-0.15418769300000001,13.0,-0.1549774686,14.0,0.0549375764,15.0,-0.026407088500000002,16.0,-0.1308221853,17.0,-0.060372055800000005,18.0,-0.135109064,19.0,-0.1273864955,20.0,0.0260950312,21.0,0.0456958292,22.0,0.1750953928,23.0,0.23605686420000002,24.0,0.0983157763,25.0,0.1745664773,26.0,0.2116577158,27.0,-0.09047455830000001,28.0,0.1770912148,29.0,0.0983896108
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.4186197480809521,0.37018070383405055,21.0,30.0,-1.3097551251000001,31.0,-1.7027070459,32.0,-1.190148765,33.0,-1.470878741,34.0,-0.7759048580000001,35.0,-1.2539039349,36.0,-1.0909814689,37.0,-1.3027800946,38.0,-1.7485760036,39.0,-1.5027272504,40.0,-0.9292067190000001,41.0,-1.6413030322000002,42.0,-1.1960251052,43.0,-1.6541228261,44.0,-1.0722246992,45.0,-1.09780217,46.0,-2.3607292743,47.0,-1.3848315645,48.0,-1.8701807133,49.0,-1.8701173707,50.0,-1.3661079478
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.012808138884986855,3.0,51.0,-0.0014332393,52.0,-0.0120312347,53.0,0.013464474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.7740093758000001,0.13824467492414905,4.0,54.0,-0.9721930482000001,55.0,-0.7413040537000001,56.0,-0.7318708295,57.0,-0.6506695718000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,1.734723475976807e-18,0.06569704166042539,4.0,58.0,0.0563257146,59.0,-0.0673400832,60.0,0.056401058000000004,61.0,-0.0453866894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.22213560895,0.03296974276592059,4.0,62.0,-0.2403140627,63.0,-0.17404759050000002,64.0,-0.2278489876,65.0,-0.24633179500000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.17418185660000002,0.061420184185241984,4.0,66.0,-0.2288497068,67.0,-0.0863863159,68.0,-0.18474718850000002,69.0,-0.19674421520000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
