,-0.3094431827908468,-0.25786931899237236,-0.20629545519389791,-0.15472159139542346,-0.10314772759694901,-0.05157386379847456,-1.1102230246251565e-16,0.05157386379847434,0.10314772759694879,0.15472159139542324,0.2062954551938977,0.2578693189923722,0.3094431827908466,0.361017046589321,0.4125909103877955,0.46416477418627,0.5157386379847444,0.5673125017832188,0.6188863655816933,0.6704602293801678
thresh,-0.33523011469008407,0.33523011469008407,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,92,4024,93,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ydfC'],[],[]
