,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,-0.040400000033333335,0.02638604429112734,3.0,0.0,-0.0273666667,1.0,-0.023066666700000002,2.0,-0.07076666670000001,,,,,,,,,,
1,LB__LBtran,-1.9142666667000003,1.5030311008092947,3.0,3.0,-3.6247666667000003,4.0,-1.3134666667000001,5.0,-0.8045666667,,,,,,,,,,
2,LB__LBstat,-2.7371666667,0.06300007936502942,3.0,6.0,-2.6672666667,7.0,-2.7895666667,8.0,-2.7546666667,,,,,,,,,,
3,LB__LBGexp,-0.08360000003333334,0.0714068857557402,3.0,9.0,-0.1587666667,10.0,-0.0753666667,11.0,-0.0166666667,,,,,,,,,,
4,LB__LBGtran,-0.6380666667,0.2764787514439401,2.0,12.0,-0.8335666667,13.0,-0.4425666667,,,,,,,,,,,,
5,LB__LBGstat,-0.6227666667,0.7852365439789466,3.0,14.0,-0.11336666670000001,15.0,-0.2278666667,16.0,-1.5270666667000001,,,,,,,,,,
6,Life Cycle__S0,-0.1241666667,0.11966983746959799,3.0,17.0,-0.2124666667,18.0,-0.1720666667,19.0,0.0120333333,,,,,,,,,,
7,Life Cycle__S1,-1.1800666667,0.22118480960499978,3.0,20.0,-1.0612666667,21.0,-1.4352666667,22.0,-1.0436666667,,,,,,,,,,
8,Life Cycle__S2,-1.9202000000333335,0.11602867461680909,3.0,23.0,-1.8940666667000001,24.0,-1.8194666667,25.0,-2.0470666667,,,,,,,,,,
9,Life Cycle__S3,-1.5314666667,0.19021172413918136,2.0,26.0,-1.6659666667000002,27.0,-1.3969666667,,,,,,,,,,,,
10,Life Cycle__S4,-1.6879333333666668,0.32790386294359714,3.0,28.0,-1.3172666667000001,29.0,-1.8063666667,30.0,-1.9401666667000002,,,,,,,,,,
11,Life Cycle__S5,-1.8911333333666667,0.21858356144352056,3.0,31.0,-2.1372666667,32.0,-1.8164666667,33.0,-1.7196666667,,,,,,,,,,
12,Life Cycle__S6,-3.5128666667,2.8779110782450723,8.0,34.0,-2.3849666667,35.0,-7.9887666667,36.0,-1.9058666667000002,37.0,-2.2136666667,38.0,-8.3168666667,39.0,-2.0794666667,40.0,-1.6152666667000002,41.0,-1.5980666666999999
13,Life Cycle__S7,-2.3633000000333335,0.24817272882678562,3.0,42.0,-2.2762666666999998,43.0,-2.6432666666999998,44.0,-2.1703666667,,,,,,,,,,
14,Life Cycle__S8,-4.1770666667,2.1057639943735382,2.0,45.0,-2.6880666667,46.0,-5.6660666667,,,,,,,,,,,,
15,Life Cycle__G135,-0.0444166667,0.04405275246792192,2.0,47.0,-0.07556666670000001,48.0,-0.0132666667,,,,,,,,,,,,
16,Life Cycle__G150,-0.0087666667,0.0072380936716790285,3.0,49.0,-0.0152666667,50.0,-0.0009666667,51.0,-0.0100666667,,,,,,,,,,
17,Life Cycle__G180,-0.15533333336666666,0.2496117251519514,3.0,52.0,-0.0260666667,53.0,0.0031333333,54.0,-0.4430666667,,,,,,,,,,
18,Stress Time Course__C30,-0.1079166667,0.11264211024301701,2.0,55.0,-0.1875666667,56.0,-0.0282666667,,,,,,,,,,,,
19,Stress Time Course__C90,-2.1448166666999997,0.24076985899401945,2.0,57.0,-2.3150666667,58.0,-1.9745666667,,,,,,,,,,,,
20,Biofilm__BI,-0.6691666667,0.2685591554946507,2.0,59.0,-0.8590666667,60.0,-0.4792666667,,,,,,,,,,,,
21,Biofilm__BC,-1.9424166667000002,0.3119211278512566,4.0,61.0,-1.7686666667000002,62.0,-2.0971666667,63.0,-1.6072666667000002,64.0,-2.2965666667,,,,,,,,
22,Biofilm__Sw,-1.7160166666999999,0.5192285094252818,2.0,65.0,-2.0831666667,66.0,-1.3488666667,,,,,,,,,,,,
23,Life Cycle__BT,-1.4645666667000001,0.42327411921826735,2.0,67.0,-1.1652666667,68.0,-1.7638666667,,,,,,,,,,,,
24,Life Cycle__B36,-1.0773166667,0.2624073264983277,2.0,69.0,-0.8917666667,70.0,-1.2628666667,,,,,,,,,,,,
25,Life Cycle__B60,-1.2760166667,0.2508107752868684,2.0,71.0,-1.0986666667,72.0,-1.4533666667,,,,,,,,,,,,
26,M9__M9exp,-3.3333334356622224e-11,0.01997556841076953,3.0,73.0,0.0096333333,74.0,-0.022966666700000003,75.0,0.0133333333,,,,,,,,,,
27,M9__M9tran,-0.7321000000333333,0.12359066847190908,3.0,76.0,-0.7569666667,77.0,-0.8413666667,78.0,-0.5979666667,,,,,,,,,,
28,M9__M9stat,-3.7087000000333337,0.4177179111952625,3.0,79.0,-3.2265666667,80.0,-3.9375666667,81.0,-3.9619666667,,,,,,,,,,
29,Supplement__M+G,-0.3056333333666667,0.20840483039827395,3.0,82.0,-0.2767666667,83.0,-0.5269666667,84.0,-0.1131666667,,,,,,,,,,
30,Supplement__Glu,-0.22960000003333333,0.24440483492217033,3.0,85.0,-0.5037666667,86.0,-0.0345666667,87.0,-0.1504666667,,,,,,,,,,
31,Supplement__Fru,-0.2349666667,0.2356771308379326,3.0,88.0,-0.1199666667,89.0,-0.0788666667,90.0,-0.5060666667,,,,,,,,,,
32,Supplement__Mal,-0.6549666666999999,0.3553943302867956,3.0,91.0,-0.8533666667,92.0,-0.8668666667,93.0,-0.2446666667,,,,,,,,,,
33,Supplement__G+S,-0.8919666667,0.03832518754031089,2.0,94.0,-0.9190666667,95.0,-0.8648666667,,,,,,,,,,,,
34,Supplement__Pyr,-1.1680000000333333,0.29392179798941986,3.0,96.0,-1.4639666667,97.0,-0.8761666667,98.0,-1.1638666667,,,,,,,,,,
35,Supplement__Gly,-0.8533333333666667,0.5905532011032819,3.0,99.0,-0.7931666667,100.0,-0.2951666667,101.0,-1.4716666667,,,,,,,,,,
36,Supplement__Glucon,-1.2777333333666667,0.34320594886064154,3.0,102.0,-1.2800666667,103.0,-0.9333666667,104.0,-1.6197666667,,,,,,,,,,
37,Stressors__aero,-0.06840000003333334,0.06441198128712805,3.0,105.0,-0.0277666667,106.0,-0.1426666667,107.0,-0.034766666700000004,,,,,,,,,,
38,Stressors__nit,-0.48243333336666666,0.36356237887511594,3.0,108.0,-0.4076666667,109.0,-0.1620666667,110.0,-0.8775666667,,,,,,,,,,
39,Stressors__ferm,-0.6301666667,0.2339609155393268,3.0,111.0,-0.8947666667,112.0,-0.4506666667,113.0,-0.5450666667,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-0.21356666670000002,,1.0,114.0,-0.21356666670000002,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-0.0661666667,,1.0,115.0,-0.0661666667,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-0.3334666667,,1.0,116.0,-0.3334666667,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-0.6078666667,,1.0,117.0,-0.6078666667,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-0.7116666667,,1.0,118.0,-0.7116666667,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-1.0515666667,,1.0,119.0,-1.0515666667,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-1.1328666667,,1.0,120.0,-1.1328666667,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-1.3744666667,,1.0,121.0,-1.3744666667,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-3.7033666667,,1.0,122.0,-3.7033666667,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-2.9098666667,,1.0,123.0,-2.9098666667,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-2.9979666667,,1.0,124.0,-2.9979666667,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-2.7880666667,,1.0,125.0,-2.7880666667,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-1.8502666667,,1.0,126.0,-1.8502666667,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-2.1316666667,,1.0,127.0,-2.1316666667,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-1.6563666666999999,,1.0,128.0,-1.6563666666999999,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-1.8470666667,,1.0,129.0,-1.8470666667,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-2.3928666667,,1.0,130.0,-2.3928666667,,,,,,,,,,,,,,
57,Stressors__HPh,-0.15336666670000002,0.1184385072516536,3.0,131.0,-0.0937666667,132.0,-0.2897666667,133.0,-0.07656666670000001,,,,,,,,,,
58,Stressors__LPh,-0.03453333336666667,0.009165878754016622,3.0,134.0,-0.0260666667,135.0,-0.0332666667,136.0,-0.0442666667,,,,,,,,,,
59,Stressors__LPhT,-1.1684666667,0.17975519463982115,3.0,137.0,-1.2388666667,138.0,-1.3023666667,139.0,-0.9641666667000001,,,,,,,,,,
60,Stressors__SMMPr,-0.6520333333666667,0.2101687972400597,3.0,140.0,-0.7960666667,141.0,-0.4108666667,142.0,-0.7491666667,,,,,,,,,,
61,Stressors__HiTm,-0.6501666667,0.09093932042851428,3.0,143.0,-0.5965666667,144.0,-0.5987666667,145.0,-0.7551666667,,,,,,,,,,
62,Stressors__LoTm,-1.2393333333666667,0.11030867297421969,3.0,146.0,-1.1492666667,147.0,-1.2063666667,148.0,-1.3623666667,,,,,,,,,,
63,Stressors__HiOs,-0.9805000000333334,0.15819596497171895,3.0,149.0,-1.0349666667,150.0,-1.1042666667,151.0,-0.8022666667,,,,,,,,,,
