,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.20776404397098824,0.22701734601230167,2.0,0.0,0.0472385391587169,1.0,0.3682895487832596,,
1,Chrom__sac_sta,-0.13788712695754723,0.06748349337536023,2.0,2.0,-0.18560516274142191,3.0,-0.09016909117367257,,
2,Chrom__sac_MW001,4.40619762898109e-16,0.04449409487811394,2.0,4.0,0.031462076211072436,5.0,-0.031462076211071555,,
3,Chrom__sac_fadR,-0.20259244740979376,0.07319220028827261,2.0,6.0,-0.15083774625599222,7.0,-0.2543471485635953,,
4,FadR__wt_p,0.0,0.25688125948631224,2.0,8.0,-0.18164248054251253,9.0,0.18164248054251253,,
5,FadR__ko_p,0.09452311299191107,0.5928575392450909,2.0,10.0,-0.3246904732858624,11.0,0.5137366992696846,,
6,GDGT__75_2.4_log,-2.9605947323337506e-16,0.43113650142678045,3.0,12.0,0.16262164026306006,27.0,-0.48879619956389503,50.0,0.32617455930083405
7,GDGT__80_3.5_stat,-0.532751918257472,0.35109848509749164,3.0,13.0,-0.9113769778985308,20.0,-0.4689481307484131,42.0,-0.2179306461254722
8,GDGT__80_2.4_log,0.22407599606474093,0.05468379499664441,3.0,14.0,0.2871603475758571,37.0,0.1948983247078848,41.0,0.19016931591048086
9,GDGT__75_3.5_stat,-0.3792847813593691,0.14295850430694138,3.0,15.0,-0.5169331197442188,24.0,-0.3893709103452885,28.0,-0.23155031398859996
10,GDGT__80_1.6_stat,-0.48034444098347606,0.03488296883145997,3.0,16.0,-0.5076655549833573,17.0,-0.4410520861173941,33.0,-0.4923156818496768
11,GDGT__75_2.4_stat,-0.25271996698057375,0.23231896033209448,3.0,18.0,-0.2437077309496063,26.0,-0.4894139055876572,31.0,-0.025038264404457774
12,GDGT__80_2.4_stat,-0.4634607818374719,0.08555324818107077,3.0,19.0,-0.36474235763939866,29.0,-0.5160391269282991,30.0,-0.509600860944718
13,GDGT__80_1.6_log,0.008703368879976026,0.09712816199730852,2.0,21.0,-0.05997661311250635,39.0,0.0773833508724584,,
14,GDGT__65_3.5_stat,-0.15324658866366442,0.2183298778740707,3.0,22.0,-0.3886809928197961,23.0,0.04254696436167649,34.0,-0.11360573753287362
15,GDGT__75_1.6_stat,-0.40461685993887936,0.13358655779789602,3.0,25.0,-0.4626316316658956,32.0,-0.4993878369680322,38.0,-0.2518311111827103
16,GDGT__75_1.6_log,-0.2902994926333604,0.21422858373409542,2.0,35.0,-0.13881700835099142,36.0,-0.4417819769157294,,
17,GDGT__65_2.4_stat,0.1250588437148427,0.37760544867476165,3.0,40.0,-0.29550646202539976,46.0,0.4349883358453255,49.0,0.2356946573246024
18,GDGT__65_2.4_log,0.045638172775446094,0.15411797557055823,3.0,43.0,0.13958387647890547,44.0,-0.13222778034870952,47.0,0.12955842219614233
19,GDGT__80_3.5_log,-0.3049722647016114,0.25807685384673584,3.0,45.0,-0.3354738893737439,51.0,-0.5464428980234795,52.0,-0.03300000670761083
20,GDGT__65_1.6_log,0.010883637248911752,0.23721658570806087,3.0,48.0,0.22117367701472898,53.0,-0.2462656026953427,54.0,0.057742837427348974
21,NutLim__t0,-4.440892098500626e-16,0.18822409365023612,2.0,55.0,-0.13309453300277418,56.0,0.1330945330027733,,
22,NutLim__t05,-0.677027002698563,0.6183733095317075,3.0,57.0,-0.2285000506018555,58.0,-1.3824383041325516,59.0,-0.42014265336128176
23,NutLim__t1,-0.7642779132052576,0.5132082818337754,3.0,60.0,-0.3782378816374399,61.0,-1.3466725057955042,62.0,-0.5679233521828291
24,NutLim__t15,-0.6705010034291522,0.32229454831003096,3.0,63.0,-0.4463703457613857,64.0,-1.0398557842241054,65.0,-0.5252768803019654
25,NutLim__t2,-0.7564447471181776,0.4176469569572414,3.0,66.0,-0.6196804373499685,67.0,-1.2253273680892305,68.0,-0.4243264359153338
26,NutLim__t4,-0.45717043440318417,0.09927953746744755,2.0,69.0,-0.3869692002268881,70.0,-0.5273716685794803,,
27,UV_irr__wt0,-1.1830814106161824e-15,0.03703961093976524,3.0,71.0,-0.010842068973021313,72.0,0.04125076981706055,73.0,-0.030408700844042787
28,UV_irr__wt1,0.22328156405840952,0.18561681490542084,3.0,74.0,0.25312278282488965,75.0,0.3921698995677714,76.0,0.024552009782567552
29,UV_irr__wt2,0.11106583071702612,0.21700803221309303,3.0,77.0,0.29902170811863904,78.0,-0.12642840377502915,79.0,0.16060418780746846
30,UV_irr__mut0,0.1301836706001834,0.0549937955675254,3.0,80.0,0.1906975208143793,81.0,0.11659626858503902,82.0,0.08325722240113187
31,UV_irr__mut1,0.45322901052462444,0.18793069876423238,3.0,83.0,0.6664454548733074,84.0,0.3815780255479133,85.0,0.31166355115265265
32,UV_irr__mut2,0.596741104062476,0.07030593395345035,3.0,86.0,0.6675309677117944,87.0,0.5269293049711683,88.0,0.5957630395044653
33,YtrA__overexpr,0.19657473511453194,0.04376970446456124,3.0,89.0,0.14969057396950092,90.0,0.20367075792959088,91.0,0.236362873444504
34,YtrA__wt,2.9374650859873935e-16,0.06964941230930032,3.0,92.0,-0.04203559022956505,93.0,0.08039622133651747,94.0,-0.03836063110695154
