,-0.2834028565853087,-0.23616904715442394,-0.18893523772353915,-0.14170142829265436,-0.09446761886176958,-0.04723380943088479,0.0,0.04723380943088479,0.09446761886176958,0.14170142829265436,0.18893523772353915,0.23616904715442388,0.2834028565853087,0.33063666601619357,0.3778704754470783,0.42510428487796303,0.4723380943088479,0.5195719037397327,0.5668057131706175,0.6140395226015022
thresh,-0.30701976130075115,0.30701976130075115,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,2,133,4011,108,2,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ydfB'],[],[]
