,Value,list
TF,FpvR,
reg_genes,0,[]
comp_genes,10,['fpvA' 'PA2384']
both_genes,0,['PA2404' 'PA2403' 'PA2407' 'PA2406' 'PA2408' 'PA2410' 'PA2405' 'PA2409']
reg_genes2,8,
comp_genes2,0,
both_genes2,0,
