,PA0109
SRX7442752,0.165635826
SRX7442753,-0.165635826
SRX7442754,3.327986833
SRX7442755,3.70673795
SRX7442756,2.244089583
SRX7442757,3.223410372
SRX7442758,2.102064362
SRX7442759,4.178983343
SRX7442761,4.44847271
SRX7874204,-0.042346045000000006
SRX7874205,0.042346045000000006
SRX7874206,0.038595586
SRX7874207,0.608218523
SRX8639787,-0.06375344100000001
SRX8639788,0.06375344100000001
SRX8639789,0.106849831
SRX8639790,0.09172951400000001
SRX8639791,-0.23235234500000002
SRX8639792,0.053817136
SRX8639793,-0.8388809690000001
SRX8639794,-0.676359526
SRX8639795,-0.41155405
SRX8639796,-0.790024048
SRX8639797,-0.15612842400000002
SRX8639798,-0.27773791800000003
SRX8639800,-0.40747153300000005
SRX1156127,0.105339319
SRX1156135,-0.105339319
SRX1156136,-0.55129304
SRX1156137,-0.6217145150000001
SRX1156138,-0.403882405
SRX1156140,-0.298707343
ERX2195929,-0.202001215
ERX2195930,0.202001215
ERX2195931,-0.8898636360000001
ERX2195932,-0.37814411600000003
ERX2195933,0.6497421640000001
ERX2195934,0.175848421
SRX4579961,0.03363776
SRX4579962,-0.11131851
SRX4579963,0.07768075
SRX4579964,-4.736152148
SRX4579965,-4.808345206
SRX4579966,-4.3418296
SRX5630349,0.5925337380000001
SRX5630350,-0.5925337380000001
SRX5630351,-0.632790256
SRX5630352,-0.679956263
SRX1411278,-0.5169055730000001
SRX1411287,-0.101879643
SRX1411289,-0.256525342
SRX1411279,1.128456248
SRX1411280,-0.611550676
SRX1411281,-0.578444625
SRX1411282,-0.24693149700000003
SRX1411283,-0.19013933800000002
SRX1411284,-0.110301381
SRX1411285,-0.554591346
SRX1411286,0.630668898
SRX1411288,-0.096819046
SRX2711962,-0.06575837500000001
SRX2711963,0.06575837500000001
SRX2711964,-1.011462545
SRX2711965,-1.0794238250000001
SRX2711966,-0.555792715
SRX2711967,0.031018715000000002
ERX3558798,-0.778208431
ERX3558799,-0.051989289
ERX3558800,0.27425549
ERX3558801,0.36463326500000004
ERX3558802,0.20957857500000002
ERX3558803,0.11361219800000001
ERX3558804,-0.591946229
ERX3558805,0.268755456
ERX3593017,2.207354156
ERX3593018,1.954605528
ERX3593020,0.299163206
ERX3593021,0.203202357
ERX3593022,-0.502365564
SRX7058492,0.310068875
SRX7058494,0.586888839
SRX7058495,0.550508867
SRX7058509,-0.310068876
SRX2662717,-1.018480658
SRX2662718,-0.9284785050000001
SRX2662721,0.184901805
SRX2662722,-0.184901805
SRX8143226,0.349532181
SRX8143227,-0.349532181
SRX8143228,0.344134168
SRX8143229,-0.22258149400000002
ERX2456848,0.7654498750000001
ERX2456849,0.9671431410000001
ERX2456850,1.310208669
ERX2456851,-2.038961571
ERX2456852,-1.006472621
ERX2456853,-1.178365173
ERX2456854,1.270395615
ERX2456855,1.306638436
ERX2456856,1.404758309
ERX2456857,-1.470705932
ERX2456858,-1.359824214
ERX2456859,-1.1512622160000001
SRX540108,0.279836066
SRX540109,-0.279836066
SRX540110,0.03532446
SRX540111,-0.13414599900000002
SRX540112,3.3103023350000003
SRX540113,3.00142663
SRX540114,1.799503947
SRX540115,1.742455207
SRX1737662,-0.699064298
SRX1737664,-0.9003318210000001
SRX1737665,-0.9074974170000001
SRX1737667,0.060703855
SRX1737668,-0.073893337
SRX1737670,0.013189481000000001
SRX1516139,0.014638152000000001
SRX1516140,-0.014638152000000001
SRX1516141,0.07177752600000001
SRX1516142,0.236188361
SRX591667,0.017492311
SRX591668,-1.412233127
SRX591669,0.089476939
SRX591670,-0.128031354
SRX591671,0.41963940200000005
SRX591675,-0.017492311
SRX591676,1.3682705560000001
SRX591677,0.32003335600000005
SRX591678,-0.392759935
SRX591679,-0.37108213300000004
SRX2520351,1.153449505
SRX2520352,1.293380595
SRX2520353,0.6881530770000001
SRX2520354,0.429722765
SRX2520355,-0.766184367
SRX2520356,-0.6897096880000001
SRX2520357,-0.990936043
SRX2520358,-0.396614933
SRX2520359,-0.474229697
SRX2520360,-0.353707859
SRX2652927,-0.016625343
SRX2652931,1.119707054
SRX2652933,0.29376325400000003
SRX2652935,-0.19161197300000002
SRX2652937,-0.10215128
SRX2940624,1.981499037
SRX2940626,2.147068527
SRX2940627,0.19800588800000002
SRX2940628,-0.190232605
SRX2940629,-0.007773283000000001
SRX3763712,0.01918971
SRX3763714,-0.01918971
SRX3763715,0.37966491900000005
SRX3763716,0.45234125100000006
SRX3763717,0.750266196
ERX2259197,-1.288460764
ERX2259198,-1.827919369
ERX2259199,0.6043302740000001
ERX2259200,-0.6043302730000001
SRX6976948,0.176055649
SRX6976949,0.339276558
SRX6976950,-0.515332208
SRX6976951,-0.6408559850000001
SRX6976952,-0.08845905800000001
SRX6976953,-0.032391802000000004
SRX4342817,-0.332065794
SRX4342818,0.121569668
SRX4342819,1.126668932
SRX4342820,0.455103615
SRX4342821,-0.244607488
SRX4342822,1.452696507
ERX2300159,-0.42287548
ERX2300160,0.42287548
ERX2300161,-0.8407968880000001
ERX2300162,0.760992976
ERX2300163,2.3145695010000003
ERX2300164,2.122574999
ERX2300165,0.673779354
ERX2300166,0.43898727600000004
ERX2300167,1.62049219
ERX2300168,2.198062353
ERX2300169,0.43823554000000003
ERX2300170,0.342963536
ERX2068556,-0.27662405
ERX2068557,0.14897848700000002
ERX2068558,0.175881264
ERX2068559,0.6099819710000001
ERX2068560,-0.29301158
ERX2068561,-0.31697039
SRX6747256,0.262185055
SRX6747257,0.19691271300000002
SRX6747258,-0.10003713600000001
SRX6747259,-0.17147020600000001
SRX6747260,-0.187590428
SRX6747265,-0.881437977
SRX6747266,-0.5441494720000001
SRX6747268,-0.023313264
SRX6747269,0.056867247
SRX6747953,-0.118416403
SRX6747954,-0.260877155
SRX6747955,0.379293557
SRX6747957,-0.896407268
SRX6747958,-0.5743313720000001
SRX7747527,0.0024537250000000004
SRX7747528,0.35476769999999996
SRX7747537,0.076514735
SRX7747538,-0.10511772600000001
SRX7747540,0.10511772600000001
ERX2813653,0.688749876
ERX2813654,-0.688749876
ERX2813656,0.09421125400000001
ERX2813657,-0.49022538400000004
ERX2813658,-0.264985048
Paeru_0017,-1.191651541
Paeru_0018,-1.253443144
Paeru_0019,-1.361515864
Paeru_0020,-1.7154085440000002
Paeru_0033,-0.20023885400000002
Paeru_0034,-0.44965276200000004
Paeru_0035,-0.506938122
Paeru_0036,-0.464926518
Paeru_0037,-0.220782581
Paeru_0038,-0.6510505520000001
Paeru_0039,-2.730731336
Paeru_0040,-2.286895677
Paeru_0041,-2.129494491
Paeru_0042,-1.287227033
Paeru_0043,-1.8086511440000002
Paeru_0044,-5.294368396
Paeru_0045,-3.734460051
Paeru_0046,-2.229098315
Paeru_0047,-1.939499111
Paeru_0048,-2.603849813
Paeru_0049,-2.312415233
Paeru_0050,-1.7463545370000002
Paeru_0051,-1.510171599
Paeru_0052,-3.756893911
Paeru_0053,-2.713947886
Paeru_0056,-2.847133048
Paeru_0057,-2.129881632
Paeru_0058,-3.396134139
Paeru_0059,-3.240724333
Paeru_0060,-2.452392835
Paeru_0061,-2.173945912
Paeru_0062,-2.557369761
Paeru_0063,-2.066808041
Paeru_0064,-2.109629384
Paeru_0065,-0.729357396
Paeru_0066,-0.612089395
Paeru_0068,-3.400868002
Paeru_0069,-2.171649155
Paeru_0070,0.709578656
Paeru_0071,0.448387346
Paeru_0072,-2.232830826
Paeru_0073,-3.08055639
Paeru_0074,-2.457913259
Paeru_0075,-3.078248857
Paeru_0077,-3.587800156
Paeru_0106,-0.644779081
Paeru_0107,-0.6378772260000001
Paeru_0111,-2.14826118
Paeru_0112,-2.798479442
Paeru_0131,-1.771073734
Paeru_0132,-1.278002408
Paeru_0133,0.668332288
Paeru_0134,1.45435822
Paeru_0135,1.410010647
Paeru_0136,1.444725372
Paeru_0137,-0.067463121
Paeru_0138,0.705052208
Paeru_0161,-0.5196696110000001
Paeru_0162,-0.821644224
Paeru_0166,-1.630524518
Paeru_0167,-1.298531337
Paeru_0220,-3.232190622
Paeru_0221,-2.834433731
Paeru_0258,0.6330598420000001
Paeru_0259,-0.26258680100000004
Paeru_0260,1.588523929
Paeru_0261,4.170472041
Paeru_0262,-1.9729442920000002
Paeru_0263,-1.031804175
Paeru_0264,-3.497594444
Paeru_0265,-1.189123516
Paeru_0266,-4.46420022
Paeru_0267,-7.188546809
Paeru_0268,2.197730762
Paeru_0269,-2.423437998
Paeru_0270,0.976724973
Paeru_0271,-1.9157566190000002
Paeru_0282,-0.061895724000000006
Paeru_0283,-0.42322387
Paeru_0284,1.952804191
Paeru_0285,1.568919784
Paeru_0286,1.9782877110000001
Paeru_0287,2.580073499
SRX6923929,0.87277746
SRX6923930,0.7834576320000001
SRX6923932,-0.046027803000000006
SRX6923933,-0.217494068
SRX6923934,1.18790947
SRX6923935,-0.9704154020000001
SRX7940213,-0.052352307
SRX7940214,0.11029844100000001
SRX7940215,-0.057946135
SRX7940216,-0.834688163
SRX7940217,-0.9075749999999999
SRX3169722,-0.012053878
SRX3169723,-0.272898176
SRX3169725,0.384603864
SRX3169726,-0.158566449
SRX3169728,-0.22603741400000002
SRX6853212,0.618258658
SRX6853213,-0.618258658
SRX6853214,0.210605126
SRX6853215,0.6037915220000001
ERX541575,-0.75101123
ERX541576,-1.677027504
ERX541577,-0.645314391
ERX541578,0.607187051
ERX541585,-1.200815154
ERX541586,-1.090965082
ERX541587,0.040105428000000005
ERX541588,-0.040105428000000005
ERX541593,-3.23098994
ERX541594,-0.77660467
ERX541595,0.7967426870000001
ERX541596,0.40770036200000004
SRX3324112,-0.059103792
SRX3324113,0.059103791
SRX3324116,-0.25687446
SRX3324117,0.220056347
SRX7058493,0.260574676
SRX7058498,0.5849442060000001
SRX7058499,0.5439043490000001
SRX7058500,-0.17455335800000002
SRX7058501,-0.212440802
SRX7058502,0.145290401
SRX7058503,0.14408189500000002
SRX7058504,-0.30949808700000003
SRX7058505,0.504686347
SRX7058506,0.438450577
SRX7058508,0.865355085
SRX7058510,0.022927541000000003
SRX7058511,0.025995868000000002
SRX7058512,-0.175794148
SRX7058513,-0.216375172
SRX7058514,0.862219665
SRX7058515,0.853644865
SRX6874325,0.01948279
SRX6874326,0.431400322
SRX6874327,0.415861278
SRX6874328,-0.317393955
SRX6874329,-0.5493504330000001
SRX6874330,0.879709803
SRX6874331,1.736502798
SRX6874332,1.845511246
SRX6874333,-0.047788514000000004
SRX6874334,0.10238306600000001
SRX2255950,-0.895227981
SRX2255951,-0.41880650100000005
SRX2255954,0.14030013300000002
SRX2255955,-0.14030013300000002
