,PSPTO_RS00665
SRX1828913,-0.2229669471
SRX1828914,0.7114222258
SRX1828915,0.07937821590000001
SRX1828916,-0.0815705017
SRX1828917,0.1435887311
SRX1828918,0.21530149640000001
SRX3983989,0.6649594821
SRX3983990,0.2095020329
SRX3983993,0.0239470782
SRX3983994,-0.6742252097
SRX3983995,0.7200911486
SRX3983996,0.8028117212
SRX3983997,-0.1917864151
SRX3983998,0.17362132900000002
SRX3983999,1.1761483263
SRX3984000,0.2639607758
SRX3984001,-0.6656710680000001
SRX3984002,0.0402606961
SRX3984003,-1.2150782089
SRX3984004,0.7791089051000001
SRX3984005,-0.7988737052
SRX3984006,-0.9962072594
SRX3984007,-0.6497468230000001
SRX3984008,0.6091119343
SRX3984009,-0.0182708583
SRX3984010,0.0206079298
SRX3984011,0.3673460296
SRX3984012,0.0348098759
SRX3984013,-0.3546452523
SRX3984014,0.5938222273
SRX3984015,-0.7035284993
SRX3984016,0.7530449515000001
SRX3984017,-0.0134630258
SRX3984019,0.6341325566
SRX3984020,-0.1436072455
SRX3984021,0.45897178200000005
SRX3984022,0.0653710913
SRX3984023,-0.1871122375
SRX3984024,0.5083168495
SRX3984025,0.5814186844
SRX3984026,-0.18884341910000002
SRX3984027,0.8195348461
SRX3984028,1.1596510107
SRX3984029,0.7299333722
SRX3984031,0.267623602
SRX3984032,0.27279420660000003
SRX3984034,0.0933293444
SRX3984035,-1.3990963444
SRX3984036,0.3686955712
SRX3984037,1.5146305257
SRX3984038,-0.3893362298
SRX3984039,0.3635932385
SRX3984040,0.7511204586
SRX3984041,0.1583202685
SRX3984042,-0.2356328041
SRX3984043,-0.2313856088
SRX3984045,-0.1081827407
SRX3984046,0.11733211110000001
SRX3984047,-0.2143624395
SRX3984048,-0.0176748048
SRX3984049,-0.3270379209
SRX3984050,-0.441341474
SRX3984051,-0.3624566457
SRX3984052,1.1468136624
SRX3984056,-0.054621965800000005
SRX3984057,-0.0695914186
SRX3984058,0.3587797921
SRX3984059,0.3157909253
SRX3984061,0.1544999968
SRX3984062,0.7055722928
SRX3984063,1.0294786213
SRX3984064,0.9377192495000001
SRX3984065,0.43495080820000004
SRX3984066,0.3850818609
SRX3984067,0.2566292951
SRX3984068,0.5216860841000001
SRX3984069,-0.5987877933
SRX3984070,-0.3784569558
SRX3984071,-0.28287215660000004
