k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.007912834119051694,,,
10,Copper,False,-0.00686491814441979,,,
3,Cadmium,False,-0.004789041290059685,,,
0,UC-1,False,-0.004231916111893952,,,
7,Zinc - Steady,False,-0.0032442205492407084,,,
5,Lead,False,0.0031849848618730908,,,
14,UC-7,False,0.002178946379572153,,,
6,Iron,False,0.0020502117811702194,,,
8,Zinc - Fast,False,-0.0013762097526341676,,,
13,UC-6,False,-0.0010668144526425748,,,
2,UC-3,False,-0.0009119733050465584,,,
9,UC-5,False,-0.0006811875535781125,,,
1,UC-2,False,-0.000257668866252061,,,
4,UC-4,False,-0.0002547049248823896,,,
12,Zinc - Intermediate,False,0.00019810222375419843,,,
