,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-0.8026059299333334,2.080171966685324,3.0,0.0,-1.9634315933000002,1.0,1.5989269542,2.0,-2.0433131507,,
1,AB0057_PGcoculture__AB ,0.0,0.04423827950741604,4.0,3.0,-0.0577597091,4.0,0.0490905461,5.0,0.0109464351,6.0,-0.0022772721
2,AB0057_PGcoculture__ABPG,-0.217316143725,0.7951926316153781,4.0,7.0,0.20981580290000001,8.0,0.3294432608,9.0,-1.3903282286,10.0,-0.01819541
3,AB5075_AZI__AZI_000,0.0,0.859204056819415,2.0,11.0,-0.607549015,17.0,0.607549015,,,,
4,AB5075_AZI__preculture,-0.43436940890000003,0.9165706545939856,2.0,12.0,-1.0824827342,13.0,0.2137439164,,,,
5,AB5075_AZI__AZI_040,4.00300962415,0.7551830647896479,2.0,14.0,3.469014558,18.0,4.5370046903,,,,
6,AB5075_AZI__AZI_028,-0.7006311590500001,1.2544299027391017,2.0,15.0,0.1863847317,19.0,-1.5876470498000002,,,,
7,AB5075_AZI__AZI_003,0.27789979075,0.5412029280893573,2.0,16.0,0.6605880512,20.0,-0.1047884697,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.8324913857666666,3.275712198977801,3.0,21.0,0.4485794225,28.0,-2.2343482865,29.0,4.2832430213,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,4.245059473368537,3.0,22.0,1.4376562639000001,23.0,3.3395444831,24.0,-4.777200747,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-3.3079886384333332,2.77561584179853,3.0,25.0,-1.2765825154,26.0,-2.1768136936999998,27.0,-6.4705697062,,
11,AB5075_VIR-O_LSO__VIR-O,-4.625929269271485e-18,0.5533450536342917,3.0,30.0,0.5641832556,32.0,-0.5418293589000001,34.0,-0.0223538967,,
12,AB5075_VIR-O_LSO__LSO,0.6050998128333333,2.0896413032160974,3.0,31.0,1.814070707,33.0,1.8090371064,35.0,-1.8078083749,,
13,AB5075_Zinc__Control,-3.33333360913457e-11,7.651835181765674,3.0,36.0,4.1763849706,37.0,-8.8312584113,38.0,4.6548734406,,
14,AB5075_Zinc__Zinc,-14.6489102306,0.19900366782492535,2.0,39.0,-14.5081933876,40.0,-14.7896270736,,,,
15,AB5075_biofilm+abx__planktonic,0.0,1.66591160911872,3.0,41.0,1.8482892268,42.0,-0.46248273500000003,44.0,-1.3858064918,,
16,AB5075_biofilm+abx__biofilm,-3.7059942185000003,1.1610058550513203,3.0,43.0,-4.8951027694,45.0,-2.5752960853999998,46.0,-3.6475838007,,
17,AB5075_biofilm+abx__cip_biofilm,-0.44621578,3.319928473381692,3.0,47.0,1.3412408226,48.0,-4.2768939002,50.0,1.5970057376,,
18,AB5075_biofilm+abx__tet_biofilm,-0.5606670813,2.1865865128636486,3.0,49.0,-1.2072197378,51.0,1.8762879891000002,52.0,-2.3510694952,,
19,AB5075_gigAB__kan_gigB,-9.3083664099,1.3949419552231292,3.0,53.0,-10.894163102,54.0,-8.7600078294,55.0,-8.2709282983,,
20,AB5075_gigAB__gigB,-6.224914875266666,1.4065045591441345,3.0,56.0,-5.2938110514,57.0,-5.5380609009,58.0,-7.8428726735000005,,
21,AB5075_gigAB__kan_gigA,-8.217972435766667,2.345291461031395,3.0,59.0,-9.2245584911,60.0,-5.5374149726,61.0,-9.8919438436,,
22,AB5075_gigAB__gigA,-5.250691801233334,3.7889435068985535,3.0,62.0,-7.8048133569,63.0,-0.8973605204,64.0,-7.0499015264,,
23,AB5075_gigAB__kan_WT,-1.2049993181,0.341205071953694,3.0,65.0,-1.595886222,66.0,-1.0522931145,67.0,-0.9668186178,,
24,AB5075_gigAB__WT,0.0,0.36373585851169826,3.0,68.0,-0.29250224,69.0,-0.1147768564,70.0,0.40727909640000004,,
25,AB5075_med__CA-MHB,4.3753568814,1.2362000705652822,2.0,71.0,3.5012314286,72.0,5.2494823342,,,,
26,AB5075_med__CA-MHB_pH6,3.6409099706,0.020133457886106845,2.0,73.0,3.6551464752,74.0,3.626673466,,,,
27,AB5075_med__RPMI+_pH7,2.6415531635000002,1.2683142705760577,2.0,75.0,3.5383867849,76.0,1.7447195421,,,,
28,AB5075_med__RPMI+_pH6,1.60781224745,0.6289839292782353,2.0,77.0,2.0525710491,78.0,1.1630534458,,,,
29,AB5075_med__RPMI+_-HCO3,1.576382278,1.257890109337452,2.0,79.0,2.4658449043,80.0,0.6869196517,,,,
30,AB5075_med__LB,0.0,0.1378272436257243,2.0,81.0,0.0974585786,82.0,-0.0974585786,,,,
31,AB5075_med__M9+AA,2.31513882455,0.6363312048782263,2.0,83.0,1.8651847145,84.0,2.7650929346,,,,
32,AB5075_med__M9-AA,1.3113550308000002,0.33490512239554415,2.0,85.0,1.5481687139,86.0,1.0745413477,,,,
33,AYE_adeB__WT,3.33333360913457e-11,0.8517084956833735,3.0,87.0,-0.7200582273,88.0,-0.2200954191,89.0,0.9401536465,,
34,AYE_adeB__adeB,-1.0368216159333334,1.102671366944955,3.0,90.0,0.164069148,91.0,-2.00370959,92.0,-1.2708244058,,
35,COL__0ug/ml,0.0,9.782281361653553,2.0,93.0,6.9171174863000005,94.0,-6.9171174863000005,,,,
36,COL__0.25ug/ml,-1.9713980124,0.7257570062315833,2.0,95.0,-2.484585713,96.0,-1.4582103118,,,,
37,COL__1ug/ml,-7.4388591542,0.3847613564721613,2.0,97.0,-7.1667917899,98.0,-7.7109265185,,,,
38,H2O2__0ug/ml,0.0,1.1031996086800373,2.0,99.0,-0.7800799243000001,100.0,0.7800799243000001,,,,
39,H2O2__1.25ug/ml,14.8723216032,2.7269708161535657,2.0,101.0,12.944062047,102.0,16.8005811594,,,,
40,H2O2__2.5ug/ml,6.88841768555,1.5734574328123654,2.0,103.0,5.7758152649,104.0,8.0010201062,,,,
41,H2O2__5ug/ml,2.61100750315,0.10747074186232647,2.0,105.0,2.5350142128,106.0,2.6870007935,,,,
42,MRP__0ug/ml,0.0,2.4026023691205425,2.0,107.0,-1.6988964277,108.0,1.6988964277,,,,
43,MRP__25ug/ml,0.9066783861499998,5.086009409519745,2.0,109.0,-2.6896733565,110.0,4.5030301288,,,,
44,MRP__100ug/ml,3.2189913258000002,2.39595772191165,2.0,111.0,1.5247933732,112.0,4.9131892784,,,,
45,MRP__200ug/ml,0.5669786694000001,3.164781350201219,2.0,113.0,2.8048170231,114.0,-1.6708596842999999,,,,
