,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.006436477412632868,0.35604325480712384,2.0,0.0,0.24532412245721424,1.0,-0.25819707728248,,
1,Chrom__sac_sta,0.8635484167562439,0.18545141652472164,2.0,2.0,0.7324144625509623,3.0,0.9946823709615256,,
2,Chrom__sac_MW001,0.0,0.016568100284281215,2.0,4.0,-0.011715416062394013,5.0,0.011715416062394013,,
3,Chrom__sac_fadR,0.03725321717613328,0.026809811033589006,2.0,6.0,0.056210616360313985,7.0,0.018295817991952568,,
4,FadR__wt_p,0.0,0.15461366371995927,2.0,8.0,0.10932837008047967,9.0,-0.10932837008047967,,
5,FadR__ko_p,-0.20704403114509917,0.049721541340282234,2.0,10.0,-0.17188559209233836,11.0,-0.24220247019786,,
6,GDGT__75_2.4_log,0.0,0.1833376770466159,3.0,12.0,-0.11675231211783732,27.0,0.21131201528167765,50.0,-0.09455970316384033
7,GDGT__80_3.5_stat,0.1377607473947299,0.10921011658344781,3.0,13.0,0.14954921881530048,20.0,0.2405983999249468,42.0,0.02313462344394246
8,GDGT__80_2.4_log,0.4859713319390382,0.3081389744544032,3.0,14.0,0.6134958743620853,37.0,0.1345412907433614,41.0,0.7098768307116678
9,GDGT__75_3.5_stat,0.1312917246734576,0.17224832568484008,3.0,15.0,-0.0661919575031149,24.0,0.20954864065283466,28.0,0.25051849087065303
10,GDGT__80_1.6_stat,0.6588342442986456,0.11742511083945789,3.0,16.0,0.6685328443500058,17.0,0.5368606106635836,33.0,0.7711092778823474
11,GDGT__75_2.4_stat,-0.05344981050439893,0.19810367918830335,3.0,18.0,-0.05708270030158325,26.0,-0.2497120602999443,31.0,0.14644532908833074
12,GDGT__80_2.4_stat,-0.1527328453713291,0.1895136498691442,3.0,19.0,-0.11889016823932776,29.0,-0.35688780375526985,30.0,0.017579435880610284
13,GDGT__80_1.6_log,0.24474949335416119,0.0315269106882705,2.0,21.0,0.22245660101662248,39.0,0.2670423856916999,,
14,GDGT__65_3.5_stat,-0.12238197746868422,0.24134425813447172,3.0,22.0,-0.047916000213899856,23.0,0.07295365734246051,34.0,-0.3921835895346133
15,GDGT__75_1.6_stat,0.373845263185063,0.19911664845335528,3.0,25.0,0.5355081285988401,32.0,0.43459871014741136,38.0,0.15142895080893748
16,GDGT__75_1.6_log,0.2978774032849505,0.33023194147041757,2.0,35.0,0.06436815810681917,36.0,0.5313866484630818,,
17,GDGT__65_2.4_stat,0.06333217965117151,0.16156890823073117,3.0,40.0,-0.05091637265105131,46.0,-0.00727358502408304,49.0,0.2481864966286489
18,GDGT__65_2.4_log,-0.26272277393120397,0.08984949383077961,3.0,43.0,-0.3383607333852616,44.0,-0.28640262231388025,47.0,-0.16340496609447008
19,GDGT__80_3.5_log,0.4568226423260005,0.08711055274327315,3.0,45.0,0.3721923813447523,51.0,0.4520576539348404,52.0,0.5462178916984088
20,GDGT__65_1.6_log,-0.12986984457841158,0.139499286161246,3.0,48.0,-0.20020801216283515,53.0,0.030796081704543177,54.0,-0.2201976032769428
21,NutLim__t0,0.0,0.3541342240513432,2.0,55.0,0.2504107112769409,56.0,-0.2504107112769409,,
22,NutLim__t05,0.36794828943478297,0.3314181039521145,3.0,57.0,0.008993145732240748,58.0,0.662323046779564,59.0,0.43252867579254417
23,NutLim__t1,0.4322127679030772,0.4127428347478954,3.0,60.0,-0.04419124506538363,61.0,0.6820792485026903,62.0,0.658750300271925
24,NutLim__t15,0.6306953279648194,0.06017729285957489,3.0,63.0,0.5872045278238085,64.0,0.6993738645513092,65.0,0.6055075915193404
25,NutLim__t2,0.7505660296842634,0.23964599920950747,3.0,66.0,0.9132977009178944,67.0,0.8630274556181785,68.0,0.4753729325167173
26,NutLim__t4,0.3791879824727338,0.036439515885337774,2.0,69.0,0.40495461125841103,70.0,0.3534213536870565,,
27,UV_irr__wt0,5.874930171974787e-16,0.052406803047589975,3.0,71.0,0.04759076681590901,72.0,0.00857454385600942,73.0,-0.056165310671916664
28,UV_irr__wt1,-0.030405537101257412,0.21980373458207966,3.0,74.0,0.04835074316852772,75.0,-0.2787376625410003,76.0,0.13917030806870034
29,UV_irr__wt2,0.07703449179288491,0.19198600655888828,3.0,77.0,-0.1346324219492443,78.0,0.12580250435137952,79.0,0.2399333929765195
30,UV_irr__mut0,-0.09885860188391356,0.16870076086426827,3.0,80.0,0.07715233335188998,81.0,-0.11457949490774055,82.0,-0.2591486440958901
31,UV_irr__mut1,0.33528290571060576,0.13722819580729498,3.0,83.0,0.35540199567473074,84.0,0.189105785122794,85.0,0.4613409363342926
32,UV_irr__mut2,0.24775377860781353,0.21125524178074273,3.0,86.0,0.3217990201357255,87.0,0.4120188967529748,88.0,0.009443418934740322
33,YtrA__overexpr,0.11537813872096307,0.15606953917216113,3.0,89.0,-0.013431283642451495,90.0,0.0706324921835435,91.0,0.2889332076217972
34,YtrA__wt,0.0,0.07917756297662376,3.0,92.0,0.03936089944838006,93.0,-0.09114460979676142,94.0,0.05178371034838136
