,SACI_RS10895
SRX5495523,0.6320063402348559
SRX5495524,0.4114041056695754
SRX5495525,0.0364393398692684
SRX5495526,-0.5232029564312429
SRX6762909,-0.11151767664614988
SRX6762910,0.11151767664614808
SRX6762911,-0.0614396474283474
SRX6762912,0.1899551050468915
SRX3467357,0.14745814396866486
SRX3467358,-0.14745814396866486
SRX3467359,-0.050557562503559694
SRX3467360,-0.3152630056127528
SRX3565164,-0.2035045263251085
SRX3565165,-1.580207756016765
SRX3565166,-1.839378074290932
SRX3565167,-1.5710623557675412
SRX3565168,-0.9498149408258332
SRX3565169,-1.2460803065727184
SRX3565170,-2.8885775818193813
SRX3565171,-2.184045768469137
SRX3565172,-1.6475834504885958
SRX3565173,0.20584932143049173
SRX3565174,-0.8558048676439931
SRX3565176,-0.5211989171354574
SRX3565177,-1.417523502997437
SRX3565178,-2.0825320499141915
SRX3565179,-2.3424241040370517
SRX3565180,0.19775067968871166
SRX3565181,-1.5517609297677293
SRX3565182,-2.52520748001369
SRX3565183,-3.0918761184330776
SRX3565184,-2.369502175583146
SRX3565185,-2.2418242040836738
SRX3565186,-0.6030220022531836
SRX3565187,0.1875292188506421
SRX3565188,-0.05576432970204692
SRX3565191,0.11646399151047683
SRX3565192,0.03178223397126878
SRX3565193,-1.7208619036229855
SRX3565194,0.10585801345787084
SRX3565195,-0.7986509339128354
SRX3565197,-1.617292987177759
SRX3565198,-1.961018804446732
SRX3565199,0.7014641188027433
SRX3565200,0.6621417472369018
SRX3565201,-0.19612123242450966
SRX3565202,-1.4374519012104363
SRX3565203,0.4234235645335573
SRX3565204,0.4775783817948849
SRX3565205,-0.7649149499527024
SRX3565206,0.005753846636402216
SRX3565208,-0.14808736883819407
SRX3565209,-0.28126605288105644
SRX3565210,1.1878325565299497
SRX3565211,0.7719670302313233
SRX4001511,-0.14929039848686898
SRX4001513,0.14929039848686898
SRX4001514,-2.0199607943947173
SRX4001515,-1.7830435538728802
SRX4001516,-2.060817575197584
SRX4001517,-1.9005825289708216
SRX4001518,-1.6941891793825403
SRX4001519,-1.6134734878995065
SRX4001520,-0.9356704105744402
SRX4001521,-1.6292726623691935
SRX4001522,-0.7075692811766814
SRX4001523,0.04392569869039953
SRX4001524,-1.1398712716695691
SRX4001525,-0.2216166812959841
SRX4001526,1.2865143882656778
SRX4001528,0.6264799129840971
SRX3823521,0.03189109426372205
SRX3823522,0.041553683134054616
SRX3823523,-0.07344477739777666
SRX3823524,-0.1361553360056007
SRX3823525,-0.3111082512263472
SRX3823526,-0.3188029790919113
SRX3823527,0.10689468402180324
SRX3823528,0.02904717112453525
SRX3823529,0.041370353585531205
SRX3823530,-0.08723206147520735
SRX3823531,-0.12283237449608107
SRX3823532,-0.0030651764133668986
SRX3823533,-0.4907819245475213
SRX3823534,-0.6380332637799313
SRX3823536,-1.08562748759305
SRX3823537,-0.028360963514941776
SRX3823538,-0.07021406686402365
SRX3823539,-0.2838356443120418
SRX5653264,-0.4878987390283598
SRX5653265,-0.764019103673105
SRX5653266,-1.614800545953278
SRX5653267,0.08452854727071467
SRX5653268,-0.08010794495690733
SRX5653269,-0.004420602313807365
