,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-1.0632312266841337,0.13668179160196212,2.0,0.0,-0.9665826049776598,1.0,-1.1598798483906076,,
1,Chrom__sac_sta,-1.8729598221655523,0.17936482537736365,2.0,2.0,-1.9997899064962272,3.0,-1.7461297378348777,,
2,Chrom__sac_MW001,4.440892098500626e-16,0.5042831988752767,2.0,4.0,0.35658206956315297,5.0,-0.3565820695631521,,
3,Chrom__sac_fadR,-0.5209650301374453,0.4864599329638795,2.0,6.0,-0.1769859127631328,7.0,-0.8649441475117579,,
4,FadR__wt_p,4.440892098500626e-16,0.9116988191977102,2.0,8.0,0.6446684174544695,9.0,-0.6446684174544686,,
5,FadR__ko_p,0.17993342046161412,0.7869554596523576,2.0,10.0,0.7363949624735726,11.0,-0.3765281215503444,,
6,GDGT__75_2.4_log,-6.106226635438361e-16,0.45005413379180864,3.0,12.0,0.021746576970572917,27.0,0.43878662537811497,50.0,-0.4605332023486897
7,GDGT__80_3.5_stat,-3.3031902858458007,0.03177590277100291,3.0,13.0,-3.2941754447327867,20.0,-3.276895799372181,42.0,-3.3384996134324343
8,GDGT__80_2.4_log,-1.1334643462133798,0.9225029747206781,3.0,14.0,-1.5125486222827815,37.0,-1.806031871792423,41.0,-0.0818125445649347
9,GDGT__75_3.5_stat,-2.6736144844460434,0.4808783817605032,3.0,15.0,-2.149700270544618,24.0,-3.0948808516380826,28.0,-2.776262331155431
10,GDGT__80_1.6_stat,-3.833607400573472,0.2710451059894883,3.0,16.0,-4.142746331642972,17.0,-3.721349759080687,33.0,-3.6367261109967566
11,GDGT__75_2.4_stat,-1.5059918965321675,0.08680086097068912,3.0,18.0,-1.5877827178675838,26.0,-1.5152670511812998,31.0,-1.4149259205476183
12,GDGT__80_2.4_stat,-2.06122416041953,0.18011851766351902,3.0,19.0,-2.127033904590266,29.0,-1.8574553407488388,30.0,-2.1991832359194854
13,GDGT__80_1.6_log,-2.1611091874166752,0.46800896068230435,2.0,21.0,-1.8301768776621496,39.0,-2.492041497171201,,
14,GDGT__65_3.5_stat,-0.22092311771830678,0.7136326204797658,3.0,22.0,0.5974562705250266,23.0,-0.5466688205244328,34.0,-0.7135568031555142
15,GDGT__75_1.6_stat,-3.651574046349508,0.15794356911042884,3.0,25.0,-3.677455243173985,32.0,-3.794978559026617,38.0,-3.4822883368479225
16,GDGT__75_1.6_log,-3.0356793395532877,0.17704076949232683,2.0,35.0,-3.1608660682077967,36.0,-2.910492610898779,,
17,GDGT__65_2.4_stat,0.009974982776741212,0.8103766075593676,3.0,40.0,0.9214305915459341,46.0,-0.6291833289173381,49.0,-0.2623223142983724
18,GDGT__65_2.4_log,1.8447193396387485,0.5080996418800431,3.0,43.0,2.3139296375563427,44.0,1.3050789167775878,47.0,1.9151494645823144
19,GDGT__80_3.5_log,-1.7543417318223071,0.938990908427416,3.0,45.0,-0.7014727704731856,51.0,-2.0564903708125115,52.0,-2.5050620541812245
20,GDGT__65_1.6_log,-1.2264072811540276,1.152234520453459,3.0,48.0,-2.081833815233104,53.0,0.08381857713829621,54.0,-1.681206605367275
21,NutLim__t0,8.916478666520788e-16,0.037418596690114964,2.0,55.0,-0.0264589434620639,56.0,0.026458943462065683,,
22,NutLim__t05,0.441516875544299,0.268600604597955,3.0,57.0,0.20723867650086086,58.0,0.7346718234436835,59.0,0.38264012668835257
23,NutLim__t1,0.5206944869264489,0.3305646094491544,3.0,60.0,0.3203344169010585,61.0,0.9022369977152104,62.0,0.33951204616307784
24,NutLim__t15,0.3186250710643013,0.3451602418970199,3.0,63.0,0.21310102641208492,64.0,0.7042295479940659,65.0,0.03854463878675318
25,NutLim__t2,0.22415817206966734,0.5355892681317173,3.0,66.0,-0.21020745747129865,67.0,0.8225899068949865,68.0,0.0600920667853142
26,NutLim__t4,-2.266501515848716,0.23401688910696034,2.0,69.0,-2.431976445048428,70.0,-2.101026586649004,,
27,UV_irr__wt0,2.9779419670935187e-16,0.06516012274083689,3.0,71.0,-0.0707066352234138,72.0,0.057630444830858,73.0,0.013076190392556695
28,UV_irr__wt1,0.32817727650974743,0.19858870507519752,3.0,74.0,0.4718757107244782,75.0,0.4110876916926527,76.0,0.10156842711211134
29,UV_irr__wt2,0.3492297558784327,0.16176009880986914,3.0,77.0,0.42795154742321184,78.0,0.16317704295537894,79.0,0.4565606772567072
30,UV_irr__mut0,-0.2744332636026048,0.2562603142673439,3.0,80.0,-0.1670433088700234,81.0,-0.08933984743751289,82.0,-0.5669166345002781
31,UV_irr__mut1,0.3134303808733681,0.12514798252885442,3.0,83.0,0.4234046981699917,84.0,0.3396297647207103,85.0,0.1772566797294024
32,UV_irr__mut2,0.7238467866565644,0.14436376165747974,3.0,86.0,0.6693573665143226,87.0,0.8875248980607875,88.0,0.6146580953945833
33,YtrA__overexpr,-0.1366680752550747,0.2495014079352471,3.0,89.0,-0.4125983502673023,90.0,-0.0704512134106654,91.0,0.07304533791274359
34,YtrA__wt,-2.914335439641036e-16,0.0861846489997972,3.0,92.0,0.0943078533784556,93.0,-0.019634564113416356,94.0,-0.07467328926504012
