,new_1491217_1492167
M9exp_1,9.236
M9exp_2,9.1281
M9exp_3,8.992
M9tran_1,8.8329
M9tran_2,8.9603
M9tran_3,8.9057
M9stat_1,8.9123
M9stat_2,8.157
M9stat_3,7.8653
MG-0.1_1,8.6592
MG-0.1_2,8.1397
MG-0.1_3,9.1864
MG-0.2_2,8.5585
MG-0.2_3,8.9728
MG+5_1,8.8473
MG+5_2,8.6678
MG+5_3,8.8873
MG+10_1,9.3585
MG+10_2,9.1464
MG+10_3,8.6335
MG+15_1,8.7257
MG+15_2,9.7333
MG+15_3,9.1606
MG+25_1,9.0553
MG+25_2,8.796
MG+25_3,9.1667
MG+45_1,8.757
MG+45_2,8.5151
MG+45_3,9.4868
MG+60_2,9.0307
MG+60_3,8.9642
MG+90_2,8.5707
MG+90_3,9.1019
MG+120_1,8.4139
MG+120_2,9.0729
MG+120_3,8.8571
MG+150_1,8.8057
MG+150_3,8.7215
GM-0.1_1,8.855
GM-0.1_2,9.113
GM-0.1_3,8.994
GM-0.2_1,8.9039
GM-0.2_2,9.3231
GM-0.2_3,8.8462
GM+5_1,8.6318
GM+5_2,8.5246
GM+5_3,8.7636
GM+10_2,8.6378
GM+10_3,8.0334
GM+15_1,8.8231
GM+15_2,8.6045
GM+15_3,8.491
GM+25_1,9.2044
GM+25_2,8.7694
GM+25_3,8.4816
GM+45_1,9.2074
GM+45_2,8.1267
GM+45_3,8.7719
GM+60_1,9.1499
GM+60_2,8.2777
GM+60_3,8.4777
GM+90_1,9.3086
GM+90_2,9.3156
GM+90_3,9.1313
GM+120_1,8.7374
GM+120_3,9.2329
GM+150_1,9.0161
GM+150_2,8.1364
GM+150_3,9.0313
BT_1,10.7928
BT_2,10.2621
B36_1,10.6175
B36_2,10.4567
B60_1,9.9076
B60_2,9.5842
S0_1,8.8508
S0_2,8.9271
S0_3,8.9516
S1_1,9.4555
S1_2,9.3958
S1_3,9.4414
S2_1,8.5798
S2_2,8.217
S2_3,8.0847
S3_1,11.4765
S3_2,11.3877
S4_1,12.7281
S4_2,12.6852
S4_3,12.2234
S5_1,12.4712
S5_2,12.2828
S5_3,12.4548
S6_1,12.1199
S6_2,8.9247
S6_3,12.0935
S6/t_1,11.8433
S6/t_2,8.5656
S6_4,11.2923
S6_5,11.6906
S6_6,11.9325
S7_4,11.2584
S7_5,11.2908
S7_6,11.4651
S8_4,11.0016
S8_5,10.2539
G135_1,9.2664
G135_3,8.2565
G150_1,8.6979
G150_2,9.1456
G150_3,9.0648
G180_1,8.9595
G180_2,9.2882
G180_3,8.4706
T-5.40H_1,9.7383
T-4.40H_1,9.527
T-3.40H_1,9.2375
T-2.40H_1,8.9632
T-1.40H_1,8.6668
T-1.10H_1,8.6279
T-0.40H_1,8.4307
T0.0H_1,8.3395
T0.30H_1,7.7055
T1.0H_1,7.6112
T1.30H_1,7.7915
T2.0H_1,8.111
T2.30H_1,7.9948
T3.0H_1,8.0807
T3.30H_1,8.9858
T4.0H_1,9.3804
T5.0H_1,9.4307
LBexp_1,8.7769
LBexp_2,8.43
LBexp_3,8.3921
LBtran_1,7.9482
LBtran_2,8.2381
LBtran_3,8.5264
LBstat_1,7.3109
LBstat_2,7.5286
LBstat_3,7.6301
LBGexp_1,8.7233
LBGexp_2,8.6873
LBGexp_3,8.7182
LBGtran_2,8.1629
LBGtran_3,8.4968
LBGstat_1,7.277
LBGstat_2,7.3592
LBGstat_3,7.9711
Mt0_1,8.4874
Mt0_3,8.652000000000001
M0t45_1,8.4261
M0t45_2,8.6372
M0t45_3,8.4679
M0t90_1,7.6964
M0t90_2,7.371
M0t90_3,7.4843
M40t45_1,8.6142
M40t45_2,8.1585
M40t45_3,8.5311
M40t90_1,7.4672
M40t90_2,7.4523
M40t90_3,7.6868
dia0_1,8.5581
dia0_2,8.6057
dia0_3,8.7585
dia5_1,8.2524
dia5_2,8.3064
dia5_3,8.1665
dia15_1,8.7656
dia15_2,8.9489
dia15_3,8.5566
C30_1,8.9655
C30_2,9.0423
C90_1,8.8326
C90_2,8.6048
SMM_1,9.1701
SMM_2,9.0205
SMM_3,9.033
Salt_1,8.3663
Salt_2,8.1029
Salt_3,8.2268
M+G_1,9.3578
M+G_2,9.0736
M+G_3,8.9445
Glu_1,9.3019
Glu_2,9.2659
Glu_3,9.4642
Fru_1,9.2235
Fru_2,9.3742
Fru_3,8.9559
Mal_1,8.6738
Mal_2,8.7123
Mal_3,8.8074
G+S_2,10.1859
G+S_3,10.4945
Pyr_1,9.8596
Pyr_2,10.136
Pyr_3,9.9351
Gly_1,8.8103
Gly_2,9.519
Gly_3,8.6689
Glucon_1,9.0058
Glucon_2,9.0985
Glucon_3,8.6601
BI_1,8.5833
BI_2,8.7196
BC_2,8.0571
BC/t_1,7.9837
BC/t_2,8.7191
BC_1,7.9109
Sw_1,7.2677
Sw_2,7.3047
BMM_1,9.5327
BMM_2,9.4376
BMM_3,9.3991
Heat_1,8.705
Heat_2,8.3897
Heat_3,8.5489
Cold_1,9.486
Cold_2,9.0943
Cold_3,8.8237
