,new_3388009_3388287_c
LBexp_1,10.5709
LBexp_2,10.7896
LBexp_3,10.715
LBtran_1,10.5656
LBtran_2,10.5015
LBtran_3,10.0435
LBstat_1,11.2054
LBstat_2,11.3461
LBstat_3,10.9932
LBGexp_1,10.2058
LBGexp_2,9.7719
LBGexp_3,9.5991
LBGtran_2,9.4916
LBGtran_3,9.7128
LBGstat_1,11.3293
LBGstat_2,10.5019
LBGstat_3,10.1479
S0_1,11.0318
S0_2,10.9992
S0_3,10.6704
S1_1,12.2922
S1_2,12.1968
S1_3,12.4875
S2_1,12.3438
S2_2,12.0253
S2_3,11.3326
S3_1,11.9791
S3_2,11.7258
S4_1,11.324300000000001
S4_2,10.8914
S4_3,10.5175
S5_1,10.839
S5_2,10.1527
S5_3,10.9547
S6_1,10.2108
S6_2,7.849
S6_3,10.1473
S6/t_1,9.8682
S6/t_2,7.6839
S6_4,9.4215
S6_5,10.164
S6_6,9.903
S7_4,9.9901
S7_5,9.9517
S7_6,10.1758
S8_4,9.7419
S8_5,9.3463
G135_1,9.7363
G135_3,8.6597
G150_1,9.6708
G150_2,9.822
G150_3,9.746
G180_1,9.2033
G180_2,9.4419
G180_3,9.1047
C30_1,10.8201
C30_2,11.1841
C90_1,10.5735
C90_2,10.46
BI_1,10.878
BI_2,10.9847
BC_2,11.59
BC/t_1,10.7667
BC/t_2,11.4123
BC_1,10.8141
Sw_1,11.0628
Sw_2,11.8749
BT_1,11.6672
BT_2,11.0913
B36_1,11.5313
B36_2,11.372
B60_1,11.5798
B60_2,11.9008
M9exp_1,10.8217
M9exp_2,10.4801
M9exp_3,10.3917
M9tran_1,10.7696
M9tran_2,10.2909
M9tran_3,11.0232
M9stat_1,10.2146
M9stat_2,9.8495
M9stat_3,9.6545
M+G_1,10.5459
M+G_2,11.3857
M+G_3,11.3099
Glu_1,11.7821
Glu_2,12.1778
Glu_3,11.7182
Fru_1,11.6252
Fru_2,12.3247
Fru_3,11.5779
Mal_1,10.8869
Mal_2,11.2216
Mal_3,11.5293
G+S_2,12.3208
G+S_3,12.088
Pyr_1,11.3541
Pyr_2,12.3741
Pyr_3,12.1008
Gly_1,11.2035
Gly_2,12.4243
Gly_3,10.5805
Glucon_1,11.4425
Glucon_2,11.9774
Glucon_3,10.6626
aero_1,11.2717
aero_2,9.7922
aero_3,10.8147
nit_1,11.6715
nit_2,11.7924
nit_3,11.5146
ferm_1,10.9947
ferm_2,10.7568
ferm_3,11.7093
T-5.40H_1,12.2083
T-4.40H_1,12.0106
T-3.40H_1,11.7505
T-2.40H_1,11.4812
T-1.40H_1,11.2514
T-1.10H_1,11.1877
T-0.40H_1,10.8199
T0.0H_1,10.8532
T0.30H_1,10.3908
T1.0H_1,10.3903
T1.30H_1,10.2106
T2.0H_1,10.2877
T2.30H_1,10.9494
T3.0H_1,10.6931
T3.30H_1,11.0392
T4.0H_1,10.9681
T5.0H_1,10.248
HPh_1,10.7749
HPh_2,10.1529
HPh_3,10.3403
LPh_1,10.9943
LPh_2,10.9957
LPh_3,10.6193
LPhT_1,10.4338
LPhT_2,10.5569
LPhT_3,10.6904
SMMPr_1,11.3994
SMMPr_2,11.2505
SMMPr_3,11.3936
HiTm_1,13.2152
HiTm_2,11.0169
HiTm_3,10.9818
LoTm_1,11.7987
LoTm_2,11.7329
LoTm_3,11.2153
HiOs_1,10.6264
HiOs_2,10.658
HiOs_3,10.5096
BMM_1,11.2524
BMM_2,11.2493
BMM_3,11.0298
Heat_1,11.7578
Heat_2,11.3489
Heat_3,11.4286
Cold_1,12.1778
Cold_2,11.342600000000001
Cold_3,11.3395
Etha_1,13.192
Etha_2,12.6824
Etha_3,13.0993
SMM_1,11.3158
SMM_2,11.3371
SMM_3,11.4548
Salt_1,10.6374
Salt_2,11.003
Salt_3,10.6725
Mt0_1,10.1406
Mt0_3,10.4736
M0t45_1,10.201
M0t45_2,10.7675
M0t45_3,10.7738
M0t90_1,9.7912
M0t90_2,11.4861
M0t90_3,10.7088
M40t45_1,9.9884
M40t45_2,10.8583
M40t45_3,10.8229
M40t90_1,9.9425
M40t90_2,10.8776
M40t90_3,10.8054
dia0_1,9.9232
dia0_2,10.673
dia0_3,10.3932
dia5_1,9.0682
dia5_2,9.6877
dia5_3,9.5142
dia15_1,9.5535
dia15_2,10.161
dia15_3,9.7369
Diami_1,8.9649
Diami_2,9.3772
Diami_3,8.8893
Paraq_1,9.9857
Paraq_2,10.6194
Paraq_3,8.7982
H2O2_1,10.5036
H2O2_2,10.7399
H2O2_3,10.0812
Oxctl_1,9.662
Oxctl_2,9.6928
Oxctl_3,10.3689
GM-0.1_1,11.2824
GM-0.2_1,10.9668
GM+5_1,11.0021
GM+15_1,11.5751
GM+25_1,11.8072
GM+45_1,11.3985
GM+60_1,11.2477
GM+90_1,11.3323
GM+120_1,9.7998
GM+150_1,10.875
GM-0.1_2,11.9004
GM-0.2_2,11.7244
GM+5_2,11.6563
GM+10_2,11.4793
GM+15_2,11.3416
GM+25_2,12.0105
GM+45_2,10.6058
GM+60_2,10.1597
GM+90_2,11.4522
GM+150_2,10.5478
GM-0.1_3,12.2238
GM-0.2_3,11.9856
GM+5_3,11.7622
GM+10_3,10.8185
GM+15_3,11.4783
GM+25_3,10.9821
GM+45_3,10.5182
GM+60_3,10.3507
GM+90_3,11.1802
GM+120_3,11.0665
GM+150_3,10.885
MG-0.1_1,11.1553
MG+5_1,11.0027
MG+10_1,11.4357
MG+15_1,10.6544
MG+25_1,10.8409
MG+45_1,10.8043
MG+120_1,10.064
MG+150_1,10.8815
MG-0.1_2,9.9897
MG-0.2_2,10.6228
MG+5_2,10.1119
MG+10_2,10.7738
MG+15_2,11.3056
MG+25_2,10.1321
MG+45_2,9.7185
MG+60_2,10.2006
MG+90_2,10.2391
MG+120_2,11.1696
MG-0.1_3,11.0804
MG-0.2_3,10.1554
MG+5_3,10.2342
MG+10_3,9.2414
MG+15_3,10.5895
MG+25_3,10.4133
MG+45_3,10.7855
MG+60_3,10.1505
MG+90_3,10.9412
MG+120_3,10.9278
MG+150_3,11.1351
