,new_117712_117889
LBexp_1,14.4988
LBexp_2,13.7041
LBexp_3,13.426
LBtran_1,10.5262
LBtran_2,11.0956
LBtran_3,11.0275
LBstat_1,12.3393
LBstat_2,11.953
LBstat_3,10.8681
LBGexp_1,14.3234
LBGexp_2,13.487
LBGexp_3,13.850200000000001
LBGtran_2,10.4471
LBGtran_3,12.3515
LBGstat_1,12.8276
LBGstat_2,11.5719
LBGstat_3,11.8785
S0_1,12.0176
S0_2,12.198
S0_3,12.0683
S1_1,13.0227
S1_2,12.8813
S1_3,13.4598
S2_1,13.2807
S2_2,12.6095
S2_3,11.5418
S3_1,13.2646
S3_2,13.4791
S4_1,13.578
S4_2,12.6302
S4_3,12.3144
S5_1,12.4276
S5_2,12.451
S5_3,13.1225
S6_1,11.088
S6_2,7.7654
S6_3,11.9488
S6/t_1,11.1892
S6/t_2,7.8814
S6_4,10.9505
S6_5,11.5697
S6_6,11.5629
S7_4,11.8323
S7_5,11.4767
S7_6,11.7883
S8_4,11.1802
S8_5,10.0031
G135_1,14.483
G135_3,12.1675
G150_1,14.1519
G150_2,14.8303
G150_3,14.659
G180_1,14.3523
G180_2,14.749600000000001
G180_3,13.908
C30_1,12.8216
C30_2,13.3762
C90_1,12.0679
C90_2,11.778
BI_1,12.979
BI_2,12.7643
BC_2,12.4753
BC/t_1,11.3797
BC/t_2,12.3262
BC_1,11.6099
Sw_1,11.4551
Sw_2,12.4027
BT_1,11.0567
BT_2,9.4912
B36_1,12.0774
B36_2,12.1968
B60_1,12.7955
B60_2,13.1734
M9exp_1,13.7468
M9exp_2,13.411
M9exp_3,13.5104
M9tran_1,12.9459
M9tran_2,13.0007
M9tran_3,13.2526
M9stat_1,11.0485
M9stat_2,10.2221
M9stat_3,9.9343
M+G_1,12.5781
M+G_2,13.5307
M+G_3,13.0674
Glu_1,13.7884
Glu_2,13.5443
Glu_3,13.6306
Fru_1,13.4681
Fru_2,13.5983
Fru_3,13.1022
Mal_1,11.683
Mal_2,12.6213
Mal_3,12.688
G+S_2,12.7481
G+S_3,13.0044
Pyr_1,12.5488
Pyr_2,13.066
Pyr_3,12.4793
Gly_1,11.0916
Gly_2,11.6654
Gly_3,10.2029
Glucon_1,12.5793
Glucon_2,12.9917
Glucon_3,11.4641
aero_1,14.3248
aero_2,12.3618
aero_3,13.1805
nit_1,13.2677
nit_2,13.7507
nit_3,13.2387
ferm_1,13.4038
ferm_2,13.0611
ferm_3,13.3802
T-5.40H_1,14.0107
T-4.40H_1,13.9601
T-3.40H_1,13.8886
T-2.40H_1,13.3616
T-1.40H_1,13.0683
T-1.10H_1,13.0929
T-0.40H_1,12.9903
T0.0H_1,12.7155
T0.30H_1,11.1586
T1.0H_1,11.2313
T1.30H_1,11.3385
T2.0H_1,11.5715
T2.30H_1,12.457699999999999
T3.0H_1,12.4485
T3.30H_1,12.8815
T4.0H_1,12.829
T5.0H_1,12.151
HPh_1,13.892
HPh_2,13.6601
HPh_3,14.1749
LPh_1,13.6901
LPh_2,14.0377
LPh_3,13.7116
LPhT_1,11.9984
LPhT_2,12.1769
LPhT_3,12.2259
SMMPr_1,12.9864
SMMPr_2,12.8315
SMMPr_3,12.8904
HiTm_1,10.2924
HiTm_2,12.6954
HiTm_3,12.7583
LoTm_1,14.6495
LoTm_2,14.443200000000001
LoTm_3,14.4182
HiOs_1,13.3504
HiOs_2,12.7187
HiOs_3,13.1903
BMM_1,14.0422
BMM_2,13.8116
BMM_3,13.5551
Heat_1,13.9117
Heat_2,13.5379
Heat_3,13.4687
Cold_1,15.4327
Cold_2,14.8947
Cold_3,13.7373
Etha_1,9.5132
Etha_2,9.5746
Etha_3,9.4631
SMM_1,13.4611
SMM_2,13.4536
SMM_3,13.4807
Salt_1,12.6996
Salt_2,12.9079
Salt_3,12.8684
Mt0_1,13.5763
Mt0_3,13.8698
M0t45_1,12.3502
M0t45_2,12.8533
M0t45_3,13.0686
M0t90_1,10.3884
M0t90_2,11.9621
M0t90_3,10.8291
M40t45_1,11.7106
M40t45_2,10.7508
M40t45_3,13.1654
M40t90_1,10.1654
M40t90_2,11.645
M40t90_3,10.9853
dia0_1,13.5309
dia0_2,13.7248
dia0_3,13.7419
dia5_1,11.2048
dia5_2,12.1521
dia5_3,12.535
dia15_1,14.363
dia15_2,14.8714
dia15_3,12.5148
Diami_1,11.9136
Diami_2,12.5597
Diami_3,12.7476
Paraq_1,13.6613
Paraq_2,14.9278
Paraq_3,12.9313
H2O2_1,14.1486
H2O2_2,14.655
H2O2_3,14.4358
Oxctl_1,13.8006
Oxctl_2,13.9416
Oxctl_3,14.7043
GM-0.1_1,12.8156
GM-0.2_1,12.775
GM+5_1,12.9829
GM+15_1,13.0719
GM+25_1,13.7649
GM+45_1,13.6128
GM+60_1,13.6705
GM+90_1,13.5214
GM+120_1,12.0986
GM+150_1,13.2721
GM-0.1_2,13.6184
GM-0.2_2,13.7155
GM+5_2,13.2236
GM+10_2,12.8815
GM+15_2,13.2012
GM+25_2,13.6527
GM+45_2,12.5109
GM+60_2,12.2961
GM+90_2,13.6004
GM+150_2,12.8991
GM-0.1_3,13.7466
GM-0.2_3,13.5031
GM+5_3,13.457
GM+10_3,12.4637
GM+15_3,13.3052
GM+25_3,12.8584
GM+45_3,12.7991
GM+60_3,12.4839
GM+90_3,13.4783
GM+120_3,13.4126
GM+150_3,13.3878
MG-0.1_1,13.1225
MG+5_1,13.2506
MG+10_1,13.8592
MG+15_1,13.1762
MG+25_1,13.5813
MG+45_1,13.9423
MG+120_1,12.2766
MG+150_1,13.1891
MG-0.1_2,12.4786
MG-0.2_2,12.9599
MG+5_2,12.9595
MG+10_2,13.7022
MG+15_2,14.5144
MG+25_2,13.1089
MG+45_2,12.6547
MG+60_2,13.0815
MG+90_2,12.6779
MG+120_2,13.4782
MG-0.1_3,14.1496
MG-0.2_3,13.444
MG+5_3,13.3385
MG+10_3,12.2431
MG+15_3,13.7943
MG+25_3,14.0173
MG+45_3,14.1549
MG+60_3,12.9514
MG+90_3,13.7614
MG+120_3,13.052
MG+150_3,13.6181
