,new_1906208_1907012
LBexp_1,7.2675
LBexp_2,7.2137
LBexp_3,7.3592
LBtran_1,7.4551
LBtran_2,7.3699
LBtran_3,7.3568
LBstat_1,7.8241
LBstat_2,7.8998
LBstat_3,7.7774
LBGexp_1,7.1797
LBGexp_2,7.0866
LBGexp_3,7.3478
LBGtran_2,7.5238
LBGtran_3,7.3968
LBGstat_1,7.318
LBGstat_2,7.3365
LBGstat_3,7.748
S0_1,6.8961
S0_2,6.9265
S0_3,7.3376
S1_1,7.3376
S1_2,7.5945
S1_3,6.7373
S2_1,7.8967
S2_2,7.7575
S2_3,7.6705
S3_1,12.8561
S3_2,12.6228
S4_1,12.9914
S4_2,12.4497
S4_3,12.1427
S5_1,12.2719
S5_2,12.4509
S5_3,12.3314
S6_1,12.122
S6_2,9.6824
S6_3,12.3694
S6/t_1,11.9233
S6/t_2,9.2593
S6_4,11.296
S6_5,11.9878
S6_6,12.1565
S7_4,11.3112
S7_5,11.1999
S7_6,11.4746
S8_4,10.8158
S8_5,9.9387
G135_1,7.5846
G135_3,7.6648
G150_1,7.3579
G150_2,7.1443
G150_3,7.4335
G180_1,7.3464
G180_2,7.2737
G180_3,7.5341000000000005
C30_1,8.962
C30_2,9.2274
C90_1,9.1442
C90_2,7.7893
BI_1,7.2173
BI_2,7.1775
BC_2,7.5745000000000005
BC/t_1,9.0763
BC/t_2,9.586
BC_1,7.5945
Sw_1,8.5736
Sw_2,7.1221
BT_1,12.261800000000001
BT_2,11.355
B36_1,12.0529
B36_2,11.9997
B60_1,10.4313
B60_2,10.3811
M9exp_1,7.1303
M9exp_2,7.1788
M9exp_3,6.909
M9tran_1,7.4532
M9tran_2,7.3651
M9tran_3,7.0982
M9stat_1,10.0102
M9stat_2,8.4909
M9stat_3,8.2972
M+G_1,8.7332
M+G_2,7.6622
M+G_3,7.7487
Glu_1,7.629
Glu_2,7.4356
Glu_3,7.8864
Fru_1,9.0819
Fru_2,9.0227
Fru_3,7.3621
Mal_1,7.3884
Mal_2,8.6929
Mal_3,7.4134
G+S_2,10.7011
G+S_3,10.8903
Pyr_1,10.4721
Pyr_2,10.6539
Pyr_3,10.1085
Gly_1,7.694
Gly_2,8.5302
Gly_3,8.3887
Glucon_1,8.841
Glucon_2,8.501
Glucon_3,8.158
aero_1,7.5443
aero_2,7.3469
aero_3,7.2012
nit_1,9.641
nit_2,8.3226
nit_3,9.1791
ferm_1,9.0146
ferm_2,7.9214
ferm_3,9.3974
T-5.40H_1,8.318
T-4.40H_1,7.8267
T-3.40H_1,7.321
T-2.40H_1,7.1749
T-1.40H_1,7.0136
T-1.10H_1,6.9025
T-0.40H_1,6.6894
T0.0H_1,6.7495
T0.30H_1,7.743
T1.0H_1,7.2444
T1.30H_1,7.7033000000000005
T2.0H_1,7.8792
T2.30H_1,8.1583
T3.0H_1,8.8089
T3.30H_1,9.7544
T4.0H_1,10.1248
T5.0H_1,10.1867
HPh_1,7.7001
HPh_2,7.1182
HPh_3,8.1113
LPh_1,7.4174
LPh_2,7.1542
LPh_3,7.7801
LPhT_1,7.7507
LPhT_2,7.3195
LPhT_3,7.704
SMMPr_1,8.4949
SMMPr_2,8.3048
SMMPr_3,8.0206
HiTm_1,7.6530000000000005
HiTm_2,7.6289
HiTm_3,7.6807
LoTm_1,12.8041
LoTm_2,12.603
LoTm_3,12.9637
HiOs_1,8.1514
HiOs_2,9.2182
HiOs_3,8.4308
BMM_1,6.8549
BMM_2,6.9287
BMM_3,7.4624
Heat_1,7.5331
Heat_2,6.9774
Heat_3,7.6615
Cold_1,7.0377
Cold_2,7.3187
Cold_3,7.3577
Etha_1,7.6593
Etha_2,7.905
Etha_3,7.3917
SMM_1,7.7687
SMM_2,7.8945
SMM_3,7.5381
Salt_1,7.7428
Salt_2,7.8285
Salt_3,7.3209
Mt0_1,7.4308
Mt0_3,7.0963
M0t45_1,7.2568
M0t45_2,7.3859
M0t45_3,7.2306
M0t90_1,7.3538
M0t90_2,7.4884
M0t90_3,7.1123
M40t45_1,7.2734
M40t45_2,7.6142
M40t45_3,6.8795
M40t90_1,7.0806000000000004
M40t90_2,6.9569
M40t90_3,7.0387
dia0_1,7.0842
dia0_2,7.103
dia0_3,6.8864
dia5_1,7.1884
dia5_2,7.3957
dia5_3,6.9475999999999996
dia15_1,6.9269
dia15_2,7.2893
dia15_3,7.3057
Diami_1,7.5408
Diami_2,7.0987
Diami_3,7.6663
Paraq_1,7.6537
Paraq_2,7.1508
Paraq_3,7.0737
H2O2_1,7.4502
H2O2_2,7.4
H2O2_3,7.8771
Oxctl_1,7.6883
Oxctl_2,7.6338
Oxctl_3,7.2473
GM-0.1_1,6.9606
GM-0.2_1,7.5655
GM+5_1,6.8939
GM+15_1,6.8457
GM+25_1,6.8986
GM+45_1,7.0881
GM+60_1,6.8619
GM+90_1,7.0513
GM+120_1,7.6715
GM+150_1,7.5426
GM-0.1_2,6.9096
GM-0.2_2,7.4137
GM+5_2,6.9437
GM+10_2,6.7572
GM+15_2,7.6867
GM+25_2,7.0459
GM+45_2,6.8075
GM+60_2,7.0809
GM+90_2,7.6324000000000005
GM+150_2,7.2191
GM-0.1_3,7.3496
GM-0.2_3,6.7258
GM+5_3,7.1835
GM+10_3,6.8018
GM+15_3,7.3839
GM+25_3,7.2367
GM+45_3,7.7318
GM+60_3,7.3943
GM+90_3,7.4863
GM+120_3,8.1045
GM+150_3,7.1822
MG-0.1_1,7.043
MG+5_1,7.9532
MG+10_1,6.9527
MG+15_1,7.0483
MG+25_1,7.0197
