,-0.36805089452307693,-0.30670907876923076,-0.24536726301538458,-0.1840254472615384,-0.12268363150769224,-0.06134181575384606,1.1102230246251565e-16,0.061341815753846285,0.12268363150769246,0.18402544726153858,0.2453672630153848,0.30670907876923104,0.36805089452307715,0.4293927102769233,0.4907345260307695,0.5520763417846157,0.6134181575384619,0.674759973292308,0.7361017890461541,0.7974436048000004
thresh,-0.3987218024,0.3987218024,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,33,4141,36,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ythA'],[]
