,Value,list
TF,Rgg,
reg_genes,647,"['ctfB_1' 'csd1' 'SP5448_07745' 'SP5448_08635' 'trmD' 'pncB'
 'SP5448_01230' 'SP5448_07730' 'thiI' 'ftsY' 'manM' 'rlmH' 'scpA' 'rplD'
 'mdtG' 'yitS' 'ypcB' 'nusG' 'hasB' 'nrnA' 'groL' 'SP5448_04420' 'hutH'
 'glyS' 'yfmL' 'tal_3' 'cas4' 'SP5448_02015' 'cas5d' 'gntR1' 'proB'
 'yegS_2' 'cas1_1' 'alr' 'yidC_1' 'SP5448_03055' 'recJ' 'rgfB' 'rpiB_3'
 'SP5448_09000' 'yutD' 'alaA' 'ska' 'lacA_2' 'lipL' 'sagH' 'mfd' 'suhB'
 'ftsX' 'rplF' 'ispA' 'XK27_10035' 'purN' 'SP5448_05970' 'pyrR' 'coaA'
 'sagI' 'cppA' 'citE' 'SP5448_08820' 'SP5448_00885' 'SP5448_08155'
 'WQ51_01820' 'estA_2' 'mscL' 'ldhA' 'SP5448_04030' 'SP5448_08860' 'cvpA'
 'XK27_01040' 'tdk' 'yfdH' 'gyrA' 'yvoA_1' 'arcC' 'xseB' 'pyrB' 'fchA'
 'SP5448_05195' 'tsf' 'manO' 'ppiA' 'sitB' 'srtA_2' 'aspB' 'rpsP' 'nanE'
 'yjbM' 'murM_1' 'glpQ' 'lpdA' 'rplJ' 'cpsY_1' 'dut' 'pbuX' 'ptsD'
 'SP5448_07440' 'lmb' 'amiD' 'dnaQ' 'dacA_3' 'rpsD' 'atpD' 'kup'
 'XK27_00195' 'ymfM' 'SP5448_05100' 'csn2' 'vraR' 'SP5448_08890' 'cas1_2'
 'cmk' 'prtP_1' 'skfE' 'msrA_2' 'glnR' 'ytxK' 'rplT' 'sagE' 'slo' 'rgpA'
 'citF' 'isdE' 'pepQ' 'mngB' 'pspC' 'rgg' 'ddl' 'rpsB' 'rpsS' 'mutR_1'
 'mutF' 'WQ51_03320' 'rpsR' 'yecS' 'SP5448_07760' 'aatB' 'dpiA'
 'SP5448_05690' 'supH' 'ysxB' 'yybT' 'whiA' 'rrmJ' 'yqjA' 'nrdR' 'xerS'
 'lacZ' 'glnQ_4' 'msrA_1' 'SP5448_04350' 'thiT' 'SP5448_03060' 'gsiC'
 'ykuL' 'yozE' 'thrS' 'ylbM' 'manN' 'rplV' 'SP5448_02010' 'SP5448_06300'
 'SP5448_01610' 'spaT' 'ykzG' 'argR_1' 'radC' 'ralP' 'lctO' 'trxA' 'rimM'
 'vraS' 'recG' 'leuS' 'pyk' 'ybhL' 'ywbD' 'acpS' 'iprA' 'inlA' 'yhhS'
 'bgl' 'SP5448_01220' 'SP5448_08475' 'rplC' 'SP5448_05675' 'SP5448_08905'
 'ypjC_2' 'purA' 'SP5448_04140' 'SP5448_00670' 'nrdH' 'xerD' 'nadK' 'parB'
 'metK' 'SP5448_03955' 'gor' 'rplN' 'phr' 'XK27_08130' 'pyrF'
 'SP5448_04750' 'SP5448_05820' 'SP5448_02170' 'sip' 'yqfA' 'rplX' 'fhs_1'
 'pulA' 'SP5448_04660' 'XK27_05475' 'glnQ_2' 'gpmA' 'SP5448_05330' 'ytxH'
 'artQ' 'tal_1' 'XK27_03525' 'SP5448_02365' 'ylqC' 'sagG' 'amyA'
 'XK27_04590' 'scrA' 'ywzG' 'SP5448_06320' 'rfbD' 'SP5448_01565'
 'SP5448_01225' 'XK27_07105' 'XK27_01785' 'pth' 'malR2' 'SP5448_01130'
 'fhuC_1' 'SP5448_03305' 'acyP' 'pgsA' 'sagA' 'nrdE_2' 'gcdH' 'csd2'
 'nylA' 'yidA' 'ypjC_1' 'hsdS2' 'nadD_1' 'SP5448_01655' 'copZ' 'oadB'
 'sstT' 'ftcD' 'SP5448_08685' 'nodC' 'SP5448_03795' 'XK27_10720' 'murM_2'
 'folC_1' 'rpsI' 'lacA_1' 'XK26_04485' 'SP5448_01745' 'galU_2' 'pheT_2'
 'SP5448_02600' 'SP5448_06715' 'SP5448_03500' 'ileS' 'aphA' 'nptA'
 'XK27_08585' 'deoC' 'baiH' 'SP5448_04345' 'hutD' 'agaS' 'dinB' 'spxA_2'
 'pyrE' 'SP5448_08300' 'yceM' 'ldh' 'parC' 'uppP' 'hutU' 'yqeH' 'amrA'
 'lacD_2' 'SP5448_02340' 'XK27_00190' 'oppD_1' 'nrdI_1' 'ywaF' 'murE'
 'pbuO' 'cah' 'SP5448_05130' 'priA' 'appA_2' 'recD2' 'SP5448_06935' 'gatA'
 'shp' 'SP5448_05210' 'ycgQ' 'SP5448_08580' 'SP5448_01215' 'XK27_02140'
 'capA' 'mtsC' 'carA' 'ampC' 'ptsB' 'SP5448_09245' 'SP5448_01075' 'mutS2'
 'naiP' 'xpt' 'ynzC' 'yxkH' 'araD' 'rplW' 'yidD' 'rpsN_1' 'SP5448_08470'
 'purD' 'XK27_08715' 'cas9' 'rpsF' 'pyrP' 'prsA_2' 'SP5448_04720' 'nudF'
 'mutY' 'nrdD' 'SP5448_03950' 'yjbK' 'SP5448_00270' 'agcS' 'cadD' 'yfmM'
 'ppc' 'ytoI' 'lmrB' 'licB_1' 'SP5448_08360' 'rpmB' 'scrR' 'SP5448_07255'
 'yqeG' 'sufB' 'dexB' 'folD' 'yqeM' 'XK27_08315' 'rpmG' 'ykuJ'
 'XK27_07830' 'lacC_2' 'hit' 'XK27_09600' 'trmL' 'SP5448_02545' 'glxK'
 'tgt' 'oadA_2' 'SP5448_03750' 'SP5448_06485' 'cadC' 'nadD_2' 'XK27_10540'
 'frp' 'upp' 'malX' 'ylxM' 'gltX' 'glnQ_1' 'pyrD' 'agaV' 'sagB' 'acrA'
 'nanH' 'rapZ' 'dacA_2' 'recO' 'opuAB' 'rplL' 'glpK' 'fasB' 'rliB' 'rpsO'
 'pgi' 'salA' 'XK27_05110' 'busR' 'mrnC' 'rnjB' 'SP5448_04765' 'cydC'
 'fhuB_1' 'rplA' 'nagB' 'WQ51_05710' 'gabD' 'rnpA' 'SP5448_08740' 'isaA'
 'SP5448_06600' 'yegQ_2' 'veg' 'rpmA' 'prtP_2' 'nrdG' 'SP5448_00755'
 'lacG' 'SP5448_06790' 'XK27_00340' 'hutI' 'uppS' 'gloA' 'SP5448_04190'
 'dck' 'yqgQ' 'SP5448_04950' 'salB' 'sagC' 'fhuG' 'sagD' 'acoC' 'adhP'
 'devA' 'rplO' 'glk_1' 'SP5448_07260' 'eda' 'amiC' 'ybhK' 'XK27_09605'
 'dprA' 'nudL' 'nrdD_1' 'ugd' 'SP5448_05000' 'yeaZ' 'hsdR' 'SP5448_06745'
 'SP5448_07385' 'secY' 'gyrB' 'fhs_2' 'phnA' 'XK27_06935' 'SP5448_03885'
 'acoB' 'yegQ_1' 'hslO' 'XK27_04650' 'infC' 'oadA_1' 'pdxH' 'SP5448_05020'
 'dus' 'corA' 'lacE' 'arcD' 'scrB' 'XK27_00890' 'rsmG' 'ybiW' 'rpmI'
 'SP5448_03035' 'rpsC' 'yeaB' 'SP5448_07510' 'arcA' 'clcA' 'malC' 'rplK'
 'rplS' 'aroC' 'celC' 'malF' 'gldA' 'glpD' 'bglH' 'glnQ_3' 'brnQ'
 'XK27_00880' 'coaB' 'isdH' 'cas2_1' 'cas3' 'tal_2' 'speB' 'rsfS' 'gcdC_2'
 'gst' 'glgP' 'ysiD' 'recR' 'manL' 'XK27_09705' 'guaC' 'SP5448_03755'
 'yidC_2' 'bioY' 'copA' 'gidA' 'SP5448_04075' 'ylqF' 'def_1' 'argF' 'rpoE'
 'ssb' 'citX' 'groS' 'steT' 'SP5448_08400' 'SP5448_07380' 'luxS' 'phoH'
 'SP5448_07645' 'valS' 'hutG' 'hyl' 'cydD' 'SP5448_00870' 'mutS' 'malG'
 'purC' 'dnaJ' 'ychF' 'SP5448_05995' 'yfiB1' 'SP5448_05565' 'ecfA1'
 'SP5448_02160' 'SP5448_07685' 'coiA' 'acoA' 'gcdC_1' 'glyQ' 'ybaK' 'mnmA'
 'SP5448_03880' 'yhbY' 'SP5448_05645' 'mnmE' 'uvrC' 'SP5448_07295' 'ccl'
 'SP5448_06405' 'idi' 'gcdB' 'SP5448_01730' 'aroD' 'yrrM' 'dppC'
 'XK27_06920' 'yjjG' 'SP5448_03045' 'ulaG' 'SP5448_04520' 'glpT' 'fba'
 'sca1' 'pheA' 'macB_1' 'clpP' 'ptsC' 'cas2_2' 'XK27_06930' 'ydiB'
 'XK27_08140' 'adh' 'ypbG' 'nanR' 'SP5448_07715' 'atpC' 'spaG' 'sun'
 'XK27_09090' 'dgkA' 'yueI' 'carB' 'argS' 'SP5448_08620' 'cutC'
 'SP5448_05650' 'lplC' 'ctfA_2' 'dmpI' 'SP5448_01955' 'rpsE' 'gatB'
 'glnP_2' 'XK27_10930' 'murA_1' 'ypsA' 'ycaO' 'SP5448_00730' 'tcsA_1'
 'SP5448_07250' 'SP5448_07145' 'rplR' 'yaeR' 'oxlT' 'xseA' 'SP5448_01105'
 'glnA' 'mga' 'yabB' 'ulaA' 'ligA' 'rsuA_1' 'nrdF_2' 'citD' 'SP5448_08710'
 'malA' 'lacF' 'ulaD' 'SP5448_09300' 'SP5448_05655' 'asp' 'adk_2' 'norN'
 'niaR' 'ytjP' 'pflB']"
comp_genes,20,['SP5448_00635' 'ntpG' 'SP5448_03665']
both_genes,17,"['tcyN' 'ntpC' 'ntpA' 'ntpE' 'sdaAA' 'ntpB' 'ntpK' 'sdaAB' 'serS' 'yxeN'
 'ntpD' 'SP5448_00800' 'cysK' 'ntpI' 'pfoR' 'yabJ' 'SP5448_00890']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
