sample,new_282233_283231_c
LBexp_1,7.04
LBexp_2,7.02
LBexp_3,7.16
LBtran_1,8.1
LBtran_2,7.82
LBtran_3,7.91
LBstat_1,7.36
LBstat_2,7.65
LBstat_3,7.53
LBGexp_1,6.98
LBGexp_2,7.02
LBGexp_3,7.11
LBGtran_2,7.78
LBGtran_3,7.98
LBGstat_1,7.43
LBGstat_2,7.28
LBGstat_3,8.1
S0_1,10.88
S0_2,11.25
S0_3,11.28
S1_1,11.79
S1_2,11.89
S1_3,12.15
S2_1,12.23
S2_2,12.19
S2_3,12.21
S3_1,11.7
S3_2,11.48
S4_1,11.5
S4_2,10.47
S4_3,10.41
S5_1,10.7
S5_2,9.88
S5_3,11.15
S6_1,9.52
S6_2,8.52
S6_3,10.05
S6/t_1,10.26
S6/t_2,8.5
S6_4,9.64
S6_5,9.62
S6_6,9.81
S7_4,10.27
S7_5,10.18
S7_6,10.44
S8_4,9.86
S8_5,10.45
G135_1,7.48
G135_3,7.41
G150_1,7.36
G150_2,6.99
G150_3,7.66
G180_1,7.31
G180_2,6.96
G180_3,6.99
C30_1,12.19
C30_2,12.4
C90_1,11.61
C90_2,11.92
BI_1,10.07
BI_2,10.22
BC_2,8.31
BC/t_1,8.67
BC/t_2,9.53
BC_1,8.29
Sw_1,8.09
Sw_2,8.32
BT_1,8.58
BT_2,8.07
B36_1,8.24
B36_2,8.14
B60_1,7.79
B60_2,8.53
M9exp_1,8.96
M9exp_2,8.72
M9exp_3,10.18
M9tran_1,11.9
M9tran_2,12.11
M9tran_3,11.5
M9stat_1,8.14
M9stat_2,8.01
M9stat_3,7.74
M+G_1,12.13
M+G_2,10.68
M+G_3,10.38
Glu_1,11.62
Glu_2,10.95
Glu_3,10.17
Fru_1,7.58
Fru_2,10.63
Fru_3,9.14
Mal_1,10.71
Mal_2,9.42
Mal_3,9.43
G+S_2,12.59
G+S_3,12.48
Pyr_1,11.48
Pyr_2,12.79
Pyr_3,12.55
Gly_1,8.69
Gly_2,9.21
Gly_3,8.43
Glucon_1,10.12
Glucon_2,9.17
Glucon_3,9.16
aero_1,9.19
aero_2,9.02
aero_3,9.53
nit_1,12.03
nit_2,12.45
nit_3,12.23
ferm_1,11.35
ferm_2,11.96
ferm_3,11.95
T-5.40H_1,12.81
T-4.40H_1,13.09
T-3.40H_1,13.16
T-2.40H_1,12.68
T-1.40H_1,12.73
T-1.10H_1,12.56
T-0.40H_1,13.13
T0.0H_1,12.69
T0.30H_1,12.77
T1.0H_1,12.28
T1.30H_1,12.12
T2.0H_1,11.68
T2.30H_1,12.43
T3.0H_1,11.44
T3.30H_1,12.01
T4.0H_1,11.89
T5.0H_1,11.11
HPh_1,9.01
HPh_2,8.28
HPh_3,8.73
LPh_1,8.92
LPh_2,8.91
LPh_3,8.96
LPhT_1,7.76
LPhT_2,7.37
LPhT_3,7.56
SMMPr_1,11.51
SMMPr_2,11.34
SMMPr_3,11.91
HiTm_1,7.27
HiTm_2,7.05
HiTm_3,7.26
LoTm_1,8.16
LoTm_2,7.62
LoTm_3,7.45
HiOs_1,11.85
HiOs_2,11.47
HiOs_3,12.29
BMM_1,8.99
BMM_2,8.64
BMM_3,8.65
Heat_1,7.63
Heat_2,7.29
Heat_3,7.61
Cold_1,9.05
Cold_2,8.75
Cold_3,8.07
Etha_1,7.54
Etha_2,7.75
Etha_3,7.42
SMM_1,10.25
SMM_2,11.11
SMM_3,10.3
Salt_1,10.57
Salt_2,10.04
Salt_3,9.9
Mt0_1,7.16
Mt0_3,6.61
M0t45_1,8.44
M0t45_2,7.55
M0t45_3,7.5
M0t90_1,8.27
M0t90_2,9.63
M0t90_3,8.03
M40t45_1,8.41
M40t45_2,10.0
M40t45_3,7.52
M40t90_1,8.44
M40t90_2,9.62
M40t90_3,7.98
dia0_1,6.95
dia0_2,7.01
dia0_3,6.66
dia5_1,7.13
dia5_2,7.42
dia5_3,6.95
dia15_1,7.37
dia15_2,7.4
dia15_3,7.2
Diami_1,7.75
Diami_2,7.37
Diami_3,8.05
Paraq_1,7.88
Paraq_2,7.68
Paraq_3,7.35
H2O2_1,7.58
H2O2_2,7.75
H2O2_3,7.98
Oxctl_1,7.98
Oxctl_2,7.94
Oxctl_3,7.78
GM-0.1_1,8.52
GM-0.2_1,8.81
GM+5_1,8.72
GM+15_1,9.33
GM+25_1,10.32
GM+45_1,11.06
GM+60_1,11.3
GM+90_1,11.24
GM+120_1,10.25
GM+150_1,12.93
GM-0.1_2,9.18
GM-0.2_2,9.08
GM+5_2,8.85
GM+10_2,8.85
GM+15_2,8.66
GM+25_2,9.2
GM+45_2,8.4
GM+60_2,8.64
GM+90_2,10.15
GM+150_2,13.35
GM-0.1_3,9.81
GM-0.2_3,9.59
GM+5_3,10.71
GM+10_3,9.72
GM+15_3,10.55
GM+25_3,10.69
GM+45_3,11.44
GM+60_3,11.41
GM+90_3,11.4
GM+120_3,11.6
GM+150_3,12.98
MG-0.1_1,8.15
MG+5_1,8.31
MG+10_1,8.55
MG+15_1,8.04
MG+25_1,8.19
MG+45_1,7.93
MG+120_1,9.03
MG+150_1,11.46
MG-0.1_2,7.03
MG-0.2_2,7.49
MG+5_2,7.46
MG+10_2,7.64
MG+15_2,8.18
MG+25_2,7.41
MG+45_2,7.32
MG+60_2,7.45
MG+90_2,7.08
MG+120_2,8.52
MG-0.1_3,7.83
MG-0.2_3,7.69
MG+5_3,7.75
MG+10_3,7.55
MG+15_3,7.5
MG+25_3,7.32
MG+45_3,7.63
MG+60_3,7.81
MG+90_3,7.39
MG+120_3,7.52
MG+150_3,9.17
