,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-1.3152230053752603,0.07773919141675616,2.0,0.0,-1.3701929147900076,1.0,-1.260253095960513,,
1,Chrom__sac_sta,0.9323192975574899,0.1376235638591436,2.0,2.0,0.8350047423016296,3.0,1.0296338528133502,,
2,Chrom__sac_MW001,-4.371503159461554e-16,0.13209422812179697,2.0,4.0,0.09340472446052496,5.0,-0.09340472446052583,,
3,Chrom__sac_fadR,-0.16961416126536435,0.32529293561746786,2.0,6.0,0.0604026793818262,7.0,-0.3996310019125549,,
4,FadR__wt_p,0.0,0.06335805089179124,2.0,8.0,-0.04480090742834797,9.0,0.04480090742834797,,
5,FadR__ko_p,-0.3961318046965969,0.09665792505759092,2.0,10.0,-0.3277843304329533,11.0,-0.4644792789602406,,
6,GDGT__75_2.4_log,-3.700743415417188e-17,0.3716665724864161,3.0,12.0,0.05295185267581637,27.0,0.3423507498630539,50.0,-0.3953026025388704
7,GDGT__80_3.5_stat,-1.314947373816712,0.18221787317575874,3.0,13.0,-1.2942186569154677,20.0,-1.1439802856663157,42.0,-1.5066431788683523
8,GDGT__80_2.4_log,0.08564021647029652,0.388133074382512,3.0,14.0,-0.14522477928208488,37.0,-0.1316032522212982,41.0,0.5337486809142726
9,GDGT__75_3.5_stat,-0.836893911003758,0.4199432937486817,3.0,15.0,-0.6315341496671579,24.0,-0.5591491653893703,28.0,-1.3199984179547457
10,GDGT__80_1.6_stat,-1.6161710333539068,1.1405856290571346,3.0,16.0,-1.6646939697876286,17.0,-2.7317208305189715,33.0,-0.4520982997551206
11,GDGT__75_2.4_stat,-0.6160605189221906,0.42361803592966285,3.0,18.0,-0.4746480642307924,26.0,-1.0922961886127336,31.0,-0.2812373039230458
12,GDGT__80_2.4_stat,-1.202054943630361,0.4980240436186246,3.0,19.0,-0.6612502634920547,29.0,-1.3031183588250954,30.0,-1.6417962085739326
13,GDGT__80_1.6_log,-0.7046926109430589,1.1941745864265645,2.0,21.0,0.1397163370398058,39.0,-1.5491015589259236,,
14,GDGT__65_3.5_stat,-4.469182767303617,1.4224635487757051,3.0,22.0,-2.8536071878515497,23.0,-5.533562076578058,34.0,-5.020379037481241
15,GDGT__75_1.6_stat,-1.022836668072113,0.5055974045179599,3.0,25.0,-0.527876496665872,32.0,-1.5384390337081513,38.0,-1.002194473842316
16,GDGT__75_1.6_log,-2.2986979994927186,0.12427570508623835,2.0,35.0,-2.2108218056894997,36.0,-2.386574193295937,,
17,GDGT__65_2.4_stat,-3.1420352290518454,0.2605727512236853,3.0,40.0,-3.1246092032025703,46.0,-2.8906128754889444,49.0,-3.410883608464021
18,GDGT__65_2.4_log,-2.5009086644048817,0.6291739268941863,3.0,43.0,-2.037695066386793,44.0,-3.217216094981292,47.0,-2.24781483184656
19,GDGT__80_3.5_log,-0.8009206186508179,0.03737219577558707,3.0,45.0,-0.7594008448865113,51.0,-0.8114941270298228,52.0,-0.8318668840361196
20,GDGT__65_1.6_log,-3.8749187773499845,0.9937803660830214,3.0,48.0,-4.566711918033907,53.0,-2.736137534505704,54.0,-4.321906879510342
21,NutLim__t0,0.0,0.699381243430086,2.0,55.0,-0.4945372198640934,56.0,0.4945372198640934,,
22,NutLim__t05,-1.1794459541320623,0.18522108269726884,3.0,57.0,-1.0047717053388323,58.0,-1.3736639916139382,59.0,-1.159902165443416
23,NutLim__t1,-0.5750458726882405,0.41967505944132183,3.0,60.0,-0.11745675631570407,61.0,-0.9419936282683006,62.0,-0.6656872334807167
24,NutLim__t15,0.14816054161149003,0.2647483547125909,3.0,63.0,0.4277425093761478,64.0,-0.09871514612089972,65.0,0.11545426157922199
25,NutLim__t2,0.6181902147411078,0.35091057903619466,3.0,66.0,0.6623495175657359,67.0,0.24729012032114905,68.0,0.9449310063364385
26,NutLim__t4,0.8377412363058294,0.3607669002105277,2.0,69.0,0.5826405147393148,70.0,1.092841957872344,,
27,UV_irr__wt0,5.921189464667501e-16,0.04979379745531912,3.0,71.0,0.037314673244742025,72.0,-0.0565404942983081,73.0,0.01922582105356785
28,UV_irr__wt1,-0.07951186726452815,0.12814734934717845,3.0,74.0,0.06845949087916914,75.0,-0.15317970747775522,76.0,-0.15381538519499838
29,UV_irr__wt2,-0.14017470025156076,0.1791816552618218,3.0,77.0,0.059976186578639464,78.0,-0.2856459855266777,79.0,-0.194854301806644
30,UV_irr__mut0,-0.4924446986668638,0.08304557150624955,3.0,80.0,-0.4688775136838341,81.0,-0.42372979557752105,82.0,-0.5847267867392363
31,UV_irr__mut1,-0.3012502551149101,0.08019831533291703,3.0,83.0,-0.3647058790856628,84.0,-0.3279331238489007,85.0,-0.21111176241016685
32,UV_irr__mut2,-0.2928214211847884,0.12065980717758758,3.0,86.0,-0.2104768363078291,87.0,-0.23666275208371698,88.0,-0.43132467516281897
33,YtrA__overexpr,0.4761593080212639,0.0688330992292618,3.0,89.0,0.4894474870419199,90.0,0.4016509143942528,91.0,0.537379522627619
34,YtrA__wt,-2.9605947323337506e-16,0.23049068539588943,3.0,92.0,-0.11257199363486324,93.0,0.2651438808943105,94.0,-0.15257188725944815
