,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,-1.1098458582333333,0.46159019896184,3.0,0.0,-0.9609856459,1.0,-0.7410536842000001,2.0,-1.6274982446,,
1,AB0057_PGcoculture__AB ,2.5000002068509275e-11,0.0515059600407759,4.0,3.0,0.0418330268,4.0,-0.0029240702,5.0,-0.0716228882,6.0,0.032713931700000004
2,AB0057_PGcoculture__ABPG,0.5353892426,0.24211549234559485,4.0,7.0,0.6718302129,8.0,0.6985901001,9.0,0.1785460302,10.0,0.5925906272
3,AB5075_AZI__AZI_000,0.0,0.02745189625734747,2.0,11.0,0.019411422,17.0,-0.019411422,,,,
4,AB5075_AZI__preculture,2.54479185325,0.12119041399405331,2.0,12.0,2.4590972897,13.0,2.6304864168,,,,
5,AB5075_AZI__AZI_040,5.61266398355,0.09099975019617879,2.0,14.0,5.677010524,18.0,5.5483174431,,,,
6,AB5075_AZI__AZI_028,3.6619264496,0.22902412239386516,2.0,15.0,3.4999819396,19.0,3.8238709596,,,,
7,AB5075_AZI__AZI_003,0.40858125235,0.08586871681263286,2.0,16.0,0.4692996043,20.0,0.3478629004,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.4615604601,0.1272440005886246,3.0,21.0,0.35612101830000004,28.0,0.4256634288,29.0,0.6028969332,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.24757962199906988,3.0,22.0,0.2743539787,23.0,-0.0675846765,24.0,-0.2067693022,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,0.6869385383666667,0.2740393194548457,3.0,25.0,0.9083619372,26.0,0.7719978977,27.0,0.38045578020000004,,
11,AB5075_VIR-O_LSO__VIR-O,-3.333333146541643e-11,0.21840490348430097,3.0,30.0,-0.2469585406,32.0,0.1677433787,34.0,0.0792151618,,
12,AB5075_VIR-O_LSO__LSO,-0.11756000066666666,0.06399849904370082,3.0,31.0,-0.19114335100000002,33.0,-0.0748585205,35.0,-0.0866781305,,
13,AB5075_Zinc__Control,0.0,0.8737235483697041,3.0,36.0,0.4845481319,37.0,-1.008630817,38.0,0.5240826851,,
14,AB5075_Zinc__Zinc,1.02517869115,0.046787020900131926,2.0,39.0,0.9920952714000001,40.0,1.0582621109,,,,
15,AB5075_biofilm+abx__planktonic,-3.700743415417188e-17,1.0802475266849927,3.0,41.0,1.24734641,42.0,-0.6291430317000001,44.0,-0.6182033783,,
16,AB5075_biofilm+abx__biofilm,4.690160904,0.4731594467854953,3.0,43.0,5.209713294,45.0,4.2839987547,46.0,4.5767706633,,
17,AB5075_biofilm+abx__cip_biofilm,5.443714669266666,0.12450848809849813,3.0,47.0,5.4167568577,48.0,5.5794937014,50.0,5.3348934487,,
