k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,-0.012719965623691678,,,
11,Chromium,False,-0.008634111201390625,,,
6,Iron,False,0.008237359905615449,,,
5,Lead,False,0.005451153088361025,,,
4,UC-4,False,-0.003378944764845073,,,
12,Zinc - Intermediate,False,0.0029353638360534893,,,
14,UC-7,False,-0.002913154698908329,,,
1,UC-2,False,0.002283700415864587,,,
0,UC-1,False,-0.001796838379232213,,,
9,UC-5,False,-0.0015559482073666615,,,
2,UC-3,False,-0.0012929162825457753,,,
13,UC-6,False,0.0010426148911938072,,,
10,Copper,False,-0.0009874076524283737,,,
8,Zinc - Fast,False,-0.0007088957802625372,,,
3,Cadmium,False,8.627723087556659e-05,,,
