,A,CysB
nac_ntrc__wt_gln__2,-0.6661825292705273,0.02851938899999862
nac_ntrc__bw_delnac_csn__1,1.67960984056857,-0.1500649859999994
nac_ntrc__bw_delnac_csn__2,0.4145838505947423,-0.09221821999999946
nac_ntrc__bw_delnac_cytd__1,0.5515768430659357,0.2984008210000004
nac_ntrc__bw_delnac_cytd__2,0.0513573925898874,0.2162346519999998
nac_ntrc__bw_delnac_gln__1,-0.0335976402911454,0.19351441200000075
nac_ntrc__bw_delnac_gln__2,0.2572893290697575,0.2331256310000001
nac_ntrc__bw_delnac_nh4__1,0.2843401421883009,0.2326196600000001
nac_ntrc__bw_delnac_nh4__2,-0.3081065721227884,0.24785819700000025
misc__wt_no_te__1,-0.3056488098063188,0.18552635700000053
misc__wt_no_te__2,0.0411651954452931,0.31376848499999976
misc__bw_delcbl__1,0.8579364388513256,0.35929021799999994
misc__bw_delcbl__2,0.9093187164968256,0.40859360799999933
misc__bw_delfabr__1,1.0102140775046191,0.2831574249999997
misc__bw_delfabr__2,1.3265245520643236,0.2881190389999988
misc__bw_delfadr__1,0.5306774775873965,0.2529340590000002
misc__bw_delfadr__2,0.7944222498152969,0.2477420300000004
misc__nitr_031__1,-1.0450659481246805,0.054420636000000584
omics__wt_glu__1,-0.7332227385499848,0.6655066460000016
omics__wt_glu__2,-0.2071663816907656,0.2561121269999997
omics__wt_gly__1,0.2595265942370177,0.12287151700000097
omics__wt_gly__2,0.3866411447914993,0.09579609000000032
omics__wt_thr__1,-2.068234057216935,0.6914102320000008
omics__wt_thr__2,-2.0557758304346105,0.5721065170000008
omics__bw_ac__1,0.1376996193818422,0.1768184100000001
omics__bw_ac__2,-0.2780824794083786,0.15584426200000046
omics__bw_fum__1,0.7242249866603805,0.10582429299999953
omics__bw_fum__2,1.0830078993235492,0.11827256499999984
omics__bw_glc__1,1.86817637903143,-0.007939407999999482
omics__bw_glc__2,1.7819677803753888,0.014523761000000412
omics__bw_pyr__1,0.9510363010825093,0.019275205000000458
omics__bw_pyr__2,0.8548608952245493,-0.29653572999999955
ompr__wt_nacl__1,-0.830797125054267,0.4608463260000004
ompr__wt_nacl__2,-0.919063738852669,0.39751440700000096
ompr__bw_delompr_nacl__1,-0.932250969199933,0.3650348729999999
ompr__bw_delompr_nacl__2,-0.5516626059712612,0.4439735640000002
minspan__wt_ade__1,-1.4915432109561817,0.4275216679999998
minspan__wt_glc__2,0.926773300236347,0.5168814189999988
minspan__wt_glc__3,0.4307146310257881,0.6107565610000005
minspan__wt_glc__4,0.6556442493150277,0.4080608620000011
minspan__wt_glc_anaero__1,1.9083907696282072,0.14561043500000004
minspan__wt_glc_anaero__2,2.1516285041161805,0.12740525900000055
minspan__wt_trp__1,3.4040691504720804,-0.20887942399999826
minspan__bw_delcra_glc__2,4.201635094961824,-0.21824611399999935
minspan__bw_delcra_trp__1,-0.8548137313228739,0.016131174999999942
minspan__bw_delmntr__1,4.601251029105146,-0.2651085420000001
minspan__bw_delnac_ade__1,0.6658458712707209,1.0092084220000004
minspan__bw_delnac_glc__1,0.8575763477807627,0.5561607579999999
cra_crp__wt_ac__1,-0.7873867122953604,0.08569168700000063
cra_crp__wt_ac__2,-1.2378554540389743,0.1355470289999996
cra_crp__wt_fru__1,-1.1457672753974146,0.31973309400000005
cra_crp__wt_fru__2,-0.6445724898558247,0.3579941340000001
cra_crp__delcra_ac__1,-0.2833943470978922,0.15507053400000004
cra_crp__delcra_ac__2,-0.243003507100704,0.2441883620000009
cra_crp__delcra_fru__1,0.2812288484162309,0.3476988179999996
cra_crp__delcra_fru__2,0.0926460864741139,0.239737647000001
cra_crp__delcra_glc__1,1.065184409164938,0.27368129600000035
cra_crp__delcra_glc__2,1.1720800580613102,0.3085014560000001
rpoB__wt_031__1,-0.4651653732876512,-0.17377235599999974
rpoB__wt_044__1,0.0660431806436355,0.11967347299999975
rpoB__wt_lb__1,0.546300371166128,-0.5636499649999998
rpoB__wt_lb__2,0.4738859100224341,-0.4529853509999997
rpoB__rpoBE546V_031__1,-0.7154902998546,-0.04316883999999988
rpoB__rpoBE546V_044__1,-1.4654103936774174,-0.06168562200000061
rpoB__rpoBE546V_lb__1,-1.092067401041935,0.01830479100000026
rpoB__rpoBE546V_lb__2,-1.988415581704656,-0.09175560999999988
rpoB__rpoBE546V_glc__1,1.0780079440136918,0.2575013860000004
rpoB__rpoBE672K_glc__1,3.0600287366391474,-0.3175698329999994
rpoB__rpoBE672K_glc__2,2.6194154547972,-0.22151665700000045
rpoB__rpoBE672K_lb__1,-0.6456781651494811,-0.8983678820000005
rpoB__rpoBE672K_lb__2,-0.5229022294328582,-0.9364635770000004
crp__wt_fru__1,0.0452062586302466,-0.011584472999999209
crp__wt_glyc__1,-0.2215209584119104,0.21215654500000006
crp__wt_glyc__2,-0.2589186525504649,0.2516712729999995
crp__delar1_glyc__1,-0.2866878323650481,0.0842550089999996
crp__delar1_glyc__2,2.9461791172758534,-0.02837149799999938
crp__delar1ar2_glyc__1,-1.203582245276104,0.17813950100000042
crp__delar1ar2_glyc__2,-0.8478499147922216,0.14932708100000006
crp__delar1ar2_glyc__3,-1.032644155543035,0.11292598999999992
crp__delar2_glyc__1,3.358991623180384,-0.3964686419999994
crp__delar2_glyc__2,2.227826349574533,-0.1145661389999999
crp__delar2_glyc__3,1.4234257527289598,-0.0289149860000002
crp__delcrp_fru__1,-0.2933416403875348,-0.4786882160000001
crp__delcrp_fru__2,0.1844193647746839,-0.392817312
crp__delcrp_fru__3,-0.119210383811274,-0.20789585399999927
crp__delcrp_glc__1,-0.0976451232145658,-0.7249917359999998
crp__delcrp_glc__2,0.1318142496349907,-0.6169852389999999
crp__delcrp_glc__3,0.3682970533387216,-0.5822127720000001
crp__delcrp_glyc__1,-0.8105373475500044,-0.058581910000000015
crp__delcrp_glyc__2,-1.6534993634169652,-0.10210618999999976
crp__delcrp_glyc__3,-1.1090702944452386,-0.2334487059999999
glu__glu_ale3__1,-0.8490656985306011,-0.3798033219999999
glu__glu_ale4__1,0.4521483439305017,0.7978614709999999
glu__glu_ale5__1,0.6307014288313186,0.3669285870000003
glu__glu_ale6__1,0.9599071539666036,0.9066882400000004
glu__glu_ale8__1,1.5261235041676051,-0.5934783589999997
glu__glu_ale9__1,-1.7030800774611032,0.870699879
glu__glu_ale10__1,-1.1504269813752896,-0.12124567700000012
42c__wt_42c__1,-0.8919401478486706,0.30263624
42c__42c_ale1__1,4.965624135701922,-0.4776655270000001
42c__42c_ale2__1,0.5520411026137448,0.05635640100000039
42c__42c_ale3__1,0.1148230761027098,0.36892915199999976
42c__42c_ale4__1,0.8746343240849428,0.3633199429999996
42c__42c_ale5__1,1.555202130330234,0.15040047899999998
42c__42c_ale6__1,3.6005158584995645,-0.4446717129999991
42c__42c_ale8__1,3.585519071058931,-0.19186110799999945
42c__42c_ale9__1,-0.0061917565899983,0.201290513
42c__42c_ale10__1,4.278182609332571,-0.33212768599999976
ssw__wt_ac__1,1.8090346496198613,-0.9213973789999984
ssw__wt_glc__1,-0.2998717263187482,0.8468017640000003
ssw__wt_glyc__1,6.228649660798509,0.12241940500000048
ssw__wt_xyl__1,1.5604626591632331,0.41456616700000026
ssw__glc_ale1__1,0.8805209476985638,0.4171202770000004
ssw__glc_ale2__1,3.0608894273680587,-0.5256683720000002
ssw__glc_ale3__1,2.634629480423423,-0.3059439289999997
ssw__glyc_ale1__1,0.7312342273796496,0.2071178079999996
ssw__glyc_ale2__1,2.1772787897783656,-0.4628335400000001
ssw__xyl_ale1__1,-0.0423556351403607,0.09372583800000013
ssw__xyl_ale2__1,0.3525546145169557,-0.12298273999999942
ssw__xyl_ale3__1,3.604582457190991,-0.2605463659999998
ssw__glc_ac_ac2__1,3.38729270438625,-0.7546940389999994
ssw__glc_ac_glc1__1,2.348347773038915,-0.4355184939999983
ssw__glc_glyc_glc__1,-0.0745565156972919,-0.39365267200000004
ssw__glc_glyc_glyc__1,-1.0931551000830553,0.006936896000000026
ssw__glc_xyl_glc__1,-0.3356188465117752,-0.250383265
ssw__glc_xyl_xyl__1,1.470561865254204,0.11114384100000052
ica__wt_glc__1,2.361230162724379,0.2639771960000017
ica__wt_glc__2,2.3936455323750745,0.3843059989999986
ica__wt_glc__3,1.6069812228283162,0.4111434970000003
ica__wt_glc__4,1.5540985177587172,0.22714812999999975
ica__arg_sbt__1,0.6443996628006464,0.11604916200000034
ica__arg_sbt__2,-0.4965049572692122,0.2704942870000009
ica__cytd_rib__1,-0.3756123700874558,-1.3430235639999983
ica__cytd_rib__2,-0.2733929280418732,-1.249201685
ica__gth__1,2.1638487710145475,0.6835137820000003
ica__gth__2,2.922286793355328,0.8523372199999999
ica__leu_glcr__1,0.6729729683133853,0.34601504899999996
ica__leu_glcr__2,0.5441782791873696,0.34724641499999986
ica__met_glc__1,0.3953868364019098,-0.0438233109999997
ica__met_glc__2,0.5656950160939911,-0.12828654299999975
ica__no3_anaero__1,0.7930580749363285,-0.013837348999998332
ica__no3_anaero__2,0.6134869743777248,-0.15898750200000045
ica__phe_acgam__1,1.2290573282492852,0.3120874170000008
ica__phe_acgam__2,1.1234581111211173,0.17365012900000032
ica__thm_gal__1,-0.0464187240290107,-0.16466100999999966
ica__thm_gal__2,0.2650243415481418,-0.25695435200000016
ica__tyr_glcn__1,1.390453357893238,0.33393525000000057
ica__tyr_glcn__2,1.342761540976573,0.3446675870000009
ica__ura_pyr__1,0.2982794705799077,0.46254818299999995
ica__ura_pyr__2,-0.0587646007814402,0.2164694279999999
ica__wt_glc__5,1.837675997159566,0.0821310190000002
ica__wt_glc__6,1.2704947763534498,0.1053127079999996
ica__bw_delpurR_cytd__1,2.0035347467717712,0.09697247200000092
ica__bw_delpurR_cytd__2,3.498113938150948,-0.22675991899999826
ica__ade_glc__1,3.075554179780969,-0.22880565100000005
ica__ade_glc__2,1.6565927766079986,0.221207402000001
ytf__wt_glc__1,-0.1169347042623242,0.6461312379999988
ytf__wt_glc__2,-0.1652428439413571,0.7902401729999999
ytf__delyafC__1,0.013344352782417,-0.1395525589999993
ytf__delyafC__2,0.1959569543650698,-0.17549235799999965
ytf__delyeiE__1,-3.23721225645694,1.832018778
ytf__delyeiE__2,-1.382810485139604,1.9642565280000002
ytf__delyiaJ__1,0.1990154774198139,0.21329724000000014
ytf__delyiaJ__2,-0.7608566768579577,0.28937539
ytf__delyieP__1,4.084304511494623,0.047393453999999835
ytf__delyieP__2,2.7611633648104226,0.07342469900000026
ytf__wt_ph5__1,1.9452140998664151,0.484814602000001
ytf__wt_ph5__2,1.811604016238183,0.44938816400000015
ytf__wt_ph8__1,0.9907109109548128,0.40474897899999984
ytf__wt_ph8__2,1.6741465490004952,0.4100511740000004
ytf__delybaO__1,-0.0129809714872004,0.020448442000001062
ytf__delybaO__2,2.986736830730631,-0.20432101100000025
ytf__delybaQ__1,1.0315020082359818,0.24725074100000025
ytf__delybaQ__2,1.2349005377576274,0.3540080570000006
ytf__delybiH__1,0.0653944235879694,0.449549395
ytf__delybiH__2,3.250105967222966,-0.019725782999999275
ytf__delydcI_ph5__1,1.3134588966977072,0.4723310139999999
ytf__delydcI_ph5__2,1.512697687158978,0.4608980970000003
ytf__delydcI_ph8__1,1.0658754758603373,0.6250530779999988
ytf__delydcI_ph8__2,1.7550029486773573,0.3908454690000003
ytf__delyddM__1,0.1914787536062262,0.08980428799999984
ytf__delyddM__2,0.7592183266865272,-0.09629260100000003
ytf__delyheO__1,0.263418230861782,0.14638091399999986
ytf__delyheO__2,3.1304957117946195,-0.6533664739999994
fps__bw_glc__1,1.488553301162544,0.1552068860000002
fps__bw_glc__2,1.0711375497136597,0.039261642000000485
fps__fps_thrA_ale1__1,0.923385775408072,0.14126697200000038
fps__fps_thrA_ale1__2,0.8222872953384719,0.31381745000000016
fps__fps_thrA_ale2__1,1.17196732586271,0.4951792660000001
fps__fps_thrA_ale2__2,1.536919291574044,0.4880115529999998
fps__fps_serB_ale1__1,0.9583971443236192,0.04071399900000028
fps__fps_serB_ale1__2,1.1713104521966122,0.23150949199999984
fps__fps_serB_ale4__1,1.8634177175764493,-0.2197204810000004
fps__fps_serB_ale4__2,1.3636671699848526,0.2271214940000004
fps__fps_ptsI_ale1__1,1.3026920142362255,-0.36579553099999984
fps__fps_ptsI_ale1__2,1.2849300886403303,-0.19547633899999986
fps__fps_ptsI_ale3__1,1.0747859845586276,0.07665563399999975
fps__fps_ptsI_ale3__2,1.3415791695310246,-0.0333898210000001
pal__lyx_ale2_f6__1,-0.1622227468395324,-0.12908471999999982
pal__lyx_ale2__1,0.676385666648023,0.12559889200000107
pal__lyx_ale2__2,0.1766436487276196,0.08699649500000017
pal__lyx_ale4__1,0.2488736935616769,0.08411413500000009
pal__lyx_ale4__2,0.7503653642350051,-0.08360531299999963
pal__5drib_ale10_f18__1,-0.8236568117336601,-0.6629006500000001
pal__5drib_ale10_f18__2,-0.0093593182867535,-0.5637857400000001
pal__5drib_ale10__1,0.6252909142514488,-0.0602125960000004
pal__arab_ale14_f9__1,1.1015675311434296,-0.0343267660000004
pal__arab_ale14_f9__2,1.460983006637396,-0.009057504999999466
pal__arab_ale14__1,-0.4085908745848753,0.006513494000000009
pal__arab_ale14__2,-0.0868603231903804,-0.28659060899999833
pal__arab_ale16__1,0.6483350220069483,0.20699678899999885
pal__arab_ale16__2,1.3887791401567129,-0.03661485899999928
pal__tartr_ale26_f10__1,-0.2820505708296631,-0.5336264510000001
pal__tartr_ale26_f10__2,0.2995029318358252,-0.6964460350000001
pal__tartr_ale26__1,0.7684282825013168,-0.7424891759999994
pal__tartr_ale26__2,0.7301019433208085,-0.7363789619999999
pal__tartr_ale28_f10__1,-0.5064476925453103,-0.4748146529999993
pal__tartr_ale28_f10__2,0.1724305548547358,-0.4734706360000001
pal__tartr_ale28__1,0.3755444544667377,-0.1825828929999993
pal__tartr_ale28__2,0.2120826582981023,-0.21089733399999933
efeU__delmenFentC_citr__1,0.794366106397426,0.1372069429999998
efeU__delmenFentC_citr__2,-0.4613283046113786,0.05895739500000019
efeU__delmenFentC__1,0.565252215540333,0.1366260050000001
efeU__delmenFentC__2,0.7734678806777393,0.2587600590000001
efeU__menFentC_ale39__1,3.08431283107242,-1.0015796149999998
efeU__menFentC_ale39__2,4.694542749685326,-0.9206085139999995
efeU__menFentC_ale29__1,4.585293547067521,-0.83314603
efeU__menFentC_ale29__2,5.337427201438283,-0.7799636959999994
efeU__menFentC_ale30__1,1.4467594064590583,0.2393496160000001
efeU__menFentC_ale30__2,1.2230914341462396,0.07233145299999942
efeU__menFentCubiC_ale36__1,0.1313143280629802,0.1829562529999995
efeU__menFentCubiC_ale36__2,0.5263017510945841,0.20628237100000035
efeU__menFentCubiC_ale37__1,0.8215827794299071,0.15223488600000046
efeU__menFentCubiC_ale37__2,0.4806291030175051,0.07800420799999941
efeU__menFentCubiC_ale38__1,0.405189826644761,0.4663273659999998
efeU__menFentCubiC_ale38__2,0.8953550239700887,0.2126559960000005
misc2__salc_glc__1,2.279007680965853,-0.1276738470000005
misc2__salc_glc__2,2.690566320194374,-0.2301755439999997
misc2__dbcn_glc__1,-0.2398836401525832,0.33342418600000023
misc2__dbcn_glc__2,-0.194750957976089,-0.021547662000000575
misc2__tyr_glc__1,0.8420459902699443,0.35133640299999946
misc2__tyr_glc__2,1.1412867499040724,0.2795833029999999
misc2__arg_cytd__1,2.186858020476836,0.3220065629999995
misc2__arg_cytd__2,1.8928489578374543,0.3203428739999987
misc2__delyheO_pyr__1,1.412771020386782,-0.01839352899999991
misc2__delyheO_pyr__2,1.282067907991178,0.000705542000000392
misc2__dellon_glc__1,-1.4386527540283875,0.17249091799999938
misc2__dellon_glc__2,-2.147512175471002,0.036030999000000286
nquinone__delubiC__1,1.2941080141687098,0.23056347899999885
nquinone__delubiC__2,0.7826219735637713,0.4791329040000001
nquinone__ubiC_ale1__1,0.2426965790566064,0.24620353600000036
nquinone__ubiC_ale1__2,0.627059254816414,0.37847885299999984
nquinone__ubiC_ale2__1,0.8814026894071998,0.28487139299999953
nquinone__ubiC_ale2__2,0.8881521681969309,0.2378657679999998
nquinone__ubiC_ale3__1,-0.3548691456089953,0.09104704600000167
nquinone__ubiC_ale3__2,-0.1766634578138152,0.20556707799999965
nquinone__ubiC_ale4__1,0.7585454832773101,0.2444906720000004
nquinone__ubiC_ale4__2,0.720347701238632,0.4084532000000003
nquinone__delpdhR__1,1.506522155722012,0.004814717999999552
nquinone__delpdhR__2,2.1335924545267813,0.090841395
quinone__glu_ale4__1,0.0514566459089964,0.18700740400000004
quinone__glu_ale4__2,0.1855035944159843,0.370572964
quinone__delmenF__1,1.654940247465592,0.1866255309999998
quinone__delmenF__2,1.92152117235738,0.29400075299999884
quinone__menF_ale5__1,0.6736618450242142,-0.035871502999999194
quinone__menF_ale5__2,0.9990457381024082,-0.17763137299999965
quinone__menF_ale6__1,3.336947789118992,-0.20339931299999936
quinone__menF_ale6__2,3.732451289572717,-0.2449563149999996
quinone__menF_ale7__1,8.144914554149306,-0.4774742020000007
quinone__menF_ale7__2,8.02425117037356,-0.5354648050000002
quinone__menF_ale8__1,7.226630978108499,-0.6497503170000005
quinone__menF_ale8__2,6.161495814526237,-0.3554518289999997
quinone__delmenFubiC__1,0.4136451823193222,0.313568826
quinone__delmenFubiC__2,0.8163456258552892,0.34878292199999983
quinone__menFubiC_ale1__1,6.173339725044509,-0.6523119879999992
quinone__menFubiC_ale1__2,5.937381079338313,-0.7962258869999994
quinone__menFubiC_ale2__1,6.527258969788301,-0.8182716459999995
quinone__menFubiC_ale2__2,5.431965853183344,-0.8468774899999998
quinone__menFubiC_ale3__1,1.6607534094283425,0.13908285399999976
quinone__menFubiC_ale3__2,1.93917200761793,0.2614647090000002
quinone__menFubiC_ale4__1,1.2916410966918586,-0.780380257
quinone__menFubiC_ale4__2,1.4342942051202223,-0.758252637
oxyR__wt_glc__1,2.829434107475066,0.08285717100000056
oxyR__wt_glc__2,2.3926063974754253,0.05850909200000042
oxyR__wt_h2o2__1,2.515691643923576,-0.09210359699999948
oxyR__wt_h2o2__2,1.4329330748803275,-0.13789260299999914
oxyR__glu_ale4__1,2.377189836770658,0.06769816800000061
oxyR__glu_ale4__2,-0.5347505027549212,-0.1262267769999994
oxyR__glu_ale4_h2o2__1,1.3328867951227494,-0.0995007750000001
oxyR__glu_ale4_h2o2__2,0.6790893407509364,0.00019709499999986943
oxyR__oxyR_ale17__1,1.822444753875188,0.12272336900000005
oxyR__oxyR_ale17__2,3.03488702540494,-0.06798249799999923
oxyR__oxyR_ale17_h2o2__1,1.941494744877093,0.13156096600000033
oxyR__oxyR_ale17_h2o2__2,0.7773941899691224,0.3692505510000004
oxyR__oxyR_ale18__1,3.2982953582999466,-0.06498603000000003
oxyR__oxyR_ale18__2,2.6474321134971803,-0.06187817200000013
oxyR__oxyR_ale18_h2o2__1,2.364052870230479,0.08913806799999957
oxyR__oxyR_ale18_h2o2__2,1.8356385145827625,0.14700240500000028
oxyR__oxyR_ale19__1,3.2726128463550874,0.039652990000000436
oxyR__oxyR_ale19__2,3.781890874442489,-0.09483198899999934
oxyR__oxyR_ale19_h2o2__1,2.823197521327869,0.03880924799999974
oxyR__oxyR_ale19_h2o2__2,3.0342648138975234,0.04196228999999985
oxyR__oxyR_ale20__1,2.578239612396294,-0.3819959099999997
oxyR__oxyR_ale20__2,2.8177509765831483,-0.5711687229999995
oxyR__oxyR_ale20_h2o2__1,2.909684959649439,0.15490709999999994
oxyR__oxyR_ale20_h2o2__2,2.058852717241795,0.047551729000000265
svns_pgi__BmePgi24_15__1,1.0081034988437714,0.248141594999999
svns_pgi__BmePgi24_15__2,1.1222576755777305,0.10410068900000002
svns_pgi__BmePgi24_26__1,1.2071029687718104,0.13441243000000025
svns_pgi__BmePgi24_26__2,1.348002247796119,0.2936346020000009
svns_pgi__BmePgi24_41__1,-2.303325905915606,-0.5008272910000002
svns_pgi__BmePgi24_41__2,1.5708752101780823,0.15983739500000027
svns_pgi__BmePgi24_52__1,1.529203888134883,0.30566302100000003
svns_pgi__BmePgi24_52__2,1.424322329104262,0.2776244760000006
svns_pgi__PaePgi2_34__1,3.280439300432907,0.6470237829999999
svns_pgi__PaePgi2_34__2,3.278203198835194,0.7067717660000001
svns_pgi__PaePgi2_63__1,3.045297433045668,0.5688674460000005
svns_pgi__PaePgi2_63__2,2.9678290268116205,0.4857071829999988
svns_pgi__PaePgi24_54__1,2.736329818654531,0.18422828500000052
svns_pgi__PaePgi24_54__2,3.3960967622901763,0.14105549000000028
svns_pgi__PaePgi24_90__1,3.5747262739666006,0.22314049199999972
svns_pgi__PaePgi24_90__2,3.575985154926657,0.14866772600000022
abx_media__m9_ctrl__1,3.485754239634537,-0.14844436100000016
abx_media__m9_ctrl__2,3.540040920728836,0.11203223700000108
abx_media__rpmi_ctrl__1,-3.945601114990697,-0.7021517770000001
abx_media__rpmi_ctrl__2,-4.541486891862869,-0.5512026969999999
abx_media__camhb_ctrl__1,-1.8871084806929372,-1.347132361
abx_media__camhb_ctrl__2,-1.4839899688120022,-1.6114938959999998
abx_media__m9_mero__1,3.159220219442525,-0.06836323899999996
abx_media__m9_mero__2,3.0332310920606997,-0.4118403299999995
abx_media__rpmi_mero__1,-5.102744861696417,-1.131064327999999
abx_media__rpmi_mero__2,-5.0014231334605705,-1.0433702679999994
abx_media__camhb_mero__1,-1.6855658906577786,-1.6507579969999997
abx_media__camhb_mero__2,-1.618380393432317,-1.5311639329999993
abx_media__m9_trisulf__1,3.7077542675375534,0.233873225
abx_media__m9_trisulf__2,2.8519101329770837,0.3500798789999999
abx_media__rpmi_trisulf__1,-0.3733819412513959,-0.3689323099999999
abx_media__rpmi_trisulf__2,-0.3984056691862762,-0.443259769
abx_media__camhb_trisulf__1,-2.620976992477828,-0.7484768939999995
abx_media__camhb_trisulf__2,-3.226775255561216,-0.8863754110000004
abx_media__m9_cef__1,4.089401925966274,-0.24635232099999985
abx_media__m9_cef__2,3.425137889079124,-0.5198026750000002
abx_media__rpmi_cef__1,-2.418102810021764,-0.3136540859999997
abx_media__rpmi_cef__2,-2.3343151164942166,-0.15189380499999938
abx_media__camhb_cef__1,-1.3760695758536474,-0.7981443939999995
abx_media__camhb_cef__2,-1.5853390710015056,-0.6368882879999997
abx_media__m9_cipro__1,3.493387952585861,-0.2687117460000001
abx_media__m9_cipro__2,4.06261169943494,-0.16022260700000054
abx_media__rpmi_cipro__1,-2.6717574884915587,-0.5813874589999983
abx_media__rpmi_cipro__2,-2.66998229983992,-0.4153714329999989
abx_media__camhb_cipro__1,-3.072760765030233,-1.6294565299999997
abx_media__camhb_cipro__2,-2.8119449773800547,-1.4414078559999997
hot_tale__42c_ale3_30c__1,1.6041711196302613,0.3499099570000004
hot_tale__42c_ale3_30c__2,1.7023237775503417,0.4714036229999996
hot_tale__42c_ale3_37c__1,2.6730801361724605,0.1550324510000003
hot_tale__42c_ale3_37c__2,2.393357333564317,0.17846688599999982
hot_tale__42c_ale3_44c__1,4.515363070633487,0.4788840319999999
hot_tale__42c_ale3_44c__2,4.864726612984992,0.4810368710000006
hot_tale__hot_ale3_mid_30c__1,-0.221764900272218,1.8019822829999992
hot_tale__hot_ale3_mid_30c__2,0.7067852120689225,1.6036691949999984
hot_tale__hot_ale3_mid_37c__1,0.6213042005691276,0.529678058
hot_tale__hot_ale3_mid_37c__2,-0.0090188632945257,0.4932446310000005
hot_tale__hot_ale3_mid_44c__1,3.1965024195976777,-0.04917851299999931
hot_tale__hot_ale3_mid_44c__2,2.4354138929226448,-0.07526077599999947
hot_tale__hot_ale3_30c__1,1.4314286176290392,1.6431056169999998
hot_tale__hot_ale3_30c__2,1.8934012742343216,1.5854955270000008
hot_tale__hot_ale3_37c__1,2.0587775476630448,0.5612206160000017
hot_tale__hot_ale3_37c__2,1.8447990580359943,0.5084833629999999
hot_tale__hot_ale3_44c__1,3.827840114205328,0.02576939600000028
hot_tale__hot_ale3_44c__2,3.810270781068244,0.09721386200000026
hot_tale__hot_ale4_30c__1,1.859400366148212,0.5080811440000002
hot_tale__hot_ale4_30c__2,1.6248810591934113,0.5967139050000005
hot_tale__hot_ale4_37c__1,2.1311868463625645,0.4866308840000002
hot_tale__hot_ale4_37c__2,1.391737849098473,0.4624109550000002
hot_tale__hot_ale4_44c__1,2.7769088906689667,0.8849909270000005
hot_tale__hot_ale4_44c__2,3.7658137482272536,0.5159834129999998
hot_tale__hot_ale8_30c__1,2.0268552558469968,0.4544664730000001
hot_tale__hot_ale8_30c__2,1.931745711665465,0.4600228860000018
hot_tale__hot_ale8_37c__1,2.4855256812268154,0.24754448599999976
hot_tale__hot_ale8_37c__2,2.9346379890564704,0.2982469429999988
hot_tale__hot_ale8_44c__1,3.7127330595908177,0.3903490129999998
hot_tale__hot_ale8_44c__2,3.2313246113699194,0.3227807379999996
hot_tale__hot_ale9_mid_30c__1,1.4725056390248603,0.3027958990000004
hot_tale__hot_ale9_mid_30c__2,0.743812705573393,0.2307434060000002
hot_tale__hot_ale9_30c__1,1.5744077992212282,0.239751289
hot_tale__hot_ale9_30c__2,1.1788184864228008,0.3323641830000001
hot_tale__hot_ale9_mid_37c__1,1.2587975960810411,0.32039029600000024
hot_tale__hot_ale9_mid_37c__2,1.4982797395991825,0.28573731
hot_tale__hot_ale9_37c__1,1.728587312679988,0.3634040229999993
hot_tale__hot_ale9_37c__2,1.570313758043505,0.4058717239999998
hot_tale__hot_ale9_mid_44c__1,2.7657385445888947,0.4646438570000005
hot_tale__hot_ale9_mid_44c__2,4.28106896718866,0.6250494489999987
